名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
岩田正之,02,パナソニックパンサーズ,7,9,0,0,0,,,0,0,0,1,15,0,0,5,0,0,0,1,,0.0,0.1,8.3,
岩田正之,11,パナソニックパンサーズ,7,3,0,0,0,,,0,0,0,1,3,0,0,0,0,0,0,1,,0.0,0.3,0.0,
岩田正之,12,パナソニックパンサーズ,7,5,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
岸本一馬,01,パナソニックパンサーズ,1,10,45,20,7,44.4,28.9,3,1,0,5,22,1,7,6,56,33,0,26,33.3,2.0,0.5,3.4,58.9
岸本一馬,02,パナソニックパンサーズ,1,14,76,38,11,50.0,35.5,6,3,2,3,30,1,8,6,58,23,0,42,50.0,2.7,0.2,1.7,39.7
岸本一馬,11,パナソニックパンサーズ,1,23,108,52,8,48.1,40.7,8,2,0,3,58,3,14,18,131,72,0,58,25.0,2.3,0.1,6.9,55.0
岸本一馬,12,パナソニックパンサーズ,1,17,87,34,8,39.1,29.9,5,3,0,1,46,4,8,13,87,54,0,39,60.0,2.0,0.1,11.4,62.1
島野俊一,01,豊田合成トレフェルサ,19,13,2,1,0,50.0,50.0,0,0,0,3,22,0,6,1,0,0,0,4,,0.1,0.2,-5.7,
島野俊一,02,豊田合成トレフェルサ,19,26,3,1,0,33.3,33.3,0,0,0,5,71,0,12,13,2,0,0,6,,0.0,0.2,0.4,0.0
島野俊一,11,豊田合成トレフェルサ,19,10,2,0,0,0.0,0.0,0,0,0,1,36,2,4,7,0,0,0,3,,0.0,0.1,7.6,
島野俊一,12,豊田合成トレフェルサ,19,9,0,0,0,,,0,0,0,0,15,0,1,2,0,0,0,0,,0.0,0.0,1.7,
川村慎二,01,パナソニックパンサーズ,8,23,119,52,8,43.7,37.0,16,6,4,2,86,1,10,20,113,85,0,55,37.5,2.3,0.1,4.1,75.2
川村慎二,02,パナソニックパンサーズ,8,28,155,73,10,47.1,40.6,18,9,4,6,107,4,21,38,192,144,0,83,50.0,2.6,0.2,7.7,75.0
川村慎二,11,パナソニックパンサーズ,8,21,26,19,1,73.1,69.2,5,4,0,1,48,2,11,14,46,33,0,22,80.0,0.9,0.0,5.7,71.7
川村慎二,12,パナソニックパンサーズ,8,20,56,31,2,55.4,51.8,8,5,0,1,63,5,13,19,80,56,0,37,62.5,1.6,0.0,10.3,70.0
川浦博昭,01,豊田合成トレフェルサ,9,31,66,46,3,69.7,65.2,0,0,0,19,80,1,11,15,1,0,0,66,,1.5,0.6,2.5,0.0
川浦博昭,02,豊田合成トレフェルサ,9,31,88,48,4,54.5,50.0,0,0,0,19,86,0,11,11,3,3,0,67,,1.5,0.6,0.0,100.0
川浦博昭,11,豊田合成トレフェルサ,9,18,36,20,2,55.6,50.0,0,0,0,6,48,1,4,6,10,8,0,27,,1.1,0.3,3.1,80.0
川浦博昭,12,豊田合成トレフェルサ,9,21,53,30,3,56.6,50.9,0,0,0,13,53,2,5,7,2,1,0,45,,1.4,0.6,4.7,50.0
市橋祐之,01,堺ブレイザーズ,5,17,4,3,1,75.0,50.0,0,0,0,6,56,1,2,8,2,0,0,10,,0.2,0.4,4.5,0.0
市橋祐之,02,堺ブレイザーズ,5,28,14,12,0,85.7,85.7,0,0,0,9,101,2,3,8,1,0,0,23,,0.4,0.3,3.2,0.0
市橋祐之,11,堺ブレイザーズ,5,28,9,7,0,77.8,77.8,1,0,0,5,103,3,5,6,0,0,0,15,0.0,0.2,0.2,3.2,
市橋祐之,12,堺ブレイザーズ,5,26,8,5,0,62.5,62.5,0,0,0,1,91,1,7,11,1,0,0,7,,0.2,0.0,2.2,0.0
平野信孝,01,JTサンダーズ,2,18,84,38,2,45.2,42.9,14,9,1,3,62,4,6,7,78,64,0,45,64.3,2.1,0.2,6.9,82.1
平野信孝,02,JTサンダーズ,2,20,117,49,9,41.9,34.2,10,4,3,5,51,3,6,10,59,36,0,57,40.0,2.4,0.2,7.8,61.0
平野信孝,11,JTサンダーズ,2,16,70,34,5,48.6,41.4,8,4,2,3,46,3,8,12,74,48,0,40,50.0,2.1,0.2,8.7,64.9
平野信孝,12,JTサンダーズ,2,20,67,31,2,46.3,43.3,14,6,1,0,48,0,7,10,92,70,0,31,42.9,1.6,0.0,1.6,76.1
後山博史,01,パナソニックパンサーズ,14,3,5,0,0,0.0,0.0,0,0,0,0,5,0,2,0,9,4,0,0,,0.0,0.0,-10.0,44.4
後山博史,11,パナソニックパンサーズ,14,24,0,0,0,,,0,0,0,0,34,2,8,11,0,0,0,2,,0.0,0.0,8.1,
後山博史,12,パナソニックパンサーズ,14,6,0,0,0,,,0,0,0,0,7,0,2,2,0,0,0,0,,0.0,0.0,0.0,
後藤靖,02,豊田合成トレフェルサ,18,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
後藤靖,11,豊田合成トレフェルサ,18,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
後藤靖,12,豊田合成トレフェルサ,18,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
徳元幸人,01,JTサンダーズ,8,16,75,34,15,45.3,25.3,4,1,3,6,58,1,1,14,101,84,0,41,25.0,2.1,0.4,7.3,83.2
徳元幸人,02,JTサンダーズ,8,29,139,65,15,46.8,36.0,6,0,1,10,106,3,3,14,229,173,0,78,0.0,2.2,0.3,5.4,75.5
徳元幸人,11,JTサンダーズ,8,13,45,26,4,57.8,48.9,1,1,0,3,36,0,3,3,80,68,0,29,100.0,2.0,0.2,0.0,85.0
掛川厚志,01,東レアローズ,15,20,0,0,0,,,0,0,0,0,33,0,2,6,0,0,0,0,,0.0,0.0,3.0,
掛川厚志,02,東レアローズ,15,11,0,0,0,,,0,0,0,0,14,0,4,2,0,0,0,0,,0.0,0.0,-3.6,
掛川厚志,12,東レアローズ,15,4,0,0,0,,,0,0,0,0,4,0,1,1,1,0,0,0,,0.0,0.0,0.0,0.0
日高誠,01,JTサンダーズ,16,4,4,2,1,50.0,25.0,0,0,0,1,3,0,1,1,1,1,0,3,,0.5,0.2,0.0,100.0
日高誠,02,JTサンダーズ,16,10,29,18,1,62.1,58.6,0,0,0,2,31,0,6,10,1,1,0,20,,1.8,0.2,3.2,100.0
日高誠,12,JTサンダーズ,16,3,4,3,0,75.0,75.0,0,0,0,2,3,0,1,0,0,0,0,5,,1.0,0.7,-8.3,
服部亮二,01,豊田合成トレフェルサ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
服部亮二,11,豊田合成トレフェルサ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
朝長孝介,01,豊田合成トレフェルサ,15,28,2,0,0,0.0,0.0,0,0,0,2,72,0,2,8,0,0,0,2,,0.0,0.1,2.1,
朝長孝介,02,豊田合成トレフェルサ,15,14,3,0,0,0.0,0.0,0,0,0,1,37,0,0,5,1,1,0,1,,0.0,0.1,3.4,100.0
朝長孝介,11,豊田合成トレフェルサ,15,19,4,1,2,25.0,-25.0,0,0,0,2,72,2,2,15,3,0,0,5,,0.1,0.1,7.3,0.0
朝長孝介,12,豊田合成トレフェルサ,15,26,6,4,0,66.7,66.7,0,0,0,5,92,2,6,6,0,0,0,11,,0.2,0.2,2.2,
木下文博,02,豊田合成トレフェルサ,8,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
木下文博,11,豊田合成トレフェルサ,8,2,8,4,1,50.0,37.5,0,0,0,0,5,0,0,2,10,5,0,4,,2.0,0.0,10.0,50.0
木下文博,12,豊田合成トレフェルサ,8,2,3,2,0,66.7,66.7,0,0,0,0,3,0,0,0,8,3,0,2,,1.0,0.0,0.0,37.5
木原丈裕,12,サントリーサンバーズ,12,4,7,3,2,42.9,14.3,0,0,0,1,0,0,0,0,2,0,0,4,,0.8,0.2,,0.0
末次志朗,01,旭化成スパーキッズ,10,23,59,35,1,59.3,57.6,0,0,0,6,66,1,1,7,4,3,0,42,,1.5,0.3,3.8,75.0
末次志朗,02,旭化成スパーキッズ,10,29,92,57,4,62.0,57.6,0,0,0,15,77,0,1,6,5,3,0,72,,2.0,0.5,1.6,60.0
末次志朗,11,旭化成スパーキッズ,10,21,86,52,1,60.5,59.3,0,0,0,5,47,2,2,5,1,0,0,59,,2.5,0.2,5.9,0.0
末次志朗,12,旭化成スパーキッズ,10,27,86,46,1,53.5,52.3,1,0,0,11,56,0,2,13,7,5,0,57,0.0,1.7,0.4,4.9,71.4
杉山マルコス,01,堺ブレイザーズ,17,27,194,90,29,46.4,31.4,29,14,4,8,108,5,23,24,241,186,0,103,48.3,3.3,0.3,4.9,77.2
杉山マルコス,02,堺ブレイザーズ,17,25,198,85,22,42.9,31.8,45,14,8,5,109,6,24,35,222,171,0,96,31.1,3.4,0.2,8.0,77.0
杉山マルコス,11,堺ブレイザーズ,17,21,148,78,25,52.7,35.8,31,17,7,2,85,4,18,22,179,146,0,84,54.8,3.7,0.1,5.9,81.6
杉山マルコス,12,堺ブレイザーズ,17,26,168,85,26,50.6,35.1,25,11,5,4,112,8,18,30,184,158,0,97,44.0,3.3,0.2,9.8,85.9
村上龍介,01,サントリーサンバーズ,13,12,0,0,0,,,0,0,0,0,13,0,5,3,0,0,0,0,,0.0,0.0,-3.8,
村上龍介,11,サントリーサンバーズ,13,24,0,0,0,,,0,0,0,0,31,4,7,9,0,0,0,4,,0.0,0.0,14.5,
村上龍介,12,サントリーサンバーズ,13,18,22,10,3,45.5,31.8,1,0,1,1,30,0,5,11,37,29,0,11,0.0,0.6,0.1,5.0,78.4
松本慶彦,01,NECブルーロケッツ,17,16,39,19,1,48.7,46.2,0,0,0,8,33,0,3,2,0,0,0,27,,1.2,0.5,-0.8,
松本慶彦,02,NECブルーロケッツ,17,26,58,26,3,44.8,39.7,0,0,0,13,76,0,4,15,4,3,0,39,,1.0,0.5,3.6,75.0
松本慶彦,11,NECブルーロケッツ,17,26,62,33,7,53.2,41.9,0,0,0,13,50,2,4,4,7,4,0,48,,1.3,0.5,4.0,57.1
松本慶彦,12,NECブルーロケッツ,17,24,77,46,5,59.7,53.2,0,0,0,14,53,3,10,6,3,1,0,63,,1.9,0.6,3.8,33.3
松永理生,01,パナソニックパンサーズ,15,20,41,21,3,51.2,43.9,13,10,1,0,44,1,4,9,3,3,0,22,76.9,1.0,0.0,5.1,100.0
松永理生,02,パナソニックパンサーズ,15,26,37,16,3,43.2,35.1,7,2,1,1,51,2,7,16,13,5,0,19,28.6,0.6,0.0,8.3,38.5
松永理生,11,パナソニックパンサーズ,15,14,22,12,4,54.5,36.4,7,2,3,0,27,3,4,5,0,0,0,15,28.6,0.9,0.0,12.0,
松永理生,12,パナソニックパンサーズ,15,23,177,87,11,49.2,42.9,67,35,7,3,80,1,7,17,1,1,0,91,52.2,3.8,0.1,4.4,100.0
枩田優介,01,パナソニックパンサーズ,23,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
枩田優介,02,パナソニックパンサーズ,23,11,13,9,0,69.2,69.2,0,0,0,3,15,0,1,3,1,0,0,12,,0.8,0.3,3.3,0.0
柴田恭平,01,東レアローズ,3,13,55,22,7,40.0,27.3,22,7,4,4,29,1,6,10,0,0,0,27,31.8,1.7,0.3,6.9,
柴田恭平,02,東レアローズ,3,10,75,34,6,45.3,37.3,31,14,4,5,35,2,4,5,1,0,0,41,45.2,3.4,0.5,6.4,0.0
柴田恭平,11,東レアローズ,3,1,2,1,1,50.0,0.0,2,1,1,0,1,0,0,1,0,0,0,1,50.0,1.0,0.0,25.0,
柴田恭平,12,東レアローズ,3,2,1,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,
栗原圭介,01,サントリーサンバーズ,6,25,2,1,0,50.0,50.0,0,0,0,1,34,1,1,9,0,0,0,3,,0.0,0.0,8.8,
栗原圭介,02,サントリーサンバーズ,6,22,1,0,0,0.0,0.0,0,0,0,1,15,0,3,2,0,0,0,1,,0.0,0.0,-1.7,
栗原圭介,11,サントリーサンバーズ,6,24,0,0,0,,,0,0,0,3,71,2,3,13,1,0,0,5,,0.0,0.1,6.3,0.0
栗原圭介,12,サントリーサンバーズ,6,24,3,2,0,66.7,66.7,0,0,0,1,83,2,3,15,1,0,0,5,,0.1,0.0,6.0,0.0
桑田鎮典,01,サントリーサンバーズ,9,16,77,38,6,49.4,41.6,7,4,2,6,46,2,7,8,137,102,0,46,57.1,2.4,0.4,4.9,74.5
桑田鎮典,02,サントリーサンバーズ,9,21,76,38,8,50.0,39.5,4,2,1,11,61,1,11,11,145,113,0,50,50.0,1.8,0.5,1.6,77.9
桑田鎮典,11,サントリーサンバーズ,9,12,19,8,2,42.1,31.6,3,1,1,1,7,0,3,0,18,15,0,9,33.3,0.7,0.1,-10.7,83.3
桑田鎮典,12,サントリーサンバーズ,9,5,4,2,1,50.0,25.0,2,1,0,0,4,0,0,1,6,3,0,2,50.0,0.4,0.0,6.2,50.0
森佑之,01,豊田合成トレフェルサ,11,19,0,0,0,,,0,0,0,0,0,0,0,0,89,68,0,0,,0.0,0.0,,76.4
森佑之,02,豊田合成トレフェルサ,11,10,0,0,0,,,0,0,0,0,0,0,0,0,67,47,0,0,,0.0,0.0,,70.1
森佑之,11,豊田合成トレフェルサ,11,20,0,0,0,,,0,0,0,0,0,0,0,0,101,62,0,0,,0.0,0.0,,61.4
森佑之,12,豊田合成トレフェルサ,11,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森田亜貴斗,02,パナソニックパンサーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
森田亜貴斗,11,パナソニックパンサーズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
森田亜貴斗,12,パナソニックパンサーズ,12,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
河野裕輔,01,JTサンダーズ,4,2,7,1,0,14.3,14.3,0,0,0,0,3,0,0,0,6,3,0,1,,0.5,0.0,0.0,50.0
河野裕輔,02,JTサンダーズ,4,5,18,7,4,38.9,16.7,1,0,0,1,8,0,0,1,19,7,0,8,0.0,1.4,0.2,3.1,36.8
河野裕輔,11,JTサンダーズ,4,5,15,6,2,40.0,26.7,2,1,0,2,5,0,1,0,21,16,0,8,50.0,1.2,0.4,-5.0,76.2
河野裕輔,12,JTサンダーズ,4,8,14,3,4,21.4,-7.1,3,2,0,0,20,2,4,5,41,26,0,5,66.7,0.4,0.0,11.2,63.4
津曲勝利,01,サントリーサンバーズ,11,5,0,0,0,,,0,0,0,0,0,0,0,0,36,30,0,0,,0.0,0.0,,83.3
津曲勝利,02,サントリーサンバーズ,11,24,0,0,0,,,0,0,0,0,0,0,0,0,136,109,0,0,,0.0,0.0,,80.1
津曲勝利,12,サントリーサンバーズ,11,7,0,0,0,,,0,0,0,0,0,0,0,0,46,37,0,0,,0.0,0.0,,80.4
浅倉勇,01,NECブルーロケッツ,18,19,88,38,6,43.2,36.4,10,5,0,10,57,0,8,11,60,37,0,48,50.0,2.0,0.5,1.3,61.7
浅倉勇,02,NECブルーロケッツ,18,20,105,54,10,51.4,41.9,15,5,2,4,64,1,13,14,89,67,0,59,33.3,2.7,0.2,2.0,75.3
浅倉勇,11,NECブルーロケッツ,18,12,31,16,0,51.6,51.6,8,5,0,2,20,0,4,4,26,20,0,18,62.5,1.3,0.2,0.0,76.9
浅倉勇,12,NECブルーロケッツ,18,22,137,64,12,46.7,38.0,15,6,4,7,76,1,13,27,141,98,0,72,40.0,2.9,0.3,5.9,69.5
浜口知良,02,東レアローズ,19,3,10,3,1,30.0,20.0,0,0,0,1,9,1,1,1,0,0,0,5,,1.0,0.3,11.1,
浜口知良,12,東レアローズ,19,1,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
清水大輔,01,豊田合成トレフェルサ,7,10,3,2,0,66.7,66.7,0,0,0,0,7,0,4,0,0,0,0,2,,0.2,0.0,-14.3,
清水大輔,02,豊田合成トレフェルサ,7,7,2,0,0,0.0,0.0,0,0,0,3,10,0,0,0,0,0,0,3,,0.0,0.4,0.0,
清水大輔,11,豊田合成トレフェルサ,7,13,20,10,0,50.0,50.0,0,0,0,6,34,1,4,6,1,0,0,17,,0.8,0.5,4.4,0.0
清水大輔,12,豊田合成トレフェルサ,7,14,16,5,1,31.2,25.0,0,0,0,5,32,1,4,1,4,2,0,11,,0.4,0.4,0.8,50.0
清水雅之,01,サントリーサンバーズ,4,25,3,3,0,100.0,100.0,0,0,0,1,65,1,6,8,0,0,0,5,,0.1,0.0,2.3,
清水雅之,02,サントリーサンバーズ,4,25,3,2,0,66.7,66.7,0,0,0,2,75,1,3,11,0,0,0,5,,0.1,0.1,4.0,
清水雅之,11,サントリーサンバーズ,4,18,2,1,0,50.0,50.0,0,0,0,0,42,0,2,6,0,0,0,1,,0.1,0.0,2.4,
清水雅之,12,サントリーサンバーズ,4,16,1,1,0,100.0,100.0,0,0,0,1,11,0,0,3,1,0,0,2,,0.1,0.1,6.8,0.0
澤畠雄一郎,01,堺ブレイザーズ,1,24,61,26,5,42.6,34.4,0,0,0,18,56,1,12,8,6,5,0,45,,1.1,0.8,0.0,83.3
澤畠雄一郎,02,堺ブレイザーズ,1,18,46,18,2,39.1,34.8,0,0,0,8,49,2,6,6,3,2,0,28,,1.0,0.4,4.1,66.7
澤畠雄一郎,11,堺ブレイザーズ,1,27,77,39,5,50.6,44.2,0,0,0,16,63,1,4,7,6,5,0,56,,1.4,0.6,2.8,83.3
澤畠雄一郎,12,堺ブレイザーズ,1,25,61,35,2,57.4,54.1,0,0,0,11,58,0,7,8,0,0,0,46,,1.4,0.4,0.4,
濱島哲也,01,NECブルーロケッツ,19,19,0,0,0,,,0,0,0,0,0,0,0,0,92,69,0,0,,0.0,0.0,,75.0
濱島哲也,02,NECブルーロケッツ,19,15,0,0,0,,,0,0,0,0,0,0,0,0,66,44,0,0,,0.0,0.0,,66.7
濱島哲也,11,NECブルーロケッツ,19,27,0,0,0,,,0,0,0,0,0,0,0,0,157,103,0,0,,0.0,0.0,,65.6
濱島哲也,12,NECブルーロケッツ,19,15,0,0,0,,,0,0,0,0,0,0,0,0,71,46,0,0,,0.0,0.0,,64.8
熊谷豪,01,旭化成スパーキッズ,6,1,1,1,0,100.0,100.0,0,0,0,0,2,0,0,0,0,0,0,1,,1.0,0.0,0.0,
熊谷豪,11,旭化成スパーキッズ,6,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
熊谷豪,12,旭化成スパーキッズ,6,15,1,0,0,0.0,0.0,0,0,0,0,42,0,2,5,3,1,0,0,,0.0,0.0,1.8,33.3
牛尾正和,01,パナソニックパンサーズ,10,25,9,6,0,66.7,66.7,0,0,0,10,74,1,2,9,1,0,0,17,,0.2,0.4,3.7,0.0
牛尾正和,02,パナソニックパンサーズ,10,27,6,5,0,83.3,83.3,1,1,0,10,78,0,2,15,1,0,0,15,100.0,0.2,0.4,4.2,0.0
牛尾正和,11,パナソニックパンサーズ,10,27,8,6,0,75.0,75.0,0,0,0,11,99,2,7,33,1,0,0,19,,0.2,0.4,8.6,0.0
牛尾正和,12,パナソニックパンサーズ,10,25,13,9,0,69.2,69.2,0,0,0,11,88,3,2,16,7,0,0,23,,0.4,0.4,7.4,0.0
田村裕之,01,旭化成スパーキッズ,16,25,30,16,1,53.3,50.0,0,0,0,1,23,0,1,1,1,1,0,17,,0.6,0.0,0.0,100.0
田村裕之,02,旭化成スパーキッズ,16,30,89,54,6,60.7,53.9,0,0,0,9,75,1,4,15,1,0,0,64,,1.8,0.3,5.0,0.0
田村裕之,11,旭化成スパーキッズ,16,16,16,7,0,43.8,43.8,0,0,0,1,7,0,1,1,0,0,0,8,,0.4,0.1,0.0,
田村裕之,12,旭化成スパーキッズ,16,23,8,4,0,50.0,50.0,0,0,0,0,5,0,1,0,0,0,0,4,,0.2,0.0,-5.0,
田辺修,01,東レアローズ,2,27,0,0,0,,,0,0,0,0,0,0,0,0,135,107,0,0,,0.0,0.0,,79.3
田辺修,02,東レアローズ,2,23,0,0,0,,,0,0,0,0,0,0,0,0,137,96,0,0,,0.0,0.0,,70.1
田辺修,11,東レアローズ,2,26,0,0,0,,,0,0,0,0,0,0,0,0,161,116,0,0,,0.0,0.0,,72.0
田辺修,12,東レアローズ,2,27,0,0,0,,,0,0,0,0,0,0,0,0,161,117,0,0,,0.0,0.0,,72.7
甲斐祐之,01,堺ブレイザーズ,10,13,63,31,9,49.2,34.9,8,3,3,4,28,1,8,2,31,21,0,36,37.5,2.4,0.3,-1.8,67.7
甲斐祐之,02,堺ブレイザーズ,10,28,141,62,19,44.0,30.5,19,9,4,13,94,3,8,16,96,63,0,78,47.4,2.2,0.5,5.3,65.6
甲斐祐之,11,堺ブレイザーズ,10,27,153,71,16,46.4,35.9,31,12,3,17,84,2,18,13,104,71,0,90,38.7,2.6,0.6,0.9,68.3
甲斐祐之,12,堺ブレイザーズ,10,22,120,61,8,50.8,44.2,19,4,5,9,77,4,17,10,84,61,0,74,21.1,2.8,0.4,2.9,72.6
町野仁志,02,JTサンダーズ,18,1,3,1,1,33.3,0.0,0,0,0,0,1,0,1,0,0,0,0,1,,1.0,0.0,-25.0,
町野仁志,11,JTサンダーズ,18,3,16,5,2,31.2,18.8,1,1,0,2,7,1,2,0,13,12,0,8,100.0,1.7,0.7,7.1,92.3
畑田雅行,02,NECブルーロケッツ,20,1,10,6,1,60.0,50.0,5,1,1,0,4,0,0,1,0,0,0,6,20.0,6.0,0.0,6.2,
畑田雅行,11,NECブルーロケッツ,20,10,50,22,7,44.0,30.0,19,9,2,0,24,0,9,4,0,0,0,22,47.4,2.2,0.0,-5.2,
盛重龍,01,豊田合成トレフェルサ,1,30,146,63,9,43.2,37.0,5,3,0,12,99,4,15,15,292,205,0,79,60.0,2.1,0.4,4.0,70.2
盛重龍,02,豊田合成トレフェルサ,1,22,113,48,10,42.5,33.6,9,1,2,4,68,2,14,10,168,116,0,54,11.1,2.2,0.2,1.5,69.0
盛重龍,11,豊田合成トレフェルサ,1,25,115,51,13,44.3,33.0,16,5,3,8,80,3,21,17,215,146,0,62,31.2,2.0,0.3,2.5,67.9
盛重龍,12,豊田合成トレフェルサ,1,27,149,61,17,40.9,29.5,14,4,4,10,87,5,26,15,258,186,0,76,28.6,2.3,0.4,2.6,72.1
直弘龍治,01,JTサンダーズ,10,20,115,58,8,50.4,43.5,39,18,4,6,68,0,1,4,0,0,0,64,46.2,2.9,0.3,1.1,
直弘龍治,02,JTサンダーズ,10,20,123,50,23,40.7,22.0,53,17,14,5,45,0,2,10,0,0,0,55,32.1,2.5,0.2,4.4,
直弘龍治,11,JTサンダーズ,10,18,51,23,6,45.1,33.3,20,8,5,4,26,0,2,2,0,0,0,27,40.0,1.3,0.2,0.0,
直弘龍治,12,JTサンダーズ,10,18,56,32,4,57.1,50.0,2,2,0,2,31,0,1,4,43,26,0,34,100.0,1.8,0.1,2.4,60.5
真鍋政義,01,旭化成スパーキッズ,21,5,1,0,0,0.0,0.0,0,0,0,0,12,0,1,1,1,1,0,0,,0.0,0.0,0.0,100.0
真鍋政義,02,旭化成スパーキッズ,21,6,2,2,0,100.0,100.0,0,0,0,1,16,0,1,2,0,0,0,3,,0.3,0.2,1.6,
真鍋政義,11,旭化成スパーキッズ,21,24,7,5,0,71.4,71.4,0,0,0,2,67,0,4,12,1,0,0,7,,0.2,0.1,3.0,0.0
真鍋政義,12,旭化成スパーキッズ,21,4,3,3,0,100.0,100.0,0,0,0,1,10,0,0,0,0,0,0,4,,0.8,0.2,0.0,
真鍋智彦,01,旭化成スパーキッズ,13,26,251,107,17,42.6,35.9,108,47,10,6,98,2,15,16,0,0,0,115,43.5,4.1,0.2,2.3,
真鍋智彦,02,旭化成スパーキッズ,13,28,260,103,25,39.6,30.0,105,41,19,10,91,7,33,25,1,1,0,120,39.0,3.7,0.4,5.5,100.0
真鍋智彦,11,旭化成スパーキッズ,13,6,34,13,3,38.2,29.4,10,5,1,0,15,2,8,2,0,0,0,15,50.0,2.2,0.0,3.3,
真鍋智彦,12,旭化成スパーキッズ,13,21,209,93,24,44.5,33.0,86,45,12,3,66,2,13,13,0,0,0,98,52.3,4.4,0.1,3.0,
矢野裕範,01,豊田合成トレフェルサ,4,21,12,6,1,50.0,41.7,0,0,0,0,32,1,8,3,45,35,0,7,,0.3,0.0,-0.8,77.8
矢野裕範,02,豊田合成トレフェルサ,4,23,31,13,2,41.9,35.5,0,0,0,2,54,4,6,13,89,59,0,19,,0.6,0.1,10.6,66.3
矢野裕範,11,豊田合成トレフェルサ,4,18,5,1,0,20.0,20.0,2,1,0,0,22,1,6,7,13,6,0,2,50.0,0.1,0.0,5.7,46.2
矢野裕範,12,豊田合成トレフェルサ,4,22,6,2,1,33.3,16.7,0,0,0,0,28,0,6,6,30,19,0,2,,0.1,0.0,0.0,63.3
竹内実,01,NECブルーロケッツ,6,9,32,15,2,46.9,40.6,12,4,1,2,19,1,4,1,16,13,0,18,33.3,1.7,0.2,1.3,81.2
竹内実,02,NECブルーロケッツ,6,15,80,36,8,45.0,35.0,21,8,2,5,44,1,9,9,79,56,0,42,38.1,2.4,0.3,2.3,70.9
竹内実,11,NECブルーロケッツ,6,23,95,42,11,44.2,32.6,27,13,5,3,60,3,5,8,9,6,0,48,48.1,1.8,0.1,6.2,66.7
竹内実,12,NECブルーロケッツ,6,5,19,10,2,52.6,42.1,4,4,0,1,10,0,3,3,9,4,0,11,100.0,2.0,0.2,0.0,44.4
笠原紀久,01,東レアローズ,5,17,84,35,8,41.7,32.1,12,5,3,6,69,1,2,17,64,50,0,42,41.7,2.1,0.4,6.9,78.1
笠原紀久,02,東レアローズ,5,12,48,26,3,54.2,47.9,4,3,0,2,36,0,3,12,68,44,0,28,75.0,2.2,0.2,6.2,64.7
笠原紀久,11,東レアローズ,5,21,89,37,10,41.6,30.3,10,2,0,5,65,0,6,15,64,44,0,42,20.0,1.8,0.2,3.5,68.8
笠原紀久,12,東レアローズ,5,16,90,45,9,50.0,40.0,6,3,1,1,63,0,4,6,86,77,0,46,50.0,2.8,0.1,0.8,89.5
篠田歩,02,東レアローズ,17,12,11,5,1,45.5,36.4,0,0,0,2,27,0,8,6,0,0,0,7,,0.4,0.2,-1.9,
細川延由,01,NECブルーロケッツ,2,26,203,90,13,44.3,37.9,45,19,1,8,111,9,10,24,246,190,0,107,42.2,3.5,0.3,11.3,77.2
細川延由,02,NECブルーロケッツ,2,20,156,73,12,46.8,39.1,44,19,4,5,86,4,13,17,101,74,0,82,43.2,3.6,0.2,5.8,73.3
細川延由,11,NECブルーロケッツ,2,30,189,85,18,45.0,35.4,39,20,5,7,109,4,17,26,185,114,0,96,51.3,2.8,0.2,5.7,61.6
細川延由,12,NECブルーロケッツ,2,24,176,93,15,52.8,44.3,35,21,3,7,121,8,13,41,194,120,0,108,60.0,3.9,0.3,12.4,61.9
脇戸新之助,01,NECブルーロケッツ,9,3,0,0,0,,,0,0,0,0,11,0,1,4,1,0,0,0,,0.0,0.0,6.8,0.0
脇戸新之助,02,NECブルーロケッツ,9,7,0,0,0,,,0,0,0,2,22,0,0,5,0,0,0,2,,0.0,0.3,5.7,
