名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
小平花織,01,東レアローズ,9,19,154,46,9,29.9,24.0,1,0,1,8,58,0,3,20,98,52,0,54,0.0,2.4,0.4,7.3,53.1
小平花織,02,東レアローズ,9,25,175,59,7,33.7,29.7,5,0,0,10,49,1,5,11,113,66,0,70,0.0,2.4,0.4,5.1,58.4
小平花織,03,東レアローズ,9,26,223,87,9,39.0,35.0,6,1,0,8,77,2,1,19,121,91,0,97,16.7,3.3,0.3,8.4,75.2
小平花織,11,東レアローズ,9,16,122,43,12,35.2,25.4,12,4,3,9,42,4,0,11,81,65,0,56,33.3,2.7,0.6,16.1,80.2
小平花織,12,東レアローズ,9,18,102,28,2,27.5,25.5,6,0,1,9,41,0,2,10,90,67,0,37,0.0,1.6,0.5,4.9,74.4
小林亜里沙,03,岡山シーガルズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小林亜里沙,11,岡山シーガルズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山口かなめ,01,JTマーヴェラス,13,23,15,5,0,33.3,33.3,0,0,0,6,67,3,4,22,0,0,0,14,,0.2,0.3,11.2,
山口かなめ,02,JTマーヴェラス,13,25,22,13,2,59.1,50.0,0,0,0,4,96,1,2,31,1,1,0,18,,0.5,0.2,8.6,100.0
山口かなめ,03,JTマーヴェラス,13,31,15,9,0,60.0,60.0,0,0,0,8,112,1,4,38,1,0,0,18,,0.3,0.3,8.5,0.0
山口かなめ,11,JTマーヴェラス,13,17,14,12,0,85.7,85.7,0,0,0,5,42,1,5,10,0,0,0,18,,0.7,0.3,5.4,
山口かなめ,12,JTマーヴェラス,13,14,13,3,1,23.1,15.4,0,0,0,0,52,2,8,13,0,0,0,5,,0.2,0.0,6.2,
山口舞,01,岡山シーガルズ,2,6,22,7,2,31.8,22.7,0,0,0,2,14,0,1,3,0,0,0,9,,1.2,0.3,3.6,
山口舞,02,岡山シーガルズ,2,20,96,31,4,32.3,28.1,1,0,0,4,58,1,1,7,24,13,0,36,0.0,1.6,0.2,4.3,54.2
山口舞,03,岡山シーガルズ,2,28,128,53,5,41.4,37.5,0,0,0,10,81,0,1,15,41,31,0,63,,1.9,0.4,4.3,75.6
山口舞,11,岡山シーガルズ,2,15,61,22,0,36.1,36.1,1,0,0,5,42,0,0,9,12,9,0,27,0.0,1.5,0.3,5.4,75.0
山本愛,01,JTマーヴェラス,3,23,158,57,8,36.1,31.0,0,0,0,4,62,2,12,22,1,0,0,63,,2.5,0.2,7.3,0.0
山本愛,02,JTマーヴェラス,3,25,128,52,7,40.6,35.2,0,0,0,15,71,2,11,30,4,3,0,69,,2.1,0.6,9.5,75.0
山本愛,03,JTマーヴェラス,3,31,188,84,6,44.7,41.5,1,0,0,20,54,1,9,16,17,10,0,105,0.0,2.7,0.6,5.1,58.8
山本愛,11,JTマーヴェラス,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本愛,12,JTマーヴェラス,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本陽子,01,トヨタ車体クインシーズ,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本陽子,02,トヨタ車体クインシーズ,3,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
山本陽子,12,トヨタ車体クインシーズ,3,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山田真里,01,トヨタ車体クインシーズ,12,21,89,31,3,34.8,31.5,0,0,0,3,72,2,9,19,151,94,0,36,,1.5,0.1,6.2,62.3
山田真里,02,トヨタ車体クインシーズ,12,26,207,75,10,36.2,31.4,1,0,0,3,102,0,8,36,116,70,0,78,0.0,2.9,0.1,6.9,60.3
山田真里,03,トヨタ車体クインシーズ,12,6,3,1,0,33.3,33.3,0,0,0,0,8,0,0,0,15,10,0,1,,0.2,0.0,0.0,66.7
山田真里,11,トヨタ車体クインシーズ,12,16,111,36,7,32.4,26.1,1,0,0,4,66,1,1,21,124,87,0,41,0.0,2.2,0.2,9.1,70.2
山田真里,12,トヨタ車体クインシーズ,12,18,95,36,6,37.9,31.6,0,0,0,5,62,1,6,21,115,79,0,42,,2.0,0.3,7.7,68.7
山田美花,01,デンソーエアリービーズ,10,8,0,0,0,,,0,0,0,0,5,0,1,1,13,10,0,0,,0.0,0.0,0.0,76.9
山田美花,02,デンソーエアリービーズ,10,17,0,0,0,,,0,0,0,0,21,1,1,11,9,6,0,1,,0.0,0.0,16.7,66.7
山田美花,03,デンソーエアリービーズ,10,24,0,0,0,,,0,0,0,0,33,1,0,10,36,26,0,1,,0.0,0.0,10.6,72.2
山田美花,11,デンソーエアリービーズ,10,13,0,0,0,,,0,0,0,0,15,0,0,5,18,13,0,0,,0.0,0.0,8.3,72.2
山田美花,12,デンソーエアリービーズ,10,6,0,0,0,,,0,0,0,0,12,0,0,5,8,4,0,0,,0.0,0.0,10.4,50.0
岡野弘子,01,岡山シーガルズ,15,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
岡野弘子,02,岡山シーガルズ,15,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
岡野弘子,03,岡山シーガルズ,15,13,1,0,0,0.0,0.0,1,0,0,0,20,0,1,7,3,3,0,0,0.0,0.0,0.0,7.5,100.0
岡野弘子,11,岡山シーガルズ,15,4,0,0,0,,,0,0,0,0,7,0,0,0,0,0,0,0,,0.0,0.0,0.0,
岡野弘子,12,岡山シーガルズ,15,4,0,0,0,,,0,0,0,0,6,1,0,1,0,0,0,1,,0.0,0.0,20.8,
岩坂名奈,01,久光製薬スプリングス,4,19,73,29,1,39.7,38.4,0,0,0,9,74,2,10,30,12,8,0,40,,1.5,0.5,9.5,66.7
岩坂名奈,02,久光製薬スプリングス,4,22,79,32,3,40.5,36.7,0,0,0,15,70,0,15,20,17,14,0,47,,1.5,0.7,1.8,82.4
岩坂名奈,03,久光製薬スプリングス,4,3,11,7,0,63.6,63.6,1,1,0,1,9,0,1,3,0,0,0,8,100.0,2.3,0.3,5.6,
岩坂名奈,11,久光製薬スプリングス,4,18,59,29,2,49.2,45.8,0,0,0,15,64,2,8,17,2,1,0,46,,1.6,0.8,6.6,50.0
岩坂名奈,12,久光製薬スプリングス,4,17,34,17,1,50.0,47.1,0,0,0,14,66,1,4,29,1,1,0,32,,1.0,0.8,11.0,100.0
峯村沙紀,01,東レアローズ,10,11,50,17,4,34.0,26.0,2,1,0,2,20,1,0,7,44,28,0,20,50.0,1.5,0.2,13.8,63.6
峯村沙紀,02,東レアローズ,10,21,99,34,4,34.3,30.3,2,1,1,3,55,2,2,19,104,69,0,39,50.0,1.6,0.1,11.4,66.3
峯村沙紀,03,東レアローズ,10,16,36,16,2,44.4,38.9,2,2,0,0,23,1,2,10,50,38,0,17,100.0,1.0,0.0,13.0,76.0
峯村沙紀,11,東レアローズ,10,16,139,42,7,30.2,25.2,10,1,1,1,53,1,0,21,44,28,0,44,10.0,2.6,0.1,11.8,63.6
峯村沙紀,12,東レアローズ,10,16,79,20,4,25.3,20.3,13,4,1,6,33,0,2,13,36,27,0,26,30.8,1.2,0.4,8.3,75.0
島村春世,01,NECレッドロケッツ,8,17,66,29,4,43.9,37.9,0,0,0,8,65,7,6,32,3,2,0,44,,1.7,0.5,20.8,66.7
島村春世,02,NECレッドロケッツ,8,25,143,68,7,47.6,42.7,0,0,0,10,75,1,7,30,10,3,0,79,,2.7,0.4,9.0,30.0
島村春世,03,NECレッドロケッツ,8,28,196,72,6,36.7,33.7,0,0,0,15,107,4,7,36,6,4,0,91,,2.6,0.5,10.5,66.7
島村春世,11,NECレッドロケッツ,8,12,34,13,2,38.2,32.4,0,0,0,6,28,1,3,4,0,0,0,20,,1.1,0.5,4.5,
島村春世,12,NECレッドロケッツ,8,16,92,42,4,45.7,41.3,0,0,0,6,76,4,4,18,0,0,0,52,,2.6,0.4,9.9,
川島亜依美,01,岡山シーガルズ,28,23,78,31,2,39.7,37.2,0,0,0,10,73,1,5,30,4,4,0,42,,1.3,0.4,9.9,100.0
川島亜依美,02,岡山シーガルズ,28,22,77,29,3,37.7,33.8,1,0,0,6,70,4,6,20,3,2,0,39,0.0,1.3,0.3,10.7,66.7
川島亜依美,03,岡山シーガルズ,28,28,112,37,6,33.0,27.7,0,0,0,8,67,1,5,17,6,5,0,46,,1.3,0.3,6.0,83.3
川島亜依美,11,岡山シーガルズ,28,9,20,9,1,45.0,40.0,0,0,0,2,15,0,2,3,1,1,0,11,,1.0,0.2,1.7,100.0
川島亜依美,12,岡山シーガルズ,28,17,43,10,1,23.3,20.9,0,0,0,7,62,3,4,18,1,1,0,20,,0.6,0.4,10.5,100.0
川畑愛希,01,岡山シーガルズ,8,19,158,61,1,38.6,38.0,0,0,0,4,59,1,3,21,46,25,0,66,,3.2,0.2,9.3,54.3
川畑愛希,02,岡山シーガルズ,8,16,106,27,4,25.5,21.7,0,0,0,4,39,2,2,17,52,30,0,33,,1.7,0.2,14.7,57.7
川畑愛希,03,岡山シーガルズ,8,17,155,46,11,29.7,22.6,0,0,0,1,36,1,2,12,50,28,0,48,,2.7,0.1,9.7,56.0
川畑愛希,11,岡山シーガルズ,8,7,70,18,0,25.7,25.7,0,0,0,0,13,1,0,2,30,19,0,19,,2.6,0.0,11.5,63.3
川畑愛希,12,岡山シーガルズ,8,6,48,10,2,20.8,16.7,0,0,0,1,17,0,0,4,8,6,0,11,,1.7,0.2,5.9,75.0
平井香菜子,01,久光製薬スプリングス,9,26,135,65,4,48.1,45.2,0,0,0,22,86,4,7,33,4,3,0,91,,2.5,0.8,12.2,75.0
平井香菜子,02,久光製薬スプリングス,9,24,115,46,4,40.0,36.5,0,0,0,13,77,4,3,28,8,4,0,63,,1.9,0.5,13.3,50.0
平井香菜子,03,久光製薬スプリングス,9,19,90,43,3,47.8,44.4,0,0,0,10,61,0,1,27,0,0,0,53,,2.3,0.5,10.7,
平井香菜子,11,久光製薬スプリングス,9,13,67,31,3,46.3,41.8,0,0,0,6,46,4,0,14,2,2,0,41,,2.4,0.5,16.3,100.0
平井香菜子,12,久光製薬スプリングス,9,17,80,40,5,50.0,43.8,0,0,0,8,42,1,1,19,2,1,0,49,,2.4,0.5,13.1,50.0
平松美有紀,01,トヨタ車体クインシーズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
平松美有紀,02,トヨタ車体クインシーズ,5,4,20,13,1,65.0,60.0,0,0,0,2,11,0,2,5,0,0,0,15,,3.2,0.5,6.8,
平松美有紀,03,トヨタ車体クインシーズ,5,16,76,30,2,39.5,36.8,0,0,0,4,39,1,4,5,0,0,0,35,,1.9,0.2,3.2,
平松美有紀,12,トヨタ車体クインシーズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
座安琴希,01,久光製薬スプリングス,10,26,0,0,0,,,0,0,0,0,0,0,0,0,118,84,0,0,,0.0,0.0,,71.2
座安琴希,02,久光製薬スプリングス,10,24,0,0,0,,,0,0,0,0,0,0,0,0,97,75,0,0,,0.0,0.0,,77.3
座安琴希,03,久光製薬スプリングス,10,28,0,0,0,,,0,0,0,0,0,0,0,0,143,111,0,0,,0.0,0.0,,77.6
座安琴希,11,久光製薬スプリングス,10,18,0,0,0,,,0,0,0,0,0,0,0,0,91,64,0,0,,0.0,0.0,,70.3
座安琴希,12,久光製薬スプリングス,10,17,0,0,0,,,0,0,0,0,0,0,0,0,64,48,0,0,,0.0,0.0,,75.0
張紫音,01,NECレッドロケッツ,11,19,0,0,0,,,0,0,0,0,26,1,3,13,0,0,0,1,,0.0,0.0,13.5,
張紫音,02,NECレッドロケッツ,11,20,1,0,0,0.0,0.0,0,0,0,0,9,2,2,2,0,0,0,2,,0.0,0.0,22.2,
張紫音,03,NECレッドロケッツ,11,13,1,0,0,0.0,0.0,0,0,0,0,7,0,1,3,0,0,0,0,,0.0,0.0,7.1,
持丸結美子,01,パイオニアレッドウィングス,16,13,0,0,0,,,0,0,0,0,16,0,1,4,7,3,0,0,,0.0,0.0,4.7,42.9
持丸結美子,02,パイオニアレッドウィングス,16,16,0,0,0,,,0,0,0,0,19,0,3,6,9,4,0,0,,0.0,0.0,3.9,44.4
持丸結美子,03,パイオニアレッドウィングス,16,7,0,0,0,,,0,0,0,0,13,0,0,4,0,0,0,0,,0.0,0.0,7.7,
持丸結美子,11,パイオニアレッドウィングス,16,15,5,0,1,0.0,-20.0,0,0,0,0,22,0,2,5,28,12,0,0,,0.0,0.0,3.4,42.9
持丸結美子,12,パイオニアレッドウィングス,16,10,0,0,0,,,0,0,0,0,16,0,0,5,3,3,0,0,,0.0,0.0,7.8,100.0
新鍋理沙,01,久光製薬スプリングス,3,26,235,64,12,27.2,22.1,29,9,1,6,116,4,5,41,154,104,0,74,31.0,2.5,0.2,11.2,67.5
新鍋理沙,02,久光製薬スプリングス,3,23,221,77,8,34.8,31.2,21,8,1,7,108,5,4,28,146,95,0,89,38.1,3.3,0.3,10.2,65.1
新鍋理沙,03,久光製薬スプリングス,3,26,296,108,13,36.5,32.1,17,4,1,7,121,4,6,34,171,132,0,119,23.5,4.2,0.3,9.1,77.2
新鍋理沙,11,久光製薬スプリングス,3,9,51,21,2,41.2,37.3,6,3,0,1,38,3,3,12,42,33,0,25,50.0,2.3,0.1,13.8,78.6
新鍋理沙,12,久光製薬スプリングス,3,16,145,48,9,33.1,26.9,12,1,2,2,80,4,4,29,116,80,0,54,8.3,3.0,0.1,12.8,69.0
日隈佑,01,トヨタ車体クインシーズ,7,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
日隈佑,02,トヨタ車体クインシーズ,7,5,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,0,,0.0,0.0,0.0,
日隈佑,03,トヨタ車体クインシーズ,7,3,2,1,0,50.0,50.0,0,0,0,0,2,0,0,1,0,0,0,1,,0.3,0.0,12.5,
日隈佑,11,トヨタ車体クインシーズ,7,2,1,0,0,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
日隈佑,12,トヨタ車体クインシーズ,7,1,0,0,0,,,0,0,0,0,8,1,0,1,0,0,0,1,,0.0,0.0,15.6,
早坂梢依,01,JTマーヴェラス,15,11,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
早坂梢依,02,JTマーヴェラス,15,12,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.1,0.0,,
早坂梢依,03,JTマーヴェラス,15,14,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
早坂梢依,11,JTマーヴェラス,15,14,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
早坂梢依,12,JTマーヴェラス,15,11,1,0,1,0.0,-100.0,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
星野絵美,01,トヨタ車体クインシーズ,10,14,0,0,0,,,0,0,0,0,30,4,1,11,0,0,0,4,,0.0,0.0,21.7,
星野絵美,02,トヨタ車体クインシーズ,10,16,0,0,0,,,0,0,0,0,24,1,8,4,0,0,0,1,,0.0,0.0,0.0,
星野絵美,03,トヨタ車体クインシーズ,10,22,1,0,0,0.0,0.0,0,0,0,0,26,2,3,6,7,4,0,2,,0.0,0.0,10.6,57.1
星野絵美,11,トヨタ車体クインシーズ,10,6,0,0,0,,,0,0,0,0,7,0,0,3,0,0,0,0,,0.0,0.0,10.7,
星野絵美,12,トヨタ車体クインシーズ,10,3,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
服部晃佳,01,パイオニアレッドウィングス,5,20,158,49,14,31.0,22.2,3,0,0,8,54,1,2,10,96,52,0,58,0.0,2.4,0.4,5.6,54.2
服部晃佳,02,パイオニアレッドウィングス,5,4,28,10,1,35.7,32.1,0,0,0,0,8,1,1,1,18,10,0,11,,2.5,0.0,12.5,55.6
服部晃佳,03,パイオニアレッドウィングス,5,19,190,66,12,34.7,28.4,5,0,1,3,61,0,3,16,165,104,0,69,0.0,3.5,0.2,5.3,63.0
服部晃佳,11,パイオニアレッドウィングス,5,11,73,21,3,28.8,24.7,3,1,0,2,20,0,3,7,62,35,0,23,33.3,1.9,0.2,5.0,56.5
服部晃佳,12,パイオニアレッドウィングス,5,12,99,37,3,37.4,34.3,6,0,0,2,26,0,1,5,72,47,0,39,0.0,3.1,0.2,3.8,65.3
服部梨花,01,パイオニアレッドウィングス,12,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
服部梨花,02,パイオニアレッドウィングス,12,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
服部梨花,03,パイオニアレッドウィングス,12,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
服部梨花,11,パイオニアレッドウィングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
服部梨花,12,パイオニアレッドウィングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木島綾菜,01,デンソーエアリービーズ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木島綾菜,02,デンソーエアリービーズ,19,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
木島綾菜,03,デンソーエアリービーズ,19,2,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,0,,0.0,0.0,12.5,
木島綾菜,11,デンソーエアリービーズ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木島綾菜,12,デンソーエアリービーズ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
木村美里,01,東レアローズ,12,7,0,0,0,,,0,0,0,0,0,0,0,0,7,3,0,0,,0.0,0.0,,42.9
木村美里,02,東レアローズ,12,2,0,0,0,,,0,0,0,0,1,0,1,0,4,2,0,0,,0.0,0.0,-25.0,50.0
木村美里,03,東レアローズ,12,4,0,0,0,,,0,0,0,0,2,0,0,0,4,3,0,0,,0.0,0.0,0.0,75.0
木村美里,11,東レアローズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,,,,100.0
木村美里,12,東レアローズ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
杉山祥子,01,NECレッドロケッツ,2,23,104,40,5,38.5,33.7,0,0,0,14,34,0,2,10,2,0,0,54,,1.7,0.6,5.9,0.0
杉山祥子,02,NECレッドロケッツ,2,21,94,43,3,45.7,42.6,0,0,0,7,29,0,4,5,2,1,0,50,,2.0,0.3,0.9,50.0
杉山祥子,03,NECレッドロケッツ,2,21,112,42,2,37.5,35.7,0,0,0,15,46,0,2,13,0,0,0,57,,2.0,0.7,6.0,
杉山祥子,11,NECレッドロケッツ,2,9,42,18,2,42.9,38.1,0,0,0,5,20,1,0,6,3,1,0,24,,2.0,0.6,12.5,33.3
杉山祥子,12,NECレッドロケッツ,2,16,88,42,3,47.7,44.3,0,0,0,7,35,0,1,8,3,3,0,49,,2.6,0.4,5.0,100.0
村田しおり,01,久光製薬スプリングス,13,4,0,0,0,,,0,0,0,0,3,0,0,1,4,3,0,0,,0.0,0.0,8.3,75.0
村田しおり,02,久光製薬スプリングス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
村田しおり,03,久光製薬スプリングス,13,6,0,0,0,,,0,0,0,0,2,0,0,1,6,4,0,0,,0.0,0.0,12.5,66.7
村田しおり,11,久光製薬スプリングス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
村田しおり,12,久光製薬スプリングス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
村田奈都美,02,岡山シーガルズ,12,5,50,12,5,24.0,14.0,0,0,0,0,9,0,1,4,13,11,0,12,,2.4,0.0,8.3,84.6
村田奈都美,03,岡山シーガルズ,12,21,207,60,9,29.0,24.6,0,0,0,2,63,9,5,10,86,56,0,71,,2.9,0.1,16.3,65.1
村田奈都美,12,岡山シーガルズ,12,2,0,0,0,,,0,0,0,0,1,0,1,0,2,1,0,0,,0.0,0.0,-25.0,50.0
松浦麻琴,01,NECレッドロケッツ,5,10,0,0,0,,,0,0,0,3,13,0,2,2,1,0,0,3,,0.0,0.3,0.0,0.0
松浦麻琴,02,NECレッドロケッツ,5,26,4,1,0,25.0,25.0,0,0,0,3,91,4,6,33,1,0,0,8,,0.0,0.1,11.8,0.0
松浦麻琴,03,NECレッドロケッツ,5,29,5,2,0,40.0,40.0,0,0,0,1,83,1,6,25,2,0,0,4,,0.1,0.0,6.9,0.0
松浦麻琴,11,NECレッドロケッツ,5,10,1,1,0,100.0,100.0,0,0,0,1,39,0,3,9,0,0,0,2,,0.1,0.1,3.8,
松浦麻琴,12,NECレッドロケッツ,5,9,1,0,0,0.0,0.0,0,0,0,0,19,0,3,6,0,0,0,0,,0.0,0.0,3.9,
林蓉子,01,パイオニアレッドウィングス,6,5,0,0,0,,,0,0,0,0,4,0,2,0,9,6,0,0,,0.0,0.0,-12.5,66.7
林蓉子,02,パイオニアレッドウィングス,6,5,0,0,0,,,0,0,0,0,0,0,0,0,6,2,0,0,,0.0,0.0,,33.3
林蓉子,03,パイオニアレッドウィングス,6,12,0,0,0,,,0,0,0,0,2,0,0,0,14,7,0,0,,0.0,0.0,0.0,50.0
林蓉子,11,パイオニアレッドウィングス,6,0,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,,,,100.0
林蓉子,12,パイオニアレッドウィングス,6,12,0,0,0,,,0,0,0,0,16,0,1,5,24,22,0,0,,0.0,0.0,6.2,91.7
栄絵里香,01,デンソーエアリービーズ,18,18,0,0,0,,,0,0,0,0,21,2,2,11,0,0,0,2,,0.0,0.0,20.2,
栄絵里香,02,デンソーエアリービーズ,18,15,2,2,0,100.0,100.0,0,0,0,0,25,1,4,13,1,1,0,3,,0.1,0.0,13.0,100.0
栄絵里香,03,デンソーエアリービーズ,18,16,0,0,0,,,0,0,0,0,33,0,2,13,1,0,0,0,,0.0,0.0,8.3,0.0
栄絵里香,11,デンソーエアリービーズ,18,10,0,0,0,,,0,0,0,0,10,1,0,5,0,0,0,1,,0.0,0.0,22.5,
栄絵里香,12,デンソーエアリービーズ,18,10,0,0,0,,,0,0,0,0,18,2,0,3,0,0,0,2,,0.0,0.0,15.3,
栗原恵,01,岡山シーガルズ,11,21,227,74,18,32.6,24.7,7,1,0,8,75,8,2,26,93,50,0,90,14.3,3.5,0.4,18.7,53.8
栗原恵,02,岡山シーガルズ,11,18,208,57,11,27.4,22.1,4,0,0,3,55,5,2,17,69,40,0,65,0.0,3.2,0.2,15.9,58.0
栗原恵,11,岡山シーガルズ,11,17,202,80,14,39.6,32.7,6,2,1,6,44,4,3,15,88,53,0,90,33.3,4.7,0.4,15.9,60.2
栗原恵,12,岡山シーガルズ,11,16,189,69,16,36.5,28.0,9,2,2,4,55,4,1,14,81,55,0,77,22.2,4.3,0.2,13.2,67.9
梶原雪路,01,トヨタ車体クインシーズ,11,23,0,0,0,,,0,0,0,0,0,0,0,0,106,76,0,0,,0.0,0.0,,71.7
梶原雪路,02,トヨタ車体クインシーズ,11,26,0,0,0,,,0,0,0,0,0,0,0,0,122,71,0,0,,0.0,0.0,,58.2
梶原雪路,03,トヨタ車体クインシーズ,11,31,0,0,0,,,0,0,0,0,0,0,0,0,166,104,0,0,,0.0,0.0,,62.7
梶原雪路,11,トヨタ車体クインシーズ,11,16,0,0,0,,,0,0,0,0,0,0,0,0,31,21,0,0,,0.0,0.0,,67.7
梶原雪路,12,トヨタ車体クインシーズ,11,18,0,0,0,,,0,0,0,0,0,0,0,0,89,61,0,0,,0.0,0.0,,68.5
森田結香,01,岡山シーガルズ,27,14,0,0,0,,,0,0,0,0,21,0,1,7,0,0,0,0,,0.0,0.0,7.1,
森田結香,02,岡山シーガルズ,27,14,0,0,0,,,0,0,0,0,7,0,0,2,0,0,0,0,,0.0,0.0,7.1,
森田結香,03,岡山シーガルズ,27,6,0,0,0,,,0,0,0,0,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,
森田結香,11,岡山シーガルズ,27,7,0,0,0,,,0,0,0,0,10,0,0,2,1,0,0,0,,0.0,0.0,5.0,0.0
森谷史佳,01,パイオニアレッドウィングス,15,23,104,36,1,34.6,33.7,1,0,0,11,78,6,3,34,9,3,0,53,0.0,1.6,0.5,17.6,33.3
森谷史佳,02,パイオニアレッドウィングス,15,26,106,42,5,39.6,34.9,0,0,0,7,80,4,9,33,14,9,0,53,,1.6,0.3,12.5,64.3
森谷史佳,03,パイオニアレッドウィングス,15,33,167,60,8,35.9,31.1,0,0,0,14,127,8,9,44,13,13,0,82,,1.8,0.4,13.2,100.0
森谷史佳,11,パイオニアレッドウィングス,15,20,109,44,6,40.4,34.9,0,0,0,9,64,3,9,32,5,4,0,56,,2.2,0.4,13.7,80.0
森谷史佳,12,パイオニアレッドウィングス,15,14,61,21,3,34.4,29.5,0,0,0,4,47,3,4,16,3,2,0,28,,1.5,0.3,12.8,66.7
横江千秋,01,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横江千秋,02,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横江千秋,03,JTマーヴェラス,17,11,0,0,0,,,0,0,0,0,0,0,0,0,50,34,0,0,,0.0,0.0,,68.0
横江千秋,11,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横江千秋,12,JTマーヴェラス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
横田千里,01,パイオニアレッドウィングス,3,23,8,3,0,37.5,37.5,0,0,0,1,101,0,6,32,0,0,0,4,,0.1,0.0,6.4,
横田千里,02,パイオニアレッドウィングス,3,26,7,1,0,14.3,14.3,0,0,0,3,106,2,7,28,1,0,0,6,,0.0,0.1,6.8,0.0
横田千里,03,パイオニアレッドウィングス,3,32,5,4,0,80.0,80.0,0,0,0,2,115,2,4,31,0,0,0,8,,0.1,0.1,7.6,
横田千里,12,パイオニアレッドウィングス,3,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
橋本涼加,01,デンソーエアリービーズ,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
橋本涼加,02,デンソーエアリービーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
橋本涼加,03,デンソーエアリービーズ,4,4,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.2,,
橋本涼加,11,デンソーエアリービーズ,4,2,2,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,,0.0,1.0,,
橋本涼加,12,デンソーエアリービーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
水田祐未,01,久光製薬スプリングス,5,9,34,14,1,41.2,38.2,0,0,0,5,23,0,1,6,5,2,0,19,,1.6,0.6,5.4,40.0
