試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-03-12,03,NECレッドロケッツ,東洋紡オーキス,11,,坪根淳子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-03-12,03,NECレッドロケッツ,東洋紡オーキス,12,,杉山祥子,4,■,■,■,■,nan,19,10,0,52.6,52.6,2.50,0,0,0,-,3,0.75,13,0,3,3,5.8,0,0,0,-,13
2000-03-12,03,NECレッドロケッツ,東洋紡オーキス,20,,松田賢枝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,0,,佐々木みき,4,■,■,■,■,nan,32,2,2,6.2,0.0,0.50,1,0,1,0.0,1,0.25,12,0,1,1,2.1,17,12,0,70.6,3
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,1,,永富有紀,4,■,■,■,■,nan,6,4,0,66.7,66.7,1.00,0,0,0,-,5,1.25,10,0,0,1,2.5,0,0,0,-,9
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,2,,吉原知子,4,■,■,■,■,nan,33,12,2,36.4,30.3,3.00,0,0,0,-,3,0.75,14,2,0,3,16.8,15,12,0,80.0,17
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,3,,森山淳子,4,■,■,■,■,nan,17,4,2,23.5,11.8,1.00,0,0,0,-,2,0.50,14,0,0,2,3.6,12,9,0,75.0,6
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,4,,丹山美沙緒,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,1,1,0,100.0,0
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,6,,中村亜裕美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,7,,小田幸,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,10,,萩原美代子,4,■,■,■,■,nan,20,8,1,40.0,35.0,2.00,0,0,0,-,0,-,10,0,0,0,0.0,0,0,0,-,8
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,11,,西村佳名子,4,■,■,■,■,nan,24,13,0,54.2,54.2,3.25,0,0,0,-,0,-,15,0,0,2,3.3,10,9,0,90.0,13
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,12,L,松永亜希子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,14,0,56.0,0
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,17,,西脇万里子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-03-12,03,東洋紡オーキス,NECレッドロケッツ,20,,宇都宮末希子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
