試合日,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2015-11-14,11,豊田合成トレフェルサ,4,,内山正平,5,■,■,■,■,■,3,0,0,0.0,0.0,-,0,0,0,-,1,0.20,15,0,1,3,5.0,0,0,0,-
2015-11-14,11,豊田合成トレフェルサ,5,,前田一誠,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2015-11-14,11,豊田合成トレフェルサ,6,,近裕崇,5,■,■,■,■,■,12,8,0,0.6666666666666666,0.6666666666666666,1.60,0,0,0,-,3,0.60,27,2,5,9,15.7,0,0,0,-
2015-11-14,11,豊田合成トレフェルサ,7,,白岩直也,5,■,■,■,■,■,12,6,0,0.5,0.5,1.20,1,0,0,0.0,2,0.40,19,0,2,6,7.9,40,31,0,77.5
2015-11-14,11,豊田合成トレフェルサ,8,,井上崇昭,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,11,豊田合成トレフェルサ,10,L,古賀幸一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,19,0,70.4
2015-11-14,11,豊田合成トレフェルサ,12,,高松卓矢,4,■,■,■,■,nan,29,13,1,0.4482758620689655,0.41379310344827586,3.25,2,1,0,50.0,0,-,15,0,2,5,8.3,17,7,0,41.2
2015-11-14,11,豊田合成トレフェルサ,13,,岡本秀明,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2015-11-14,11,豊田合成トレフェルサ,15,,オムルチェンイゴール,5,■,■,■,■,■,55,28,2,0.509090909090909,0.4727272727272727,5.60,22,12,0,54.5,0,-,17,3,3,9,28.5,0,0,0,-
2015-11-14,11,豊田合成トレフェルサ,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,11,豊田合成トレフェルサ,22,,傳田亮太,5,■,■,■,■,■,17,12,1,0.7058823529411765,0.6470588235294118,2.40,0,0,0,-,3,0.60,17,0,3,7,10.3,0,0,0,-
2015-11-14,11,FC東京,1,,岡崎将司,4,nan,□,■,■,■,22,12,2,0.5454545454545454,0.45454545454545453,3.00,3,2,0,66.7,1,0.25,13,1,0,7,19.6,18,10,0,55.6
2015-11-14,11,FC東京,3,L,橘裕也,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,17,0,63.0
2015-11-14,11,FC東京,4,,山田要平,3,■,■,□,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-
2015-11-14,11,FC東京,5,,竹浪貴志,4,□,nan,□,□,□,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0
2015-11-14,11,FC東京,6,,山本将平,2,■,■,nan,nan,nan,13,3,2,0.23076923076923078,0.07692307692307693,1.50,2,0,0,0.0,0,-,7,1,3,1,17.9,17,11,0,64.7
2015-11-14,11,FC東京,9,,手塚大,5,■,■,■,■,■,35,16,4,0.45714285714285713,0.34285714285714286,3.20,13,3,3,23.1,1,0.20,19,2,2,7,17.6,1,0,0,0.0
2015-11-14,11,FC東京,10,,山岡祐也,5,□,□,■,■,■,0,0,0,,,-,0,0,0,-,0,-,10,0,1,3,7.5,0,0,0,-
2015-11-14,11,FC東京,11,,奥村航,3,■,■,■,nan,nan,10,4,2,0.4,0.2,1.33,0,0,0,-,0,-,12,0,1,1,2.1,0,0,0,-
2015-11-14,11,FC東京,14,,長友優磨,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-
2015-11-14,11,FC東京,15,,衛藤英興,4,nan,□,□,■,■,3,2,0,0.6666666666666666,0.6666666666666666,0.50,0,0,0,-,0,-,4,1,0,0,25.0,1,0,0,0.0
2015-11-14,11,FC東京,17,,セルジオフェリックス,5,■,■,■,■,■,46,21,3,0.45652173913043476,0.391304347826087,4.20,13,7,1,53.8,1,0.20,14,0,5,4,7.1,28,15,0,53.6
2015-11-14,11,FC東京,21,,鈴木頌卓,5,■,■,■,■,■,9,6,0,0.6666666666666666,0.6666666666666666,1.20,0,0,0,-,2,0.40,13,0,1,3,5.8,0,0,0,-
2015-11-14,11,FC東京,22,,盛重龍,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,11,FC東京,23,L,山本洋平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,JTサンダーズ,1,,安永拓弥,3,■,■,■,nan,nan,10,7,0,0.7,0.7,2.33,0,0,0,-,1,0.33,12,1,1,2,12.5,1,0,0,0.0
2015-11-15,11,JTサンダーズ,2,,町野仁志,1,nan,nan,nan,■,nan,4,1,0,0.25,0.25,1.00,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2015-11-15,11,JTサンダーズ,3,,深津旭弘,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.50,16,0,2,8,12.5,1,0,0,0.0
2015-11-15,11,JTサンダーズ,4,,中島健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,JTサンダーズ,5,,吉岡光大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,JTサンダーズ,7,,越川優,4,■,■,■,■,nan,31,15,3,0.4838709677419355,0.3870967741935484,3.75,5,2,2,40.0,3,0.75,16,1,1,5,14.1,34,20,0,58.8
2015-11-15,11,JTサンダーズ,8,L,久原大輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,JTサンダーズ,9,,井上俊輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,JTサンダーズ,11,,安井勇誠,1,nan,nan,nan,□,nan,3,1,0,0.3333333333333333,0.3333333333333333,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,JTサンダーズ,14,,八子大輔,4,■,■,■,■,nan,24,11,3,0.4583333333333333,0.3333333333333333,2.75,3,3,0,100.0,1,0.25,18,0,1,7,9.7,31,17,0,54.8
2015-11-15,11,JTサンダーズ,15,L,唐川大志,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,10,0,62.5
2015-11-15,11,JTサンダーズ,16,,塚崎祐平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,JTサンダーズ,18,,ヴィソットレアンドロ,4,■,■,■,■,nan,43,19,1,0.4418604651162791,0.4186046511627907,4.75,19,8,0,42.1,4,1.00,12,0,1,3,6.2,0,0,0,-
2015-11-15,11,JTサンダーズ,20,,筧本翔昂,4,■,■,■,■,nan,9,2,0,0.2222222222222222,0.2222222222222222,0.50,0,0,0,-,3,0.75,15,0,0,5,8.3,0,0,0,-
2015-11-15,11,FC東京,1,,岡崎将司,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0
2015-11-15,11,FC東京,3,L,橘裕也,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,14,0,60.9
2015-11-15,11,FC東京,4,,山田要平,4,■,■,■,■,nan,3,2,0,0.6666666666666666,0.6666666666666666,0.50,0,0,0,-,0,-,9,0,1,1,2.8,1,0,0,0.0
2015-11-15,11,FC東京,5,,竹浪貴志,1,□,nan,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2015-11-15,11,FC東京,6,,山本将平,4,■,■,■,■,nan,25,10,2,0.4,0.32,2.50,2,2,0,100.0,0,-,15,1,2,8,18.7,34,22,0,64.7
2015-11-15,11,FC東京,9,,手塚大,4,■,■,■,■,nan,30,12,1,0.4,0.36666666666666664,3.00,9,3,0,33.3,7,1.75,16,0,1,10,15.6,0,0,0,-
2015-11-15,11,FC東京,10,,山岡祐也,2,□,□,nan,nan,nan,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0
2015-11-15,11,FC東京,11,,奥村航,4,■,■,■,■,nan,16,6,2,0.375,0.25,1.50,0,0,0,-,3,0.75,14,0,1,9,16.1,1,1,0,100.0
2015-11-15,11,FC東京,14,,長友優磨,2,□,□,nan,nan,nan,2,1,0,0.5,0.5,0.50,2,1,0,50.0,0,-,2,0,0,2,25.0,0,0,0,-
2015-11-15,11,FC東京,15,,衛藤英興,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,FC東京,17,,セルジオフェリックス,4,■,■,■,■,nan,45,29,3,0.6444444444444445,0.5777777777777777,7.25,15,10,2,66.7,0,-,13,0,4,2,3.8,22,15,0,68.2
2015-11-15,11,FC東京,21,,鈴木頌卓,4,■,■,■,■,nan,5,4,0,0.8,0.8,1.00,0,0,0,-,1,0.25,21,2,2,4,12.4,1,1,0,100.0
2015-11-15,11,FC東京,22,,盛重龍,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,FC東京,23,L,山本洋平,1,nan,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,サントリーサンバーズ,1,,山村宏太,3,■,■,nan,nan,□,3,0,0,0.0,0.0,-,0,0,0,-,1,0.33,4,0,0,0,0.0,0,0,0,-
2015-11-15,11,サントリーサンバーズ,2,,鈴木寛史,5,■,■,■,■,■,11,6,1,0.5454545454545454,0.45454545454545453,1.20,0,0,0,-,1,0.20,17,2,2,2,14.7,1,1,0,100.0
2015-11-15,11,サントリーサンバーズ,5,L,酒井大祐,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,0,50.0
2015-11-15,11,サントリーサンバーズ,6,,岡本祥吾,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2015-11-15,11,サントリーサンバーズ,8,,金子隆行,5,■,■,■,■,■,23,9,3,0.391304347826087,0.2608695652173913,1.80,1,0,1,0.0,2,0.40,15,1,0,1,7.0,27,16,0,59.3
2015-11-15,11,サントリーサンバーズ,9,,阿部裕太,4,nan,□,■,■,■,1,1,0,1.0,1.0,0.25,0,0,0,-,2,0.50,11,0,1,1,2.3,0,0,0,-
2015-11-15,11,サントリーサンバーズ,11,L,鶴田大樹,3,nan,nan,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,5,0,71.4
2015-11-15,11,サントリーサンバーズ,13,,柳田将洋,5,□,□,■,■,■,19,10,1,0.5263157894736842,0.47368421052631576,2.00,1,1,0,100.0,2,0.40,16,4,3,5,29.1,31,19,0,61.3
2015-11-15,11,サントリーサンバーズ,14,,椿山竜介,5,■,■,■,■,■,66,27,6,0.4090909090909091,0.3181818181818182,5.40,30,11,5,36.7,0,-,16,0,2,6,9.4,0,0,0,-
2015-11-15,11,サントリーサンバーズ,15,,山本湧,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-
2015-11-15,11,サントリーサンバーズ,17,,星谷健太朗,3,nan,nan,■,■,■,2,1,0,0.5,0.5,0.33,0,0,0,-,3,1.00,7,0,0,3,10.7,0,0,0,-
2015-11-15,11,サントリーサンバーズ,19,,栗山雅史,3,■,■,nan,□,nan,14,3,1,0.21428571428571427,0.14285714285714285,1.00,3,1,0,33.3,0,-,4,0,1,0,0.0,12,6,0,50.0
2015-11-15,11,サントリーサンバーズ,20,,米山達也,5,□,□,□,□,□,5,0,0,0.0,0.0,-,3,0,0,0.0,0,-,6,0,0,0,0.0,0,0,0,-
2015-11-15,11,サントリーサンバーズ,21,,松崎廣光,2,nan,□,nan,□,nan,2,1,0,0.5,0.5,0.50,1,0,0,0.0,0,-,2,0,1,1,12.5,6,5,0,83.3
2015-11-15,11,ジェイテクトSTINGS,1,,カジースキマテイ,5,■,■,■,■,■,41,17,3,0.4146341463414634,0.34146341463414637,3.40,2,1,1,50.0,4,0.80,18,3,2,8,24.4,21,14,0,66.7
2015-11-15,11,ジェイテクトSTINGS,2,,金丸晃大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,ジェイテクトSTINGS,4,,古田史郎,5,■,■,■,■,■,32,11,1,0.34375,0.3125,2.20,13,4,0,30.8,1,0.20,19,2,2,4,14.7,0,0,0,-
2015-11-15,11,ジェイテクトSTINGS,5,,清野真一,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2015-11-15,11,ジェイテクトSTINGS,6,,高橋慎治,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,2,0.40,14,1,0,6,17.9,0,0,0,-
2015-11-15,11,ジェイテクトSTINGS,7,,高橋和人,3,nan,nan,□,□,□,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,1,0.33,5,0,0,2,10.0,5,3,0,60.0
2015-11-15,11,ジェイテクトSTINGS,9,,辰巳正敏,5,■,■,■,■,■,11,8,2,0.7272727272727273,0.5454545454545454,1.60,0,0,0,-,2,0.40,15,0,1,5,8.3,0,0,0,-
2015-11-15,11,ジェイテクトSTINGS,11,,袴谷亮介,5,■,■,■,■,■,16,5,2,0.3125,0.1875,1.00,0,0,0,-,2,0.40,27,0,6,6,5.6,0,0,0,-
2015-11-15,11,ジェイテクトSTINGS,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,ジェイテクトSTINGS,16,,久保山尚,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,ジェイテクトSTINGS,17,L,本間隆太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,17,0,77.3
2015-11-15,11,ジェイテクトSTINGS,18,,角田辰徳,5,□,□,□,□,□,3,2,0,0.6666666666666666,0.6666666666666666,0.40,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0
2015-11-15,11,ジェイテクトSTINGS,19,,浅野博亮,5,■,■,■,■,■,37,15,4,0.40540540540540543,0.2972972972972973,3.00,5,2,2,40.0,1,0.20,8,0,1,1,3.1,40,31,0,77.5
2015-11-15,11,ジェイテクトSTINGS,21,,廣瀬優希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,豊田合成トレフェルサ,1,,山田脩造,2,nan,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,3,2,0,66.7
2015-11-15,11,豊田合成トレフェルサ,2,,山近哲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,豊田合成トレフェルサ,3,,重村健太,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,豊田合成トレフェルサ,4,,内山正平,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,1,0.20,10,0,1,1,2.5,1,0,0,0.0
2015-11-15,11,豊田合成トレフェルサ,5,,前田一誠,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2015-11-15,11,豊田合成トレフェルサ,6,,近裕崇,5,■,■,■,■,■,12,6,0,0.5,0.5,1.20,0,0,0,-,0,-,16,0,1,2,3.1,2,1,0,50.0
2015-11-15,11,豊田合成トレフェルサ,7,,白岩直也,4,■,■,■,nan,□,9,5,1,0.5555555555555556,0.4444444444444444,1.25,0,0,0,-,0,-,10,0,1,2,5.0,25,11,0,44.0
2015-11-15,11,豊田合成トレフェルサ,8,,井上崇昭,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,豊田合成トレフェルサ,10,L,古賀幸一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,17,0,81.0
2015-11-15,11,豊田合成トレフェルサ,12,,高松卓矢,5,■,■,■,■,■,25,14,2,0.56,0.48,2.80,4,1,1,25.0,0,-,12,1,3,3,12.9,14,8,0,57.1
2015-11-15,11,豊田合成トレフェルサ,13,,岡本秀明,4,nan,□,□,■,■,3,1,0,0.3333333333333333,0.3333333333333333,0.25,0,0,0,-,0,-,5,0,1,1,5.0,7,5,0,71.4
2015-11-15,11,豊田合成トレフェルサ,15,,オムルチェンイゴール,5,■,■,■,■,■,59,36,5,0.6101694915254238,0.5254237288135594,7.20,32,18,3,56.2,0,-,25,6,4,10,33.2,0,0,0,-
2015-11-15,11,豊田合成トレフェルサ,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,豊田合成トレフェルサ,22,,傳田亮太,5,■,■,■,■,■,8,4,0,0.5,0.5,0.80,0,0,0,-,3,0.60,20,2,2,4,15.0,0,0,0,-
2015-11-15,11,東レアローズ,1,,富松崇彰,5,■,■,■,■,■,13,8,1,0.6153846153846154,0.5384615384615384,1.60,0,0,0,-,4,0.80,16,0,3,2,3.1,0,0,0,-
2015-11-15,11,東レアローズ,3,,伏見大和,2,■,■,nan,nan,nan,5,3,0,0.6,0.6,1.50,0,0,0,-,0,-,6,0,2,2,8.3,0,0,0,-
2015-11-15,11,東レアローズ,4,,佐野翔,1,nan,nan,nan,□,nan,6,5,0,0.8333333333333334,0.8333333333333334,5.00,4,4,0,100.0,0,-,2,0,1,0,0.0,0,0,0,-
2015-11-15,11,東レアローズ,5,,米山裕太,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2015-11-15,11,東レアローズ,6,L,渡辺俊介,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,24,0,77.4
2015-11-15,11,東レアローズ,7,,相澤寿,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,東レアローズ,9,,梅野聡,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,東レアローズ,10,,星野秀知,5,■,■,■,■,■,8,3,0,0.375,0.375,0.60,0,0,0,-,1,0.20,17,1,4,3,10.3,34,23,0,67.6
2015-11-15,11,東レアローズ,14,,ジョルジェフニコラ,5,■,■,■,■,■,41,21,2,0.5121951219512195,0.4634146341463415,4.20,17,7,1,41.2,0,-,18,3,3,6,25.0,1,0,0,0.0
2015-11-15,11,東レアローズ,15,,李博,4,nan,□,■,■,■,8,6,0,0.75,0.75,1.50,1,1,0,100.0,1,0.25,6,0,0,1,4.2,0,0,0,-
2015-11-15,11,東レアローズ,18,,鈴木悠二,5,■,■,■,■,■,25,13,0,0.52,0.52,2.60,2,1,0,50.0,0,-,14,2,2,7,26.8,13,9,0,69.2
2015-11-15,11,東レアローズ,20,,大木貴之,2,nan,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,1,0,1,41.7,0,0,0,-
2015-11-15,11,東レアローズ,21,,藤井直伸,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,16,1,2,7,15.9,0,0,0,-
2015-11-15,11,東レアローズ,22,L,井手智,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,堺ブレイザーズ,1,,松本慶彦,5,■,■,■,■,■,20,7,0,0.35,0.35,1.40,0,0,0,-,2,0.40,14,0,1,3,5.4,1,0,0,0.0
2015-11-15,11,堺ブレイザーズ,2,L,井上裕介,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,24,0,80.0
2015-11-15,11,堺ブレイザーズ,3,,石島雄介,5,■,■,■,■,■,26,13,1,0.5,0.46153846153846156,2.60,6,2,0,33.3,1,0.20,23,1,6,11,15.4,23,13,0,56.5
2015-11-15,11,堺ブレイザーズ,5,,内藤和也,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,1,8.3,0,0,0,-
2015-11-15,11,堺ブレイザーズ,6,,ペピチミラン,3,nan,nan,□,■,■,22,7,2,0.3181818181818182,0.22727272727272727,2.33,5,0,1,0.0,2,0.67,7,0,0,6,21.4,0,0,0,-
2015-11-15,11,堺ブレイザーズ,7,,出耒田敬,5,■,■,■,■,■,13,9,1,0.6923076923076923,0.6153846153846154,1.80,0,0,0,-,6,1.20,13,0,1,1,1.9,2,1,0,50.0
2015-11-15,11,堺ブレイザーズ,8,,佐川翔,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,15,0,4,5,8.3,0,0,0,-
2015-11-15,11,堺ブレイザーズ,10,,千々木駿介,5,■,■,■,■,■,36,17,2,0.4722222222222222,0.4166666666666667,3.40,8,3,1,37.5,0,-,15,1,1,5,15.0,38,24,0,63.2
2015-11-15,11,堺ブレイザーズ,11,,伊藤康貴,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-
2015-11-15,11,堺ブレイザーズ,12,,横田一義,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,堺ブレイザーズ,13,,松岡祐太,3,■,■,■,nan,nan,28,13,2,0.4642857142857143,0.39285714285714285,4.33,13,7,1,53.8,1,0.33,7,0,2,4,14.3,0,0,0,-
2015-11-15,11,堺ブレイザーズ,14,L,坂梨朋彦,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,堺ブレイザーズ,15,,木村泰輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,堺ブレイザーズ,19,,今村駿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,パナソニックパンサーズ,1,,清水邦広,5,■,■,■,■,■,50,23,6,0.46,0.34,4.60,17,5,4,29.4,1,0.20,17,1,3,6,13.5,1,0,0,0.0
2015-11-15,11,パナソニックパンサーズ,2,,深津英臣,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,22,1,0,10,15.0,0,0,0,-
2015-11-15,11,パナソニックパンサーズ,3,,山添信也,5,■,■,■,■,■,10,4,1,0.4,0.3,0.80,0,0,0,-,2,0.40,21,1,0,6,11.0,2,2,0,100.0
2015-11-15,11,パナソニックパンサーズ,4,,冨士本大生,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,4,1,0,25.0
2015-11-15,11,パナソニックパンサーズ,5,,渡辺奏吾,5,■,■,■,■,■,26,6,2,0.23076923076923078,0.15384615384615385,1.20,2,1,0,50.0,0,-,14,1,2,2,10.7,24,7,0,29.2
2015-11-15,11,パナソニックパンサーズ,6,,白澤健児,5,■,■,■,■,■,9,2,0,0.2222222222222222,0.2222222222222222,0.40,0,0,0,-,6,1.20,12,0,0,3,6.2,0,0,0,-
2015-11-15,11,パナソニックパンサーズ,7,L,ブロックソムジョエル,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,パナソニックパンサーズ,8,,谷村孝,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,パナソニックパンサーズ,11,,池田政之,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,パナソニックパンサーズ,12,,専田和也,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,1,1,0,100.0
2015-11-15,11,パナソニックパンサーズ,14,,田城貴之,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,11,パナソニックパンサーズ,17,L,永野健,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,12,0,60.0
2015-11-15,11,パナソニックパンサーズ,18,,ダンチアマラウ,5,■,■,■,■,■,42,21,0,0.5,0.5,4.20,12,5,0,41.7,2,0.40,13,0,4,2,3.8,31,20,0,64.5
2015-11-15,11,パナソニックパンサーズ,19,,合田心平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,11,豊田合成トレフェルサ,1,,山田脩造,4,□,□,□,■,nan,22,8,2,0.36363636363636365,0.2727272727272727,2.00,0,0,0,-,1,0.25,12,0,2,4,8.3,9,5,0,55.6
2015-11-21,11,豊田合成トレフェルサ,2,,山近哲,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,11,豊田合成トレフェルサ,3,,重村健太,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,11,豊田合成トレフェルサ,4,,内山正平,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,19,0,1,4,5.3,1,0,0,0.0
2015-11-21,11,豊田合成トレフェルサ,5,,前田一誠,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,11,豊田合成トレフェルサ,6,,近裕崇,4,■,■,■,■,nan,13,8,0,0.6153846153846154,0.6153846153846154,2.00,0,0,0,-,1,0.25,14,0,1,9,16.1,1,1,0,100.0
2015-11-21,11,豊田合成トレフェルサ,7,,白岩直也,4,■,■,■,■,nan,12,6,2,0.5,0.3333333333333333,1.50,0,0,0,-,1,0.25,15,0,2,7,11.7,36,15,0,41.7
2015-11-21,11,豊田合成トレフェルサ,8,,井上崇昭,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,11,豊田合成トレフェルサ,10,L,古賀幸一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,13,0,65.0
2015-11-21,11,豊田合成トレフェルサ,12,,高松卓矢,3,■,■,■,nan,nan,7,3,0,0.42857142857142855,0.42857142857142855,1.00,1,0,0,0.0,0,-,3,0,0,1,8.3,14,4,0,28.6
