名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
市原英,12,つくばユナイテッドSunGAIA,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
帖佐力弥,01,大分三好ヴァイセアドラー,20,7,0,0,0,,,0,0,0,0,0,0,0,0,5,3,0,,0.0,0.0,,60.0
帖佐力弥,02,大分三好ヴァイセアドラー,20,13,0,0,0,,,0,0,0,0,0,0,0,0,81,47,0,,0.0,0.0,,58.0
帖佐力弥,11,大分三好ヴァイセアドラー,20,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
帖佐力弥,12,大分三好ヴァイセアドラー,20,5,0,0,0,,,0,0,0,0,0,0,0,0,18,14,0,,0.0,0.0,,77.8
平井銀次,01,大同特殊鋼レッドスター,11,15,0,0,0,,,0,0,0,0,0,0,0,0,81,48,0,,0.0,0.0,,59.3
平井銀次,02,大同特殊鋼レッドスター,11,21,0,0,0,,,0,0,0,0,0,0,0,0,135,86,0,,0.0,0.0,,63.7
平井銀次,11,大同特殊鋼レッドスター,11,18,0,0,0,,,0,0,0,0,0,0,0,0,104,70,0,,0.0,0.0,,67.3
平井銀次,12,大同特殊鋼レッドスター,11,16,0,0,0,,,0,0,0,0,0,0,0,0,96,71,0,,0.0,0.0,,74.0
平林康裕,01,警視庁フォートファイターズ,5,4,4,2,0,50.0,50.0,0,0,0,1,3,0,0,1,0,0,0,,0.5,0.2,8.3,
平林康裕,11,警視庁フォートファイターズ,5,3,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.3,,
平林康裕,12,警視庁フォートファイターズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平良俊介,01,東京ヴェルディ,3,9,34,12,2,35.3,29.4,0,0,0,5,16,0,1,2,3,1,0,,1.3,0.6,1.6,33.3
平良俊介,02,東京ヴェルディ,3,5,12,6,2,50.0,33.3,0,0,0,3,12,0,1,4,1,0,0,,1.2,0.6,6.2,0.0
平良俊介,11,東京ヴェルディ,3,23,96,53,5,55.2,50.0,0,0,0,8,49,1,4,9,3,1,0,,2.3,0.3,4.6,33.3
平良俊介,12,東京ヴェルディ,3,9,26,11,5,42.3,23.1,0,0,0,3,19,0,1,2,1,0,0,,1.2,0.3,1.3,0.0
平野晃多,01,大同特殊鋼レッドスター,5,15,35,21,1,60.0,57.1,0,0,0,16,54,0,3,24,8,4,0,,1.4,1.1,9.7,50.0
平野晃多,02,大同特殊鋼レッドスター,5,30,65,33,2,50.8,47.7,0,0,0,19,113,2,6,29,12,9,0,,1.1,0.6,6.9,75.0
平野晃多,11,大同特殊鋼レッドスター,5,18,54,26,2,48.1,44.4,0,0,0,9,58,1,4,13,3,1,0,,1.4,0.5,5.6,33.3
平野晃多,12,大同特殊鋼レッドスター,5,16,40,18,3,45.0,37.5,1,0,0,9,44,1,2,21,4,3,0,0.0,1.1,0.6,13.1,75.0
廣本遥,02,富士通カワサキレッドスピリッツ,8,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
廣本遥,11,富士通カワサキレッドスピリッツ,8,3,0,0,0,,,0,0,0,0,8,0,0,1,0,0,0,,0.0,0.0,3.1,
廣本遥,12,富士通カワサキレッドスピリッツ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
廣畠佑飛,01,トヨタ自動車サンホークス,17,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
廣畠佑飛,02,トヨタ自動車サンホークス,17,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
廣畠佑飛,11,トヨタ自動車サンホークス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
徳尾直哉,01,トヨタ自動車サンホークス,6,12,137,65,11,47.4,39.4,22,6,3,1,53,3,8,27,93,59,0,27.3,5.4,0.1,14.6,63.4
徳尾直哉,02,トヨタ自動車サンホークス,6,29,287,130,34,45.3,33.4,50,16,10,7,138,20,11,67,271,188,0,32.0,4.5,0.2,24.6,69.4
徳尾直哉,11,トヨタ自動車サンホークス,6,20,193,88,18,45.6,36.3,40,16,6,4,89,9,13,32,161,112,0,40.0,4.4,0.2,15.4,69.6
徳尾直哉,12,トヨタ自動車サンホークス,6,13,133,58,16,43.6,31.6,28,13,4,0,44,4,10,12,119,87,0,46.4,4.5,0.0,10.2,73.1
志波京介,01,富士通カワサキレッドスピリッツ,20,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
志波京介,02,富士通カワサキレッドスピリッツ,20,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
手塚奨,01,富士通カワサキレッドスピリッツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
手塚奨,02,富士通カワサキレッドスピリッツ,9,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
手塚奨,11,富士通カワサキレッドスピリッツ,9,6,8,3,0,37.5,37.5,0,0,0,2,14,0,2,2,0,0,0,,0.5,0.3,0.0,
手塚奨,12,富士通カワサキレッドスピリッツ,9,7,1,1,0,100.0,100.0,0,0,0,0,9,0,0,4,0,0,0,,0.1,0.0,11.1,
斉藤俊吾,01,東京ヴェルディ,20,3,0,0,0,,,0,0,0,0,4,1,2,1,0,0,0,,0.0,0.0,18.8,
斉藤俊吾,02,東京ヴェルディ,20,18,0,0,0,,,0,0,0,0,22,0,3,11,0,0,0,,0.0,0.0,9.1,
斉藤俊吾,11,東京ヴェルディ,20,14,31,11,3,35.5,25.8,7,5,0,0,29,2,8,8,9,2,0,71.4,0.8,0.0,6.9,22.2
斉藤俊吾,12,東京ヴェルディ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
新妻大典,01,埼玉アザレア,22,1,3,1,1,33.3,0.0,0,0,0,0,3,0,1,0,1,1,0,,1.0,0.0,-8.3,100.0
新妻大典,11,埼玉アザレア,22,6,29,9,3,31.0,20.7,10,4,2,1,12,0,5,4,11,6,0,40.0,1.5,0.2,-2.1,54.5
新妻大典,12,埼玉アザレア,22,2,17,7,1,41.2,35.3,2,0,1,0,4,0,1,0,0,0,0,0.0,3.5,0.0,-6.2,
新貴裕,01,富士通カワサキレッドスピリッツ,16,13,11,9,0,81.8,81.8,0,0,0,1,49,3,8,22,1,0,0,,0.7,0.1,13.3,0.0
新貴裕,02,富士通カワサキレッドスピリッツ,16,29,25,14,0,56.0,56.0,0,0,0,7,99,7,26,36,1,0,0,,0.5,0.2,9.6,0.0
新貴裕,11,富士通カワサキレッドスピリッツ,16,22,18,12,1,66.7,61.1,0,0,0,12,66,7,16,22,1,0,0,,0.5,0.5,12.9,0.0
新貴裕,12,富士通カワサキレッドスピリッツ,16,12,15,8,0,53.3,53.3,0,0,0,4,41,3,11,17,0,0,0,,0.7,0.3,11.0,
早瀬省吾,01,東京ヴェルディ,17,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
早瀬省吾,02,東京ヴェルディ,17,11,1,0,0,0.0,0.0,1,0,0,0,0,0,0,0,20,11,0,0.0,0.0,0.0,,55.0
早瀬省吾,11,東京ヴェルディ,17,8,0,0,0,,,0,0,0,0,0,0,0,0,44,31,0,,0.0,0.0,,70.5
早瀬省吾,12,東京ヴェルディ,17,4,0,0,0,,,0,0,0,0,0,0,0,0,25,14,0,,0.0,0.0,,56.0
木原忠相,11,東京ヴェルディ,19,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
木場田和希,01,大分三好ヴァイセアドラー,2,3,2,0,0,0.0,0.0,0,0,0,0,6,0,0,3,0,0,0,,0.0,0.0,12.5,
木場田和希,02,大分三好ヴァイセアドラー,2,17,5,3,0,60.0,60.0,0,0,0,5,51,1,7,14,0,0,0,,0.2,0.3,5.4,
木場田和希,11,大分三好ヴァイセアドラー,2,16,10,3,1,30.0,20.0,0,0,0,1,59,1,7,16,0,0,0,,0.2,0.1,5.5,
木場田和希,12,大分三好ヴァイセアドラー,2,13,3,3,0,100.0,100.0,0,0,0,0,51,3,3,6,0,0,0,,0.2,0.0,7.4,
木村拓哉,01,大同特殊鋼レッドスター,20,1,5,1,2,20.0,-20.0,0,0,0,0,2,0,1,1,4,0,0,,1.0,0.0,0.0,0.0
木村拓哉,02,大同特殊鋼レッドスター,20,2,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
木村拓哉,11,大同特殊鋼レッドスター,20,4,11,3,2,27.3,9.1,3,1,1,0,5,1,2,1,0,0,0,33.3,0.8,0.0,15.0,
木村拓哉,12,大同特殊鋼レッドスター,20,5,12,4,1,33.3,25.0,7,2,0,0,8,1,0,3,0,0,0,28.6,0.8,0.0,21.9,
杉本匠,01,富士通カワサキレッドスピリッツ,13,12,58,26,4,44.8,37.9,1,1,0,0,39,2,7,11,84,44,0,100.0,2.2,0.0,7.7,52.4
杉本匠,02,富士通カワサキレッドスピリッツ,13,28,136,69,7,50.7,45.6,0,0,0,9,91,3,14,29,201,114,0,,2.5,0.3,7.4,56.7
杉本匠,11,富士通カワサキレッドスピリッツ,13,17,100,44,13,44.0,31.0,7,2,3,4,57,0,5,16,101,60,0,28.6,2.6,0.2,4.8,59.4
杉本匠,12,富士通カワサキレッドスピリッツ,13,12,76,34,6,44.7,36.8,5,1,1,4,60,2,7,12,94,63,0,20.0,2.8,0.3,5.4,67.0
東野晴輝,01,トヨタ自動車サンホークス,7,12,3,1,1,33.3,0.0,1,1,0,3,61,0,0,13,1,0,0,100.0,0.1,0.2,5.3,0.0
東野晴輝,02,トヨタ自動車サンホークス,7,29,2,1,0,50.0,50.0,0,0,0,4,107,2,2,24,0,0,0,,0.0,0.1,7.0,
東野晴輝,11,トヨタ自動車サンホークス,7,20,1,1,0,100.0,100.0,0,0,0,3,78,0,2,21,1,1,0,,0.0,0.2,6.1,100.0
東野晴輝,12,トヨタ自動車サンホークス,7,13,2,2,0,100.0,100.0,0,0,0,0,50,2,1,12,0,0,0,,0.2,0.0,9.5,
松山徹,01,大同特殊鋼レッドスター,2,4,19,6,2,31.6,21.1,8,2,1,0,10,0,2,2,0,0,0,25.0,1.5,0.0,0.0,
松山徹,02,大同特殊鋼レッドスター,2,6,20,8,1,40.0,35.0,6,4,0,0,10,0,1,2,0,0,0,66.7,1.3,0.0,2.5,
松山徹,11,大同特殊鋼レッドスター,2,7,35,16,4,45.7,34.3,16,5,2,2,16,0,2,4,0,0,0,31.2,2.3,0.3,3.1,
松山徹,12,大同特殊鋼レッドスター,2,6,46,15,4,32.6,23.9,16,8,2,1,20,0,0,2,0,0,0,50.0,2.5,0.2,2.5,
松本幸博,01,警視庁フォートファイターズ,6,6,4,3,0,75.0,75.0,0,0,0,0,10,0,0,3,8,4,0,,0.5,0.0,7.5,50.0
松本幸博,02,警視庁フォートファイターズ,6,18,78,29,7,37.2,28.2,1,0,0,6,48,1,2,11,80,54,0,0.0,1.6,0.3,6.8,67.5
松本幸博,11,警視庁フォートファイターズ,6,17,27,9,3,33.3,22.2,0,0,0,1,33,0,2,6,40,32,0,,0.5,0.1,3.0,80.0
松本幸博,12,警視庁フォートファイターズ,6,6,17,5,2,29.4,17.6,0,0,0,2,11,1,3,3,33,24,0,,0.8,0.3,9.1,72.7
林佑樹,01,埼玉アザレア,16,14,104,36,8,34.6,26.9,2,0,1,6,49,2,12,18,158,105,0,0.0,2.6,0.4,7.1,66.5
林佑樹,02,埼玉アザレア,16,32,248,104,26,41.9,31.5,5,2,2,6,133,8,30,49,283,181,0,40.0,3.2,0.2,9.6,64.0
林佑樹,11,埼玉アザレア,16,21,139,55,13,39.6,30.2,8,3,0,3,82,6,18,36,186,121,0,37.5,2.6,0.1,12.8,65.1
林佑樹,12,埼玉アザレア,16,11,82,33,10,40.2,28.0,3,1,1,5,41,0,10,13,89,56,0,33.3,3.0,0.5,1.8,62.9
柳川大知,01,つくばユナイテッドSunGAIA,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
柳川大知,02,つくばユナイテッドSunGAIA,16,9,2,1,0,50.0,50.0,0,0,0,0,16,0,3,3,0,0,0,,0.1,0.0,0.0,
柳川大知,11,つくばユナイテッドSunGAIA,16,19,59,23,5,39.0,30.5,0,0,0,10,56,2,19,14,3,2,0,,1.2,0.5,1.3,66.7
柳川大知,12,つくばユナイテッドSunGAIA,16,4,8,2,1,25.0,12.5,0,0,0,0,10,0,1,3,0,0,0,,0.5,0.0,5.0,
柳田百織,01,富士通カワサキレッドスピリッツ,4,4,21,13,1,61.9,57.1,3,2,0,0,4,0,2,0,0,0,0,66.7,3.2,0.0,-12.5,
柳田百織,02,富士通カワサキレッドスピリッツ,4,3,8,6,0,75.0,75.0,2,1,0,1,4,0,4,0,0,0,0,50.0,2.0,0.3,-25.0,
柳田百織,11,富士通カワサキレッドスピリッツ,4,1,2,1,1,50.0,0.0,2,1,1,0,1,0,1,0,0,0,0,50.0,1.0,0.0,-25.0,
柳田百織,12,富士通カワサキレッドスピリッツ,4,5,33,20,4,60.6,48.5,4,1,2,4,14,0,5,4,0,0,0,25.0,4.0,0.8,-1.8,
柴田恭平,01,つくばユナイテッドSunGAIA,3,13,78,27,11,34.6,20.5,12,3,3,6,47,1,13,10,29,17,0,25.0,2.1,0.5,0.5,58.6
柴田恭平,02,つくばユナイテッドSunGAIA,3,29,156,48,18,30.8,19.2,11,4,0,3,105,8,24,38,112,59,0,36.4,1.7,0.1,11.0,52.7
柴田恭平,11,つくばユナイテッドSunGAIA,3,20,121,38,16,31.4,18.2,13,4,3,11,64,4,15,21,70,37,0,30.8,1.9,0.6,8.6,52.9
柴田恭平,12,つくばユナイテッドSunGAIA,3,9,54,30,8,55.6,40.7,9,4,3,2,38,1,3,12,14,12,0,44.4,3.3,0.2,8.6,85.7
柴田昂毅,01,埼玉アザレア,5,3,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
柴田昂毅,02,埼玉アザレア,5,19,0,0,0,,,0,0,0,0,25,0,3,3,0,0,0,,0.0,0.0,0.0,
柴田昂毅,11,埼玉アザレア,5,7,56,26,4,46.4,39.3,3,1,1,1,24,0,2,10,2,1,0,33.3,3.7,0.1,8.3,50.0
柴田昂毅,12,埼玉アザレア,5,8,0,0,0,,,0,0,0,0,14,0,2,4,0,0,0,,0.0,0.0,3.6,
森本浩矢,01,トヨタ自動車サンホークス,5,12,36,15,4,41.7,30.6,0,0,0,10,33,1,4,3,0,0,0,,1.2,0.8,2.3,
森本浩矢,02,トヨタ自動車サンホークス,5,29,126,57,7,45.2,39.7,0,0,0,26,71,2,3,14,0,0,0,,2.0,0.9,6.7,
森本浩矢,11,トヨタ自動車サンホークス,5,20,67,40,3,59.7,55.2,0,0,0,13,53,0,5,13,0,0,0,,2.0,0.6,3.8,
森本浩矢,12,トヨタ自動車サンホークス,5,13,39,14,2,35.9,30.8,0,0,0,4,33,1,2,6,2,1,0,,1.1,0.3,6.1,50.0
榎本京祐,01,東京ヴェルディ,7,9,36,8,3,22.2,13.9,9,2,0,1,24,1,4,5,3,3,0,22.2,0.9,0.1,5.2,100.0
榎本京祐,02,東京ヴェルディ,7,20,118,39,13,33.1,22.0,50,19,8,2,58,4,9,17,2,0,0,38.0,2.0,0.1,10.3,0.0
榎本京祐,11,東京ヴェルディ,7,8,48,15,4,31.2,22.9,13,2,3,2,20,2,6,7,8,0,0,15.4,1.9,0.2,11.2,0.0
榎本京祐,12,東京ヴェルディ,7,12,90,40,5,44.4,38.9,39,15,2,2,33,1,5,14,4,1,0,38.5,3.3,0.2,9.8,25.0
横田圭祐,01,富士通カワサキレッドスピリッツ,5,13,36,22,0,61.1,61.1,0,0,0,15,40,0,4,12,0,0,0,,1.7,1.2,5.0,
横田圭祐,02,富士通カワサキレッドスピリッツ,5,29,109,64,3,58.7,56.0,0,0,0,29,87,0,3,19,0,0,0,,2.2,1.0,4.6,
横田圭祐,11,富士通カワサキレッドスピリッツ,5,19,53,26,0,49.1,49.1,0,0,0,14,64,1,3,12,0,0,0,,1.4,0.7,5.1,
横田圭祐,12,富士通カワサキレッドスピリッツ,5,9,32,14,0,43.8,43.8,0,0,0,8,34,0,0,7,0,0,0,,1.6,0.9,5.1,
橋本大樹,01,大分三好ヴァイセアドラー,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
橋本大樹,02,大分三好ヴァイセアドラー,5,6,15,8,1,53.3,46.7,0,0,0,5,13,0,3,4,1,0,0,,1.3,0.8,1.9,0.0
橋本大樹,11,大分三好ヴァイセアドラー,5,16,30,12,1,40.0,36.7,0,0,0,10,31,0,4,5,2,1,0,,0.8,0.6,0.8,50.0
橋本大樹,12,大分三好ヴァイセアドラー,5,13,29,14,1,48.3,44.8,0,0,0,8,35,0,0,8,6,3,0,,1.1,0.6,5.7,50.0
水野貴文,01,警視庁フォートファイターズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
水野貴文,02,警視庁フォートファイターズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
水野貴文,11,警視庁フォートファイターズ,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
池田大輔,11,埼玉アザレア,4,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
池田大輔,12,埼玉アザレア,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池田龍之介,01,大分三好ヴァイセアドラー,4,10,53,30,5,56.6,47.2,14,8,3,3,38,3,13,9,41,19,0,57.1,3.0,0.3,5.3,46.3
池田龍之介,02,大分三好ヴァイセアドラー,4,25,153,67,16,43.8,33.3,42,24,6,3,83,5,19,34,82,42,0,57.1,2.7,0.1,10.5,51.2
池田龍之介,11,大分三好ヴァイセアドラー,4,15,93,48,9,51.6,41.9,19,11,5,3,62,6,10,31,45,27,0,57.9,3.2,0.2,18.1,60.0
浅岡遥太,01,東京ヴェルディ,2,14,0,0,0,,,0,0,0,0,0,0,0,0,82,48,0,,0.0,0.0,,58.5
浅岡遥太,02,東京ヴェルディ,2,26,0,0,0,,,0,0,0,0,0,0,0,0,136,80,0,,0.0,0.0,,58.8
浅岡遥太,11,東京ヴェルディ,2,25,0,0,0,,,0,0,0,0,0,0,0,0,113,74,0,,0.0,0.0,,65.5
浅岡遥太,12,東京ヴェルディ,2,14,0,0,0,,,0,0,0,0,0,0,0,0,72,50,0,,0.0,0.0,,69.4
浅川成也,01,トヨタ自動車サンホークス,3,12,114,49,8,43.0,36.0,2,0,0,5,64,6,7,17,18,7,0,0.0,4.1,0.4,13.3,38.9
浅川成也,02,トヨタ自動車サンホークス,3,29,234,90,19,38.5,30.3,6,1,1,6,119,5,19,35,31,18,0,16.7,3.1,0.2,7.6,58.1
浅川成也,11,トヨタ自動車サンホークス,3,20,167,64,17,38.3,28.1,6,2,1,7,67,2,14,19,28,12,0,33.3,3.2,0.4,4.9,42.9
浅川成也,12,トヨタ自動車サンホークス,3,13,93,34,9,36.6,26.9,4,1,0,3,51,6,7,17,22,7,0,25.0,2.6,0.2,16.7,31.8
浅野卓雅,01,富士通カワサキレッドスピリッツ,11,4,27,13,0,48.1,48.1,6,3,0,0,8,0,1,2,17,10,0,50.0,3.2,0.0,3.1,58.8
浅野卓雅,02,富士通カワサキレッドスピリッツ,11,24,31,14,1,45.2,41.9,4,2,0,1,48,3,9,16,43,21,0,50.0,0.6,0.0,9.9,48.8
浜崎勇矢,01,大分三好ヴァイセアドラー,10,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
浜崎勇矢,11,大分三好ヴァイセアドラー,10,3,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
浜崎勇矢,12,大分三好ヴァイセアドラー,10,7,2,2,0,100.0,100.0,0,0,0,0,11,1,2,2,0,0,0,,0.3,0.0,9.1,
浜田翔太,01,つくばユナイテッドSunGAIA,19,10,12,3,2,25.0,8.3,0,0,0,3,25,2,3,9,0,0,0,,0.3,0.3,14.0,
浜田翔太,02,つくばユナイテッドSunGAIA,19,22,6,4,0,66.7,66.7,0,0,0,2,39,0,6,4,0,0,0,,0.2,0.1,-1.3,
浜田翔太,11,つくばユナイテッドSunGAIA,19,21,50,24,4,48.0,40.0,2,1,1,8,72,3,9,14,33,17,0,50.0,1.1,0.4,5.9,51.5
浜田翔太,12,つくばユナイテッドSunGAIA,19,10,16,4,4,25.0,0.0,2,0,1,7,36,2,6,9,6,2,0,0.0,0.4,0.7,7.6,33.3
清水隆平,01,トヨタ自動車サンホークス,8,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
清水隆平,02,トヨタ自動車サンホークス,8,4,13,6,1,46.2,38.5,0,0,0,0,10,1,1,4,2,1,0,,1.5,0.0,17.5,50.0
清水隆平,11,トヨタ自動車サンホークス,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
清水隆平,12,トヨタ自動車サンホークス,8,2,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,,0.0,0.0,0.0,
渕江陵友,01,トヨタ自動車サンホークス,2,12,60,30,7,50.0,38.3,0,0,0,1,53,5,8,16,42,29,0,,2.5,0.1,13.2,69.0
渕江陵友,02,トヨタ自動車サンホークス,2,19,100,39,11,39.0,28.0,0,0,0,1,67,2,8,15,71,35,0,,2.1,0.1,5.6,49.3
渕江陵友,11,トヨタ自動車サンホークス,2,11,49,21,2,42.9,38.8,0,0,0,4,36,0,3,7,34,23,0,,1.9,0.4,2.8,67.6
渕江陵友,12,トヨタ自動車サンホークス,2,12,68,23,7,33.8,23.5,0,0,0,2,35,0,1,9,44,26,0,,1.9,0.2,5.7,59.1
濱口純一,01,東京ヴェルディ,10,4,0,0,0,,,0,0,0,0,4,0,1,1,0,0,0,,0.0,0.0,0.0,
濱口純一,02,東京ヴェルディ,10,4,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
濱口純一,11,東京ヴェルディ,10,6,0,0,0,,,0,0,0,0,6,0,0,1,4,1,0,,0.0,0.0,4.2,25.0
濱口純一,12,東京ヴェルディ,10,11,0,0,0,,,0,0,0,0,16,0,1,2,0,0,0,,0.0,0.0,1.6,
瀧澤陽紀,01,つくばユナイテッドSunGAIA,6,13,104,46,5,44.2,39.4,29,10,2,3,56,9,12,17,30,14,0,34.5,3.5,0.2,18.3,46.7
瀧澤陽紀,02,つくばユナイテッドSunGAIA,6,31,299,135,21,45.2,38.1,89,45,7,16,107,9,24,34,93,41,0,50.6,4.4,0.5,10.7,44.1
瀧澤陽紀,11,つくばユナイテッドSunGAIA,6,19,207,84,21,40.6,30.4,63,24,8,5,74,6,15,28,2,1,0,38.1,4.4,0.3,12.5,50.0
瀧澤陽紀,12,つくばユナイテッドSunGAIA,6,10,99,40,9,40.4,31.3,27,12,3,3,31,1,12,5,30,13,0,44.4,4.0,0.3,-2.4,43.3
田中尚,01,大同特殊鋼レッドスター,4,15,61,36,2,59.0,55.7,0,0,0,6,67,1,8,19,2,1,0,,2.4,0.4,5.6,50.0
田中尚,02,大同特殊鋼レッドスター,4,31,137,75,14,54.7,44.5,1,0,0,19,106,4,13,23,11,9,0,0.0,2.4,0.6,6.1,81.8
田中尚,11,大同特殊鋼レッドスター,4,11,43,28,3,65.1,58.1,0,0,0,4,37,2,3,15,0,0,0,,2.5,0.4,13.5,
田中尚,12,大同特殊鋼レッドスター,4,14,61,33,4,54.1,47.5,0,0,0,11,47,4,7,18,4,4,0,,2.4,0.8,14.4,100.0
田中挙章,01,大分三好ヴァイセアドラー,15,14,40,21,1,52.5,50.0,0,0,0,6,50,0,2,18,1,0,0,,1.5,0.4,8.0,0.0
田中挙章,02,大分三好ヴァイセアドラー,15,28,83,49,3,59.0,55.4,0,0,0,20,117,3,3,46,11,6,0,,1.8,0.7,11.8,54.5
田中挙章,11,大分三好ヴァイセアドラー,15,16,34,18,3,52.9,44.1,0,0,0,14,58,1,0,18,0,0,0,,1.1,0.9,9.5,
田中挙章,12,大分三好ヴァイセアドラー,15,15,30,18,1,60.0,56.7,0,0,0,12,55,0,0,19,3,3,0,,1.2,0.8,8.6,100.0
田中紀幸,01,富士通カワサキレッドスピリッツ,3,1,0,0,0,,,0,0,0,0,2,2,0,0,1,1,0,,0.0,0.0,100.0,100.0
田中紀幸,02,富士通カワサキレッドスピリッツ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
田中紀幸,11,富士通カワサキレッドスピリッツ,3,18,93,33,5,35.5,30.1,6,1,0,5,66,5,11,25,131,79,0,16.7,1.8,0.3,12.9,60.3
田中紀幸,12,富士通カワサキレッドスピリッツ,3,2,7,2,0,28.6,28.6,0,0,0,0,3,1,2,0,4,3,0,,1.0,0.0,16.7,75.0
田尻信太郎,01,東京ヴェルディ,14,14,12,6,3,50.0,25.0,0,0,0,2,43,4,8,14,2,0,0,,0.4,0.1,12.8,0.0
田尻信太郎,02,東京ヴェルディ,14,19,22,6,2,27.3,18.2,2,0,1,3,69,1,11,27,2,0,0,0.0,0.3,0.2,7.2,0.0
田尻信太郎,11,東京ヴェルディ,14,19,17,7,2,41.2,29.4,0,0,0,2,64,2,9,21,2,0,0,,0.4,0.1,7.8,0.0
田尻信太郎,12,東京ヴェルディ,14,8,8,2,1,25.0,12.5,0,0,0,0,24,2,0,14,2,2,0,,0.2,0.0,22.9,100.0
白石啓丈,01,つくばユナイテッドSunGAIA,24,13,0,0,0,,,0,0,0,0,0,0,0,0,100,68,0,,0.0,0.0,,68.0
白石啓丈,02,つくばユナイテッドSunGAIA,24,32,0,0,0,,,0,0,0,0,0,0,0,0,218,162,0,,0.0,0.0,,74.3
白石啓丈,11,つくばユナイテッドSunGAIA,24,22,0,0,0,,,0,0,0,0,0,0,0,0,151,113,0,,0.0,0.0,,74.8
白石啓丈,12,つくばユナイテッドSunGAIA,24,10,0,0,0,,,0,0,0,0,0,0,0,0,82,65,0,,0.0,0.0,,79.3
皆川昂太,01,トヨタ自動車サンホークス,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
皆川昂太,02,トヨタ自動車サンホークス,4,1,1,1,0,100.0,100.0,0,0,0,0,1,0,1,0,0,0,0,,1.0,0.0,-25.0,
皆川昂太,11,トヨタ自動車サンホークス,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石井和希,01,埼玉アザレア,21,12,88,34,11,38.6,26.1,36,13,4,0,30,3,10,8,5,3,0,36.1,2.8,0.0,8.3,60.0
石井和希,02,埼玉アザレア,21,30,283,118,19,41.7,35.0,66,29,6,4,95,1,17,24,1,1,0,43.9,3.9,0.1,2.9,100.0
石井和希,12,埼玉アザレア,21,8,90,47,4,52.2,47.8,24,14,1,1,34,3,8,11,0,0,0,58.3,5.9,0.1,11.0,
石垣公也,01,大分三好ヴァイセアドラー,8,14,86,39,4,45.3,40.7,4,3,1,3,60,2,9,21,106,65,0,75.0,2.8,0.2,8.3,61.3
石垣公也,02,大分三好ヴァイセアドラー,8,30,160,78,6,48.8,45.0,12,8,1,14,96,2,11,29,206,133,0,66.7,2.6,0.5,6.8,64.6
