名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
有田佳織,02,NECレッドロケッツ,8,2,0,0,0,,,0,0,0,0,0,0,0,0,11,7,0,0,,0.0,0.0,,63.6
有田佳織,12,NECレッドロケッツ,8,18,0,0,0,,,0,0,0,0,0,0,0,0,119,90,0,0,,0.0,0.0,,75.6
有田沙織,01,NECレッドロケッツ,17,27,201,86,14,42.8,35.8,7,1,0,10,70,2,17,13,69,43,0,98,14.3,3.2,0.4,1.4,62.3
有田沙織,02,NECレッドロケッツ,17,15,98,37,13,37.8,24.5,3,0,3,3,54,4,10,8,48,38,0,44,0.0,2.5,0.2,6.5,79.2
有田沙織,12,NECレッドロケッツ,17,20,143,63,10,44.1,37.1,7,5,1,15,59,4,18,11,28,14,0,82,71.4,3.2,0.8,3.8,50.0
朝倉香苗,01,JTマーヴェラス,11,24,0,0,0,,,0,0,0,0,0,0,0,0,133,97,0,0,,0.0,0.0,,72.9
朝倉香苗,02,JTマーヴェラス,11,16,0,0,0,,,0,0,0,0,0,0,0,0,81,55,0,0,,0.0,0.0,,67.9
朝倉香苗,12,JTマーヴェラス,11,25,0,0,0,,,0,0,0,0,0,0,0,0,158,115,0,0,,0.0,0.0,,72.8
杉山祥子,01,NECレッドロケッツ,5,27,121,53,10,43.8,35.5,0,0,0,36,106,6,4,41,2,0,0,95,,2.0,1.3,14.4,0.0
杉山祥子,02,NECレッドロケッツ,5,15,72,42,5,58.3,51.4,0,0,0,8,70,2,1,10,0,0,0,52,,2.8,0.5,6.1,
杉山祥子,12,NECレッドロケッツ,5,25,133,68,9,51.1,44.4,2,0,0,24,86,2,4,14,3,1,0,94,0.0,2.7,1.0,5.2,33.3
松崎さ代子,01,NECレッドロケッツ,10,18,40,15,2,37.5,32.5,0,0,0,4,15,2,5,3,2,0,0,21,,0.8,0.2,10.0,0.0
松崎さ代子,02,NECレッドロケッツ,10,12,12,1,2,8.3,-8.3,0,0,0,0,3,1,0,0,0,0,0,2,,0.1,0.0,33.3,
松崎さ代子,12,NECレッドロケッツ,10,12,33,9,4,27.3,15.2,2,0,0,1,9,1,1,1,2,1,0,11,0.0,0.8,0.1,11.1,50.0
板橋恵,01,日立リヴァーレ,2,23,12,4,0,33.3,33.3,0,0,0,3,66,2,0,11,1,0,0,9,,0.2,0.1,7.2,0.0
板橋恵,02,日立リヴァーレ,2,15,11,6,0,54.5,54.5,1,1,0,2,45,0,2,8,1,1,0,8,100.0,0.4,0.1,3.3,100.0
板橋恵,12,日立リヴァーレ,2,31,28,14,0,50.0,50.0,0,0,0,3,78,2,1,24,1,0,0,19,,0.5,0.1,9.9,0.0
栗原恵,01,NECレッドロケッツ,18,23,185,48,16,25.9,17.3,11,2,2,10,70,3,11,22,51,31,0,61,18.2,2.1,0.4,8.2,60.8
栗原恵,02,NECレッドロケッツ,18,12,77,27,5,35.1,28.6,2,1,0,3,29,1,4,4,34,30,0,31,50.0,2.2,0.2,3.4,88.2
栗原恵,12,NECレッドロケッツ,18,23,176,60,20,34.1,22.7,20,5,5,9,86,8,9,20,79,57,0,77,25.0,2.6,0.4,12.5,72.2
桝谷貴子,01,JTマーヴェラス,4,11,66,23,4,34.8,28.8,0,0,0,11,30,3,2,7,1,1,0,37,,2.1,1.0,14.2,100.0
桝谷貴子,02,JTマーヴェラス,4,3,4,2,0,50.0,50.0,0,0,0,0,3,0,0,2,0,0,0,2,,0.7,0.0,16.7,
桝谷貴子,12,JTマーヴェラス,4,13,53,20,0,37.7,37.7,0,0,0,6,35,2,3,8,2,0,0,28,,1.5,0.5,9.3,0.0
梅尾千草,01,NECレッドロケッツ,12,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
梅尾千草,02,NECレッドロケッツ,12,2,0,0,0,,,0,0,0,0,2,0,0,0,1,1,0,0,,0.0,0.0,0.0,100.0
梅尾千草,12,NECレッドロケッツ,12,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
森和代,01,シーガルズ,21,25,230,93,14,40.4,34.3,13,4,4,12,98,3,5,19,73,44,0,108,30.8,3.7,0.5,6.6,60.3
森和代,02,シーガルズ,21,16,153,66,6,43.1,39.2,6,1,1,10,55,0,2,4,72,56,0,76,16.7,4.1,0.6,0.9,77.8
森和代,12,シーガルズ,21,28,247,109,16,44.1,37.7,14,4,0,16,97,2,12,4,109,67,0,127,28.6,3.9,0.6,0.0,61.5
森山淳子,01,JTマーヴェラス,3,4,8,2,1,25.0,12.5,0,0,0,0,5,0,0,0,1,0,0,2,,0.5,0.0,0.0,0.0
森山淳子,02,JTマーヴェラス,3,7,15,8,0,53.3,53.3,0,0,0,0,11,0,1,3,2,2,0,8,,1.1,0.0,4.5,100.0
森山淳子,12,JTマーヴェラス,3,20,42,20,3,47.6,40.5,1,0,0,4,61,4,4,10,70,50,0,28,0.0,1.0,0.2,9.0,71.4
榛澤舞子,01,パイオニアレッドウィングス,9,14,0,0,0,,,0,0,0,0,23,1,3,2,6,2,0,1,,0.0,0.0,3.3,33.3
榛澤舞子,02,パイオニアレッドウィングス,9,7,0,0,0,,,0,0,0,0,9,0,2,1,5,5,0,0,,0.0,0.0,-2.8,100.0
榛澤舞子,12,パイオニアレッドウィングス,9,8,8,2,1,25.0,12.5,0,0,0,1,9,0,3,1,8,8,0,3,,0.2,0.1,-5.6,100.0
横山雅美,01,デンソーエアリービーズ,16,8,0,0,0,,,0,0,0,0,14,1,0,5,1,1,0,1,,0.0,0.0,16.1,100.0
横山雅美,02,デンソーエアリービーズ,16,10,0,0,0,,,0,0,0,0,18,0,1,4,0,0,0,0,,0.0,0.0,4.2,
横山雅美,12,デンソーエアリービーズ,16,5,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
横手直子,01,日立リヴァーレ,14,17,0,0,0,,,0,0,0,0,18,1,0,6,46,37,0,1,,0.0,0.0,13.9,80.4
横手直子,02,日立リヴァーレ,14,11,0,0,0,,,0,0,0,0,21,0,0,5,11,7,0,0,,0.0,0.0,6.0,63.6
横手直子,12,日立リヴァーレ,14,26,0,0,0,,,0,0,0,0,47,1,1,13,25,22,0,1,,0.0,0.0,8.5,88.0
橋口かおり,01,茂原アルカス,2,13,77,24,2,31.2,28.6,15,3,0,1,36,0,3,7,17,15,0,25,20.0,1.8,0.1,2.8,88.2
橋口かおり,02,茂原アルカス,2,14,72,26,4,36.1,30.6,15,6,3,2,29,1,3,6,8,6,0,29,40.0,1.9,0.1,6.0,75.0
橋口かおり,12,茂原アルカス,2,19,121,37,8,30.6,24.0,11,5,0,2,29,1,3,7,33,31,0,40,45.5,1.9,0.1,6.9,93.9
橋本直子,01,久光製薬スプリングス,17,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
橋本直子,12,久光製薬スプリングス,17,4,0,0,0,,,0,0,0,0,5,0,1,3,0,0,0,0,,0.0,0.0,10.0,
櫻井由香,01,デンソーエアリービーズ,9,26,0,0,0,,,0,0,0,0,0,0,0,0,128,98,0,0,,0.0,0.0,,76.6
櫻井由香,02,デンソーエアリービーズ,9,15,0,0,0,,,0,0,0,0,0,0,0,0,85,69,0,0,,0.0,0.0,,81.2
櫻井由香,12,デンソーエアリービーズ,9,29,0,0,0,,,0,0,0,0,0,0,0,0,116,96,0,0,,0.0,0.0,,82.8
武田菜穂子,01,東レアローズ,7,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
武田菜穂子,02,東レアローズ,7,4,5,3,0,60.0,60.0,0,0,0,0,4,0,2,0,0,0,0,3,,0.8,0.0,-12.5,
武田菜穂子,12,東レアローズ,7,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
水洗りえ,01,日立リヴァーレ,1,8,0,0,0,,,0,0,0,0,6,1,0,0,0,0,0,1,,0.0,0.0,16.7,
水洗りえ,02,日立リヴァーレ,1,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
水洗りえ,12,日立リヴァーレ,1,13,1,0,0,0.0,0.0,0,0,0,0,13,0,0,4,0,0,0,0,,0.0,0.0,7.7,
水野早苗,01,デンソーエアリービーズ,15,25,99,41,2,41.4,39.4,0,0,0,6,90,4,2,27,5,4,0,51,,1.6,0.2,11.4,80.0
水野早苗,02,デンソーエアリービーズ,15,15,74,31,3,41.9,37.8,0,0,0,7,43,0,3,8,1,1,0,38,,2.1,0.5,2.9,100.0
水野早苗,12,デンソーエアリービーズ,15,29,76,29,3,38.2,34.2,0,0,0,10,97,2,0,25,4,3,0,41,,1.0,0.3,8.5,75.0
江口理代,01,久光製薬スプリングス,7,30,0,0,0,,,0,0,0,0,0,0,0,0,183,122,0,0,,0.0,0.0,,66.7
江口理代,02,久光製薬スプリングス,7,17,0,0,0,,,0,0,0,0,0,0,0,0,98,66,0,0,,0.0,0.0,,67.3
江口理代,12,久光製薬スプリングス,7,27,0,0,0,,,0,0,0,0,0,0,0,0,152,98,0,0,,0.0,0.0,,64.5
江藤直美,01,JTマーヴェラス,1,24,107,44,4,41.1,37.4,0,0,0,16,87,3,4,24,6,4,0,63,,1.8,0.7,9.2,66.7
江藤直美,02,JTマーヴェラス,1,16,79,33,1,41.8,40.5,0,0,0,7,63,4,3,11,1,1,0,44,,2.1,0.4,9.5,100.0
江藤直美,12,JTマーヴェラス,1,25,102,42,1,41.2,40.2,0,0,0,28,85,1,2,21,14,8,0,71,,1.7,1.1,6.8,57.1
河村めぐみ,01,NECレッドロケッツ,15,23,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
河村めぐみ,02,NECレッドロケッツ,15,12,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
河村めぐみ,12,NECレッドロケッツ,15,18,0,0,0,,,0,0,0,2,1,0,0,0,0,0,0,2,,0.0,0.1,0.0,
河村聖子,01,JTマーヴェラス,10,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
河村聖子,02,JTマーヴェラス,10,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
河村聖子,12,JTマーヴェラス,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
河野志保,01,シーガルズ,16,22,126,56,2,44.4,42.9,0,0,0,9,69,0,1,5,66,54,0,65,,2.5,0.4,1.4,81.8
河野志保,02,シーガルズ,16,12,48,23,1,47.9,45.8,0,0,0,3,51,0,1,3,43,33,0,26,,1.9,0.2,1.0,76.7
河野志保,12,シーガルズ,16,25,107,49,2,45.8,43.9,0,0,0,11,70,0,2,5,64,43,0,60,,2.0,0.4,1.1,67.2
津雲博子,01,NECレッドロケッツ,2,27,0,0,0,,,0,0,0,0,0,0,0,0,221,167,0,0,,0.0,0.0,,75.6
津雲博子,02,NECレッドロケッツ,2,15,0,0,0,,,0,0,0,0,0,0,0,0,108,95,0,0,,0.0,0.0,,88.0
津雲博子,12,NECレッドロケッツ,2,13,0,0,0,,,0,0,0,0,0,0,0,0,63,52,0,0,,0.0,0.0,,82.5
渡辺真由美,01,久光製薬スプリングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡辺真由美,02,久光製薬スプリングス,12,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
渡辺真由美,12,久光製薬スプリングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡部有香,01,デンソーエアリービーズ,11,15,2,1,0,50.0,50.0,0,0,0,0,19,0,4,3,0,0,0,1,,0.1,0.0,-1.3,
渡部有香,02,デンソーエアリービーズ,11,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
渡部有香,12,デンソーエアリービーズ,11,24,21,9,2,42.9,33.3,3,1,0,3,43,2,2,12,2,1,0,14,33.3,0.4,0.1,10.5,50.0
温水麻子,01,デンソーエアリービーズ,2,26,89,26,7,29.2,21.3,0,0,0,11,83,1,1,21,1,0,0,38,,1.0,0.4,7.2,0.0
温水麻子,02,デンソーエアリービーズ,2,15,47,18,3,38.3,31.9,1,1,0,4,48,0,0,4,0,0,0,22,100.0,1.2,0.3,2.1,
温水麻子,12,デンソーエアリービーズ,2,29,106,49,4,46.2,42.5,0,0,0,7,81,1,1,19,2,1,0,57,,1.7,0.2,6.8,50.0
満永ひとみ,01,久光製薬スプリングス,11,27,90,33,8,36.7,27.8,2,0,0,7,106,3,12,38,141,80,0,43,0.0,1.2,0.3,9.0,56.7
満永ひとみ,02,久光製薬スプリングス,11,14,48,11,4,22.9,14.6,0,0,0,6,47,1,4,14,65,41,0,18,,0.8,0.4,7.4,63.1
満永ひとみ,12,久光製薬スプリングス,11,27,102,41,4,40.2,36.3,0,0,0,15,109,5,10,36,113,79,0,61,,1.5,0.6,10.6,69.9
濱口華菜里,01,東レアローズ,14,22,0,0,0,,,0,0,0,0,0,0,0,0,164,121,0,0,,0.0,0.0,,73.8
濱口華菜里,02,東レアローズ,14,21,0,0,0,,,0,0,0,0,0,0,0,0,137,108,0,0,,0.0,0.0,,78.8
濱口華菜里,12,東レアローズ,14,23,0,0,0,,,0,0,0,0,0,0,0,0,137,98,0,0,,0.0,0.0,,71.5
濱芙美子,01,NECレッドロケッツ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
濱芙美子,02,NECレッドロケッツ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
濱野礼奈,01,デンソーエアリービーズ,1,26,196,90,15,45.9,38.3,0,0,0,9,100,2,9,29,67,38,0,101,,3.5,0.3,7.0,56.7
濱野礼奈,02,デンソーエアリービーズ,1,15,124,52,11,41.9,33.1,2,0,1,7,57,0,1,12,37,21,0,59,0.0,3.5,0.5,4.8,56.8
濱野礼奈,12,デンソーエアリービーズ,1,27,202,72,15,35.6,28.2,5,0,0,7,102,5,6,25,35,21,0,84,0.0,2.7,0.3,9.6,60.0
熊沢美穂,01,日立リヴァーレ,9,1,3,1,0,33.3,33.3,0,0,0,1,0,0,0,0,1,0,0,2,,1.0,1.0,,0.0
熊沢美穂,02,日立リヴァーレ,9,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
熊沢美穂,12,日立リヴァーレ,9,3,7,2,1,28.6,14.3,0,0,0,0,0,0,0,0,0,0,0,2,,0.7,0.0,,
狩野美雪,01,茂原アルカス,5,19,189,73,12,38.6,32.3,0,0,0,1,74,3,7,17,136,118,0,77,,3.8,0.1,7.4,86.8
狩野美雪,02,茂原アルカス,5,19,172,57,16,33.1,23.8,0,0,0,0,60,3,5,22,100,78,0,60,,3.0,0.0,12.1,78.0
狩野美雪,12,茂原アルカス,5,29,269,93,13,34.6,29.7,0,0,0,2,96,7,6,36,126,101,0,102,,3.2,0.1,15.1,80.2
田中弓貴,01,茂原アルカス,7,19,0,0,0,,,0,0,0,0,0,0,0,0,134,93,0,0,,0.0,0.0,,69.4
田中弓貴,02,茂原アルカス,7,14,0,0,0,,,0,0,0,0,2,0,0,0,94,70,0,0,,0.0,0.0,0.0,74.5
田中弓貴,12,茂原アルカス,7,23,3,0,1,0.0,-33.3,0,0,0,0,9,1,1,2,136,94,0,1,,0.0,0.0,13.9,69.1
田原香理,01,日立リヴァーレ,13,23,94,46,5,48.9,43.6,0,0,0,18,50,1,3,5,0,0,0,65,,2.0,0.8,3.0,
田原香理,02,日立リヴァーレ,13,15,60,30,3,50.0,45.0,0,0,0,8,41,1,3,8,2,1,0,39,,2.0,0.5,5.5,50.0
田原香理,12,日立リヴァーレ,13,28,99,36,13,36.4,23.2,0,0,0,13,76,3,0,23,3,3,0,52,,1.3,0.5,11.5,100.0
田口恵,01,茂原アルカス,9,17,93,39,7,41.9,34.4,0,0,0,8,57,0,8,7,3,3,0,47,,2.3,0.5,-0.4,100.0
田口恵,02,茂原アルカス,9,19,94,30,5,31.9,26.6,2,0,0,15,56,6,5,4,5,4,0,51,0.0,1.6,0.8,10.3,80.0
田口恵,12,茂原アルカス,9,31,118,40,10,33.9,25.4,4,1,1,14,64,2,4,13,15,10,0,56,25.0,1.3,0.5,6.6,66.7
石原亜希菜,01,久光製薬スプリングス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石原亜希菜,12,久光製薬スプリングス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石原美穂,01,シーガルズ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
石原美穂,12,シーガルズ,14,2,3,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
神田千絵,01,シーガルズ,7,9,56,21,8,37.5,23.2,0,0,0,0,11,1,0,5,6,3,0,22,,2.3,0.0,20.5,50.0
神田千絵,02,シーガルズ,7,9,53,25,0,47.2,47.2,0,0,0,4,25,2,1,6,6,6,0,31,,2.8,0.4,13.0,100.0
神田千絵,12,シーガルズ,7,11,31,9,3,29.0,19.4,0,0,0,2,13,0,1,3,2,1,0,11,,0.8,0.2,3.8,50.0
秋山葵,01,茂原アルカス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
秋山葵,12,茂原アルカス,12,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
竹下佳江,01,JTマーヴェラス,7,24,8,1,0,12.5,12.5,0,0,0,4,95,6,3,31,0,0,0,11,,0.0,0.2,13.7,
竹下佳江,02,JTマーヴェラス,7,16,7,2,0,28.6,28.6,0,0,0,1,64,4,4,23,1,0,0,7,,0.1,0.1,13.7,0.0
竹下佳江,12,JTマーヴェラス,7,25,13,8,1,61.5,53.8,0,0,0,2,88,2,5,28,0,0,0,12,,0.3,0.1,8.8,
米村信子,01,シーガルズ,3,6,2,0,0,0.0,0.0,1,0,0,0,4,0,0,1,5,3,0,0,0.0,0.0,0.0,6.2,60.0
米村信子,02,シーガルズ,3,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
米村信子,12,シーガルズ,3,17,16,5,0,31.2,31.2,0,0,0,0,28,1,2,6,9,7,0,6,,0.3,0.0,7.1,77.8
細田絵理,01,デンソーエアリービーズ,18,6,26,10,2,38.5,30.8,0,0,0,0,13,0,1,7,11,4,0,10,,1.7,0.0,11.5,36.4
細田絵理,02,デンソーエアリービーズ,18,3,2,1,0,50.0,50.0,0,0,0,0,2,0,0,1,0,0,0,1,,0.3,0.0,12.5,
船崎恵視,01,茂原アルカス,8,6,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,0,,0.0,0.0,0.0,
船崎恵視,02,茂原アルカス,8,7,0,0,0,,,0,0,0,0,6,0,2,2,0,0,0,0,,0.0,0.0,0.0,
船崎恵視,12,茂原アルカス,8,10,0,0,0,,,0,0,0,0,13,2,3,3,0,0,0,2,,0.0,0.0,15.4,
船戸美穂,01,シーガルズ,20,5,5,3,0,60.0,60.0,0,0,0,0,6,0,1,2,1,1,0,3,,0.6,0.0,4.2,100.0
船戸美穂,02,シーガルズ,20,3,10,3,0,30.0,30.0,0,0,0,1,14,1,0,4,9,9,0,5,,1.0,0.3,14.3,100.0
船戸美穂,12,シーガルズ,20,1,0,0,0,,,0,0,0,0,1,0,0,1,1,1,0,0,,0.0,0.0,25.0,100.0
芝田安希,01,東レアローズ,4,16,22,9,1,40.9,36.4,0,0,0,3,12,1,1,2,17,14,0,13,,0.6,0.2,10.4,82.4
芝田安希,02,東レアローズ,4,15,51,22,2,43.1,39.2,0,0,0,5,18,0,2,3,56,47,0,27,,1.5,0.3,1.4,83.9
芝田安希,12,東レアローズ,4,18,39,14,1,35.9,33.3,0,0,0,3,20,1,4,7,20,16,0,18,,0.8,0.2,8.8,80.0
若浦貴子,01,シーガルズ,33,25,240,93,10,38.8,34.6,0,0,0,5,92,3,6,7,81,51,0,101,,3.7,0.2,3.5,63.0
若浦貴子,02,シーガルズ,33,15,138,58,9,42.0,35.5,0,0,0,7,47,0,2,3,55,42,0,65,,3.9,0.5,0.5,76.4
若浦貴子,12,シーガルズ,33,28,234,76,13,32.5,26.9,0,0,0,8,85,0,2,9,83,58,0,84,,2.7,0.3,2.1,69.9
草深暢子,01,デンソーエアリービーズ,4,26,241,88,13,36.5,31.1,7,2,1,9,93,5,14,16,147,94,0,102,28.6,3.4,0.3,5.9,63.9
草深暢子,02,デンソーエアリービーズ,4,14,143,49,15,34.3,23.8,0,0,0,9,41,0,2,5,72,47,0,58,,3.5,0.6,1.8,65.3
草深暢子,12,デンソーエアリービーズ,4,29,272,95,15,34.9,29.4,8,0,2,8,110,4,19,26,193,129,0,107,0.0,3.3,0.3,5.2,66.8
荒木絵里香,01,東レアローズ,13,22,70,38,8,54.3,42.9,0,0,0,10,94,5,4,32,1,1,0,53,,1.7,0.5,12.8,100.0
荒木絵里香,02,東レアローズ,13,16,50,26,5,52.0,42.0,0,0,0,9,59,2,5,17,7,5,0,37,,1.6,0.6,8.5,71.4
荒木絵里香,12,東レアローズ,13,28,105,50,7,47.6,41.0,0,0,0,24,88,5,16,14,12,11,0,79,,1.8,0.9,5.1,91.7
荒木麻里,02,パイオニアレッドウィングス,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
菅山かおる,01,JTマーヴェラス,5,24,276,91,8,33.0,30.1,6,1,0,7,74,0,3,18,146,104,0,98,16.7,3.8,0.3,5.1,71.2
菅山かおる,02,JTマーヴェラス,5,16,180,59,6,32.8,29.4,6,2,1,1,60,0,3,15,119,81,0,60,33.3,3.7,0.1,5.0,68.1
菅山かおる,12,JTマーヴェラス,5,25,268,101,18,37.7,31.0,8,2,0,6,75,0,4,12,117,82,0,107,25.0,4.0,0.2,2.7,70.1
菊池由希絵,01,日立リヴァーレ,8,21,0,0,0,,,0,0,0,0,2,0,1,0,139,104,0,0,,0.0,0.0,-12.5,74.8
菊池由希絵,02,日立リヴァーレ,8,15,0,0,0,,,0,0,0,0,0,0,0,0,76,53,0,0,,0.0,0.0,,69.7
菊池由希絵,12,日立リヴァーレ,8,31,0,0,0,,,0,0,0,0,0,0,0,0,186,151,0,0,,0.0,0.0,,81.2
落合真理,01,久光製薬スプリングス,3,13,47,11,2,23.4,19.1,0,0,0,4,29,3,1,11,22,18,0,18,,0.8,0.3,19.0,81.8
落合真理,02,久光製薬スプリングス,3,11,33,11,2,33.3,27.3,2,2,0,2,24,0,2,7,27,19,0,13,100.0,1.0,0.2,5.2,70.4
落合真理,12,久光製薬スプリングス,3,3,27,11,0,40.7,40.7,0,0,0,0,10,2,0,7,8,5,0,13,,3.7,0.0,37.5,62.5
藤野郁子,12,シーガルズ,23,2,0,0,0,,,0,0,0,0,2,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0
西村佳名子,01,茂原アルカス,15,12,49,19,1,38.8,36.7,0,0,0,3,34,1,1,7,37,28,0,23,,1.6,0.2,7.4,75.7
西村佳名子,02,茂原アルカス,15,15,52,18,2,34.6,30.8,1,1,0,2,32,0,6,7,52,35,0,20,100.0,1.2,0.1,0.8,67.3
西村佳名子,12,茂原アルカス,15,32,166,60,9,36.1,30.7,0,0,0,3,98,2,7,28,85,69,0,65,,1.9,0.1,7.4,81.2
西村光代,01,デンソーエアリービーズ,5,26,115,51,4,44.3,40.9,0,0,0,5,55,1,7,7,1,0,0,57,,2.0,0.2,1.8,0.0
西村光代,02,デンソーエアリービーズ,5,15,60,18,4,30.0,23.3,0,0,0,1,45,3,2,6,1,1,0,22,,1.2,0.1,8.9,100.0
西村光代,12,デンソーエアリービーズ,5,29,105,47,3,44.8,41.9,1,0,0,15,68,2,6,15,6,3,0,64,0.0,1.6,0.5,6.2,50.0
西畑美希,01,パイオニアレッドウィングス,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西畑美希,02,パイオニアレッドウィングス,17,1,3,0,0,0.0,0.0,0,0,0,0,7,0,0,0,4,2,0,0,,0.0,0.0,0.0,50.0
西畑美希,12,パイオニアレッドウィングス,17,8,27,12,3,44.4,33.3,1,0,0,0,17,0,3,2,26,16,0,12,0.0,1.5,0.0,-1.5,61.5
西脇万里子,01,東レアローズ,5,2,8,3,1,37.5,25.0,0,0,0,2,4,0,2,1,0,0,0,5,,1.5,1.0,-6.2,
西脇万里子,02,東レアローズ,5,4,23,11,1,47.8,43.5,0,0,0,1,15,0,3,1,2,2,0,12,,2.8,0.2,-3.3,100.0
西脇万里子,12,東レアローズ,5,2,13,6,0,46.2,46.2,0,0,0,0,7,0,0,0,0,0,0,6,,3.0,0.0,0.0,
角田真由美,01,茂原アルカス,6,18,70,24,0,34.3,34.3,0,0,0,5,43,3,1,12,5,4,0,32,,1.3,0.3,13.4,80.0
角田真由美,02,茂原アルカス,6,9,30,14,1,46.7,43.3,0,0,0,2,15,1,2,4,2,1,0,17,,1.6,0.2,10.0,50.0
角田真由美,12,茂原アルカス,6,24,97,45,2,46.4,44.3,0,0,0,4,61,2,4,21,2,1,0,51,,1.9,0.2,10.2,50.0
谷口雅美,01,JTマーヴェラス,2,24,262,104,11,39.7,35.5,25,10,0,7,102,6,14,28,112,68,0,117,40.0,4.3,0.3,9.3,60.7
谷口雅美,02,JTマーヴェラス,2,16,153,55,14,35.9,26.8,10,2,2,1,62,6,8,12,38,21,0,62,20.0,3.4,0.1,11.3,55.3
谷口雅美,12,JTマーヴェラス,2,25,248,78,14,31.5,25.8,15,7,1,2,116,10,12,32,98,53,0,90,46.7,3.1,0.1,12.9,54.1
越川瞳美,01,シーガルズ,48,2,0,0,0,,,0,0,0,0,3,0,1,0,2,2,0,0,,0.0,0.0,-8.3,100.0
越川瞳美,02,シーガルズ,48,6,1,0,0,0.0,0.0,0,0,0,1,7,0,1,1,11,8,0,1,,0.0,0.2,0.0,72.7
足立留美,01,武富士バンブー,5,22,242,66,16,27.3,20.7,18,4,2,2,72,9,6,16,110,77,0,77,22.2,3.0,0.1,16.0,70.0
足立留美,02,武富士バンブー,5,19,218,72,13,33.0,27.1,11,3,3,3,81,11,6,19,25,15,0,86,27.3,3.8,0.2,17.6,60.0
足立留美,12,武富士バンブー,5,26,204,72,20,35.3,25.5,8,2,0,1,73,1,4,22,95,59,0,74,25.0,2.8,0.0,7.5,62.1
辻知恵,01,茂原アルカス,10,19,12,6,0,50.0,50.0,1,0,0,5,68,4,2,8,1,0,0,15,0.0,0.3,0.3,8.1,0.0
辻知恵,02,茂原アルカス,10,19,11,6,0,54.5,54.5,0,0,0,5,65,2,7,24,0,0,0,13,,0.3,0.3,9.6,
辻知恵,12,茂原アルカス,10,33,26,17,1,65.4,61.5,0,0,0,10,127,9,6,29,1,1,0,36,,0.5,0.3,11.6,100.0
都澤みどり,01,日立リヴァーレ,3,23,169,57,11,33.7,27.2,1,0,0,3,82,0,3,22,120,91,0,60,0.0,2.5,0.1,5.8,75.8
都澤みどり,02,日立リヴァーレ,3,15,135,50,5,37.0,33.3,0,0,0,5,57,2,1,20,94,66,0,57,,3.3,0.3,11.8,70.2
都澤みどり,12,日立リヴァーレ,3,31,194,67,10,34.5,29.4,0,0,0,10,107,4,10,34,179,136,0,81,,2.2,0.3,9.3,76.0
