名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
大谷充寛,02,近畿クラブスフィーダ,27,9,24,11,3,45.8,33.3,0,0,0,1,22,1,2,7,1,0,0,,1.2,0.1,10.2,0.0
大谷充寛,03,近畿クラブスフィーダ,27,7,26,10,3,38.5,26.9,0,0,0,0,18,0,2,6,1,0,0,,1.4,0.0,5.6,0.0
大谷充寛,12,近畿クラブスフィーダ,27,3,5,3,0,60.0,60.0,0,0,0,0,9,0,3,4,0,0,0,,1.0,0.0,2.8,
大貫智博,01,東京トヨペットグリーンスパークル,6,11,15,5,1,33.3,26.7,0,0,0,0,12,0,0,4,0,0,0,,0.5,0.0,8.3,
大貫智博,02,東京トヨペットグリーンスパークル,6,12,32,12,0,37.5,37.5,0,0,0,2,25,1,2,7,2,1,0,,1.0,0.2,9.0,50.0
大貫智博,03,東京トヨペットグリーンスパークル,6,14,58,30,3,51.7,46.6,1,0,1,3,35,1,1,14,8,3,0,0.0,2.1,0.2,12.1,37.5
大貫智博,12,東京トヨペットグリーンスパークル,6,7,12,5,1,41.7,33.3,0,0,0,1,17,0,0,4,0,0,0,,0.7,0.1,5.9,
大隈慎也,01,トヨタ自動車サンホークス,12,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
大隈慎也,02,トヨタ自動車サンホークス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大隈慎也,03,トヨタ自動車サンホークス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大隈慎也,12,トヨタ自動車サンホークス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
太田有紀,01,兵庫デルフィーノ,5,18,164,53,20,32.3,20.1,36,12,9,4,47,4,21,10,83,55,0,33.3,2.9,0.2,2.7,66.3
太田有紀,02,兵庫デルフィーノ,5,20,159,66,21,41.5,28.3,50,22,5,8,55,5,12,18,77,32,0,44.0,3.3,0.4,11.8,41.6
太田有紀,03,兵庫デルフィーノ,5,14,76,33,10,43.4,30.3,21,8,2,4,35,4,15,13,73,32,0,38.1,2.4,0.3,10.0,43.8
太田有紀,12,兵庫デルフィーノ,5,12,104,48,10,46.2,36.5,31,12,5,7,35,3,10,14,47,23,0,38.7,4.0,0.6,11.4,48.9
奥平祐介,01,きんでんトリニティーブリッツ,2,7,0,0,0,,,0,0,0,0,7,0,1,1,0,0,0,,0.0,0.0,0.0,
奥平祐介,02,きんでんトリニティーブリッツ,2,11,0,0,0,,,0,0,0,0,15,0,2,7,0,0,0,,0.0,0.0,8.3,
奥平祐介,03,きんでんトリニティーブリッツ,2,4,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,,0.0,0.0,-6.2,
奥平祐介,12,きんでんトリニティーブリッツ,2,4,0,0,0,,,0,0,0,0,5,0,0,4,2,1,0,,0.0,0.0,20.0,50.0
奥村航,01,東京ヴェルディ,5,16,5,3,0,60.0,60.0,2,1,0,2,1,0,1,0,0,0,0,50.0,0.2,0.1,-25.0,
奥村航,02,東京ヴェルディ,5,24,73,38,6,52.1,43.8,20,10,5,3,32,4,9,7,0,0,0,50.0,1.6,0.1,10.9,
奥村航,03,東京ヴェルディ,5,5,18,6,4,33.3,11.1,5,1,3,1,6,0,2,0,0,0,0,20.0,1.2,0.2,-8.3,
奥村航,12,東京ヴェルディ,5,6,6,2,1,33.3,16.7,0,0,0,1,5,0,1,1,0,0,0,,0.3,0.2,0.0,
奥田晃,01,東京ヴェルディ,11,13,8,2,0,25.0,25.0,0,0,0,8,39,1,0,7,0,0,0,,0.2,0.6,7.1,
奥田晃,02,東京ヴェルディ,11,3,1,1,0,100.0,100.0,0,0,0,0,4,1,0,1,0,0,0,,0.3,0.0,31.2,
奥田晃,03,東京ヴェルディ,11,8,1,1,0,100.0,100.0,0,0,0,3,10,0,0,3,1,0,0,,0.1,0.4,7.5,0.0
奥田晃,12,東京ヴェルディ,11,8,4,2,0,50.0,50.0,0,0,0,4,28,0,1,11,2,0,0,,0.2,0.5,8.9,0.0
宮原博明,01,大同特殊鋼レッドスター,19,1,4,0,0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,,0.0,0.0,-25.0,
宮原博明,03,大同特殊鋼レッドスター,19,2,1,1,0,100.0,100.0,1,1,0,0,3,0,1,2,0,0,0,100.0,0.5,0.0,8.3,
宮原博明,12,大同特殊鋼レッドスター,19,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
小川直紀,02,富士通カワサキレッドスピリッツ,18,11,0,0,0,,,0,0,0,0,16,0,1,5,0,0,0,,0.0,0.0,6.2,
小川直紀,03,富士通カワサキレッドスピリッツ,18,2,0,0,0,,,0,0,0,0,3,0,2,0,0,0,0,,0.0,0.0,-16.7,
小川直紀,12,富士通カワサキレッドスピリッツ,18,11,0,0,0,,,0,0,0,0,14,0,3,2,0,0,0,,0.0,0.0,-1.8,
小松高則,01,ジェイテクトSTINGS,1,7,15,7,1,46.7,40.0,0,0,0,2,17,0,0,4,0,0,0,,1.0,0.3,5.9,
小松高則,02,ジェイテクトSTINGS,1,18,49,30,3,61.2,55.1,0,0,0,10,75,2,3,31,1,1,0,,1.7,0.6,12.0,100.0
小松高則,03,ジェイテクトSTINGS,1,19,44,28,1,63.6,61.4,0,0,0,10,93,2,2,52,0,0,0,,1.5,0.5,15.6,
小松高則,12,ジェイテクトSTINGS,1,4,10,6,0,60.0,60.0,0,0,0,5,14,1,0,7,0,0,0,,1.5,1.2,19.6,
小野孝宏,02,ジェイテクトSTINGS,3,3,0,0,0,,,0,0,0,0,10,1,2,5,0,0,0,,0.0,0.0,17.5,
小野孝宏,03,ジェイテクトSTINGS,3,3,0,0,0,,,0,0,0,0,8,0,1,7,0,0,0,,0.0,0.0,18.8,
小野孝宏,12,ジェイテクトSTINGS,3,2,3,1,0,33.3,33.3,0,0,0,0,1,0,0,0,0,0,0,,0.5,0.0,0.0,
山下栄和,01,きんでんトリニティーブリッツ,13,20,0,0,0,,,0,0,0,0,0,0,0,0,86,57,0,,0.0,0.0,,66.3
山下栄和,02,きんでんトリニティーブリッツ,13,23,0,0,0,,,0,0,0,0,0,0,0,0,91,47,0,,0.0,0.0,,51.6
山下栄和,03,きんでんトリニティーブリッツ,13,14,0,0,0,,,0,0,0,0,0,0,0,0,67,27,0,,0.0,0.0,,40.3
山下栄和,12,きんでんトリニティーブリッツ,13,11,0,0,0,,,0,0,0,0,0,0,0,0,43,29,0,,0.0,0.0,,67.4
山下秀人,01,大同特殊鋼レッドスター,18,13,54,13,6,24.1,13.0,0,0,0,2,38,0,3,7,111,53,0,,1.0,0.2,2.6,47.7
山下秀人,02,大同特殊鋼レッドスター,18,13,20,5,3,25.0,10.0,2,0,1,2,15,0,1,4,47,23,0,0.0,0.4,0.2,5.0,48.9
山下秀人,03,大同特殊鋼レッドスター,18,2,8,5,0,62.5,62.5,0,0,0,0,6,0,0,2,13,7,0,,2.5,0.0,8.3,53.8
山下秀人,12,大同特殊鋼レッドスター,18,14,71,26,11,36.6,21.1,1,0,0,4,38,1,2,12,134,81,0,0.0,1.9,0.3,9.2,60.4
山口純平,01,大同特殊鋼レッドスター,1,18,34,12,1,35.3,32.4,0,0,0,6,38,0,3,10,4,1,0,,0.7,0.3,4.6,25.0
山口純平,02,大同特殊鋼レッドスター,1,24,54,30,4,55.6,48.1,0,0,0,13,75,5,8,35,3,1,0,,1.2,0.5,15.7,33.3
山口純平,03,大同特殊鋼レッドスター,1,18,46,22,1,47.8,45.7,0,0,0,7,77,1,6,42,1,1,0,,1.2,0.4,13.0,100.0
山口純平,12,大同特殊鋼レッドスター,1,15,26,12,4,46.2,30.8,1,0,1,5,34,2,4,19,1,0,0,0.0,0.8,0.3,16.9,0.0
山本健登,02,近畿クラブスフィーダ,16,3,1,1,0,100.0,100.0,0,0,0,0,1,0,1,0,3,1,0,,0.3,0.0,-25.0,33.3
山本健登,12,近畿クラブスフィーダ,16,5,0,0,0,,,0,0,0,0,6,1,2,1,0,0,0,,0.0,0.0,12.5,
山本英之,02,近畿クラブスフィーダ,29,6,11,4,1,36.4,27.3,0,0,0,4,9,0,0,2,1,1,0,,0.7,0.7,5.6,100.0
山田翔太,01,近畿クラブスフィーダ,4,10,0,0,0,,,0,0,0,0,0,0,0,0,58,32,0,,0.0,0.0,,55.2
山田翔太,02,近畿クラブスフィーダ,4,17,0,0,0,,,0,0,0,0,0,0,0,0,127,79,0,,0.0,0.0,,62.2
山田翔太,03,近畿クラブスフィーダ,4,9,0,0,0,,,0,0,0,0,0,0,0,0,62,33,0,,0.0,0.0,,53.2
山田翔太,12,近畿クラブスフィーダ,4,4,0,0,0,,,0,0,0,0,0,0,0,0,19,14,0,,0.0,0.0,,73.7
岡本侑,01,近畿クラブスフィーダ,21,15,128,50,10,39.1,31.2,6,4,0,6,53,2,17,12,141,82,0,66.7,3.3,0.4,1.4,58.2
岡本侑,02,近畿クラブスフィーダ,21,19,132,44,19,33.3,18.9,8,2,1,3,61,5,11,12,152,86,0,25.0,2.3,0.2,8.6,56.6
岡本侑,03,近畿クラブスフィーダ,21,9,57,35,3,61.4,56.1,6,1,0,2,41,1,6,17,47,26,0,16.7,3.9,0.2,9.1,55.3
岡本侑,12,近畿クラブスフィーダ,21,8,60,27,3,45.0,40.0,2,2,0,7,37,0,3,15,21,9,0,100.0,3.4,0.9,8.1,42.9
岡村義郎,01,富士通カワサキレッドスピリッツ,10,13,37,17,3,45.9,37.8,0,0,0,11,29,2,3,11,0,0,0,,1.3,0.8,13.8,
岡村義郎,02,富士通カワサキレッドスピリッツ,10,20,46,22,2,47.8,43.5,1,0,0,15,68,2,5,25,0,0,0,0.0,1.1,0.8,10.3,
岡村義郎,03,富士通カワサキレッドスピリッツ,10,17,42,22,2,52.4,47.6,0,0,0,14,40,2,0,12,2,2,0,,1.3,0.8,12.5,100.0
岡村義郎,12,富士通カワサキレッドスピリッツ,10,13,30,9,6,30.0,10.0,0,0,0,7,31,0,4,8,2,2,0,,0.7,0.5,3.2,100.0
岩井浩二,01,富士通カワサキレッドスピリッツ,14,14,81,39,7,48.1,39.5,14,5,1,2,43,2,9,7,50,22,0,35.7,2.8,0.1,3.5,44.0
岩井浩二,02,富士通カワサキレッドスピリッツ,14,21,129,69,9,53.5,46.5,17,6,2,10,76,3,17,19,59,26,0,35.3,3.3,0.5,4.6,44.1
岩井浩二,03,富士通カワサキレッドスピリッツ,14,22,163,75,12,46.0,38.7,32,12,3,7,85,4,11,35,61,24,0,37.5,3.4,0.3,11.8,39.3
岩井浩二,12,富士通カワサキレッドスピリッツ,14,14,77,42,3,54.5,50.6,7,5,0,5,58,4,7,16,55,39,0,71.4,3.0,0.4,10.8,70.9
岩田岳大,01,つくばユナイテッドSunGAIA,7,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
岩田岳大,02,つくばユナイテッドSunGAIA,7,4,0,0,0,,,0,0,0,0,9,0,0,4,0,0,0,,0.0,0.0,11.1,
岩田岳大,03,つくばユナイテッドSunGAIA,7,3,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
岩田岳大,12,つくばユナイテッドSunGAIA,7,15,2,2,0,100.0,100.0,0,0,0,1,52,3,2,12,1,0,0,,0.1,0.1,10.6,0.0
島野俊一,01,ジェイテクトSTINGS,16,3,0,0,0,,,0,0,0,1,2,0,0,0,0,0,0,,0.0,0.3,0.0,
島野俊一,02,ジェイテクトSTINGS,16,5,1,0,1,0.0,-100.0,0,0,0,0,11,0,1,4,0,0,0,,0.0,0.0,6.8,
島野俊一,03,ジェイテクトSTINGS,16,7,3,3,0,100.0,100.0,0,0,0,1,10,0,0,6,1,0,0,,0.4,0.1,15.0,0.0
島野俊一,12,ジェイテクトSTINGS,16,6,3,1,0,33.3,33.3,0,0,0,2,16,1,2,5,0,0,0,,0.2,0.3,10.9,
川北陽介,01,トヨタ自動車サンホークス,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川北陽介,02,トヨタ自動車サンホークス,5,1,4,0,0,0.0,0.0,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
川北陽介,03,トヨタ自動車サンホークス,5,2,2,0,1,0.0,-50.0,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
川北陽介,12,トヨタ自動車サンホークス,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川口一貴,01,大同特殊鋼レッドスター,16,2,2,0,1,0.0,-50.0,0,0,0,0,4,0,0,0,0,0,0,,0.0,0.0,0.0,
川口一貴,02,大同特殊鋼レッドスター,16,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
川口一貴,03,大同特殊鋼レッドスター,16,1,4,1,0,25.0,25.0,0,0,0,0,1,0,0,1,0,0,0,,1.0,0.0,25.0,
川口一貴,12,大同特殊鋼レッドスター,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川合翔太,01,兵庫デルフィーノ,4,19,92,32,14,34.8,19.6,16,6,2,4,37,8,9,6,5,2,0,37.5,1.7,0.2,19.6,40.0
川合翔太,02,兵庫デルフィーノ,4,12,33,11,4,33.3,21.2,11,3,1,0,14,2,6,1,1,0,0,27.3,0.9,0.0,5.4,0.0
川合翔太,03,兵庫デルフィーノ,4,9,71,22,10,31.0,16.9,28,8,4,2,25,1,10,8,1,0,0,28.6,2.4,0.2,2.0,0.0
川波博次,01,大同特殊鋼レッドスター,2,7,44,14,4,31.8,22.7,5,1,0,4,25,0,3,5,53,32,0,20.0,2.0,0.6,2.0,60.4
川波博次,02,大同特殊鋼レッドスター,2,15,72,29,4,40.3,34.7,5,1,0,3,54,3,7,20,100,64,0,20.0,1.9,0.2,11.6,64.0
川波博次,03,大同特殊鋼レッドスター,2,8,48,22,1,45.8,43.8,1,0,1,0,26,0,4,6,69,37,0,0.0,2.8,0.0,1.9,53.6
川波博次,12,大同特殊鋼レッドスター,2,4,13,6,1,46.2,38.5,2,1,0,0,3,0,0,1,8,4,0,50.0,1.5,0.0,8.3,50.0
帖佐力弥,01,近畿クラブスフィーダ,15,8,0,0,0,,,0,0,0,0,0,0,0,0,6,4,0,,0.0,0.0,,66.7
帖佐力弥,02,近畿クラブスフィーダ,15,14,0,0,0,,,0,0,0,0,12,1,1,4,93,61,0,,0.0,0.0,14.6,65.6
帖佐力弥,03,近畿クラブスフィーダ,15,10,0,0,0,,,0,0,0,0,0,0,0,0,64,36,0,,0.0,0.0,,56.2
帖佐力弥,12,近畿クラブスフィーダ,15,10,0,0,0,,,0,0,0,0,5,1,0,1,35,19,0,,0.0,0.0,25.0,54.3
平井銀次,01,大同特殊鋼レッドスター,11,18,0,0,0,,,0,0,0,0,0,0,0,0,89,62,0,,0.0,0.0,,69.7
平井銀次,02,大同特殊鋼レッドスター,11,24,0,0,0,,,0,0,0,0,0,0,0,0,118,80,0,,0.0,0.0,,67.8
平井銀次,03,大同特殊鋼レッドスター,11,18,0,0,0,,,0,0,0,0,0,0,0,0,112,56,0,,0.0,0.0,,50.0
平井銀次,12,大同特殊鋼レッドスター,11,13,0,0,0,,,0,0,0,0,0,0,0,0,63,46,0,,0.0,0.0,,73.0
平尾真也,01,兵庫デルフィーノ,14,22,0,0,0,,,0,0,0,0,0,0,0,0,100,71,0,,0.0,0.0,,71.0
平尾真也,02,兵庫デルフィーノ,14,22,0,0,0,,,0,0,0,0,4,0,1,1,73,42,0,,0.0,0.0,0.0,57.5
平尾真也,03,兵庫デルフィーノ,14,16,0,0,0,,,0,0,0,0,0,0,0,0,88,53,0,,0.0,0.0,,60.2
平尾真也,12,兵庫デルフィーノ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平林康裕,01,警視庁フォートファイターズ,5,10,29,10,5,34.5,17.2,0,0,0,3,29,1,0,6,1,0,0,,1.0,0.3,8.6,0.0
平林康裕,02,警視庁フォートファイターズ,5,7,4,3,0,75.0,75.0,0,0,0,0,13,0,2,5,1,0,0,,0.4,0.0,5.8,0.0
平林康裕,03,警視庁フォートファイターズ,5,7,6,5,0,83.3,83.3,0,0,0,0,17,0,0,3,0,0,0,,0.7,0.0,4.4,
平林康裕,12,警視庁フォートファイターズ,5,6,29,14,3,48.3,37.9,0,0,0,3,25,0,1,6,0,0,0,,2.3,0.5,5.0,
平澤徹,01,富士通カワサキレッドスピリッツ,9,12,37,19,0,51.4,51.4,0,0,0,7,32,2,1,13,1,1,0,,1.6,0.6,15.6,100.0
平澤徹,02,富士通カワサキレッドスピリッツ,9,15,38,15,4,39.5,28.9,0,0,0,7,38,0,3,11,1,1,0,,1.0,0.5,5.3,100.0
平澤徹,03,富士通カワサキレッドスピリッツ,9,20,59,26,0,44.1,44.1,0,0,0,11,74,1,3,28,2,1,0,,1.3,0.6,9.8,50.0
平澤徹,12,富士通カワサキレッドスピリッツ,9,12,30,13,0,43.3,43.3,0,0,0,4,40,2,1,10,0,0,0,,1.1,0.3,10.6,
平野晃多,01,大同特殊鋼レッドスター,5,13,52,25,2,48.1,44.2,1,0,0,9,42,1,1,20,1,1,0,0.0,1.9,0.7,13.7,100.0
平野晃多,02,大同特殊鋼レッドスター,5,24,69,42,4,60.9,55.1,1,1,0,17,74,4,1,39,4,2,0,100.0,1.8,0.7,18.2,50.0
平野晃多,03,大同特殊鋼レッドスター,5,18,59,32,1,54.2,52.5,0,0,0,16,48,1,2,17,1,0,0,,1.8,0.9,9.9,0.0
平野晃多,12,大同特殊鋼レッドスター,5,15,58,31,2,53.4,50.0,0,0,0,10,48,1,2,24,2,1,0,,2.1,0.7,13.5,50.0
廣本遥,01,富士通カワサキレッドスピリッツ,8,12,4,3,0,75.0,75.0,1,1,0,0,19,2,2,8,0,0,0,100.0,0.2,0.0,18.4,
廣本遥,02,富士通カワサキレッドスピリッツ,8,6,16,8,3,50.0,31.2,6,3,1,1,11,0,2,4,0,0,0,50.0,1.3,0.2,4.5,
廣本遥,03,富士通カワサキレッドスピリッツ,8,9,1,1,0,100.0,100.0,0,0,0,0,12,1,2,6,0,0,0,,0.1,0.0,16.7,
廣本遥,12,富士通カワサキレッドスピリッツ,8,1,3,2,0,66.7,66.7,0,0,0,0,3,0,1,1,0,0,0,,2.0,0.0,0.0,
当間重泰,01,警視庁フォートファイターズ,3,7,1,0,0,0.0,0.0,0,0,0,0,13,1,1,2,0,0,0,,0.0,0.0,9.6,
当間重泰,02,警視庁フォートファイターズ,3,15,0,0,0,,,0,0,0,0,22,1,6,8,0,0,0,,0.0,0.0,6.8,
当間重泰,03,警視庁フォートファイターズ,3,11,2,1,0,50.0,50.0,0,0,0,0,17,1,3,6,0,0,0,,0.1,0.0,10.3,
当間重泰,12,警視庁フォートファイターズ,3,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
徳尾直哉,01,トヨタ自動車サンホークス,6,15,167,78,23,46.7,32.9,29,18,1,5,50,2,13,19,186,122,0,62.1,5.2,0.3,7.0,65.6
徳尾直哉,02,トヨタ自動車サンホークス,6,25,216,81,17,37.5,29.6,48,19,6,9,84,6,15,45,261,153,0,39.6,3.2,0.4,16.1,58.6
徳尾直哉,03,トヨタ自動車サンホークス,6,18,184,77,25,41.8,28.3,28,7,7,3,62,6,13,23,197,111,0,25.0,4.3,0.2,13.7,56.3
徳尾直哉,12,トヨタ自動車サンホークス,6,14,155,62,16,40.0,29.7,34,9,4,2,53,4,10,26,179,114,0,26.5,4.4,0.1,15.1,63.7
早川紘司,01,東京トヨペットグリーンスパークル,2,16,0,0,0,,,0,0,0,0,0,0,0,0,100,52,0,,0.0,0.0,,52.0
早川紘司,02,東京トヨペットグリーンスパークル,2,17,0,0,0,,,0,0,0,0,16,1,0,2,34,11,0,,0.0,0.0,9.4,32.4
早川紘司,03,東京トヨペットグリーンスパークル,2,14,1,0,0,0.0,0.0,0,0,0,0,8,0,0,4,9,4,0,,0.0,0.0,12.5,44.4
早川紘司,12,東京トヨペットグリーンスパークル,2,12,0,0,0,,,0,0,0,0,0,0,0,0,81,40,0,,0.0,0.0,,49.4
早瀬省吾,01,東京ヴェルディ,17,13,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,,0.0,0.0,,33.3
早瀬省吾,02,東京ヴェルディ,17,22,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
早瀬省吾,03,東京ヴェルディ,17,14,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
早瀬省吾,12,東京ヴェルディ,17,1,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,,0.0,0.0,,0.0
明石良介,01,きんでんトリニティーブリッツ,3,11,44,14,3,31.8,25.0,2,1,1,2,43,3,6,10,27,10,0,50.0,1.3,0.2,9.3,37.0
明石良介,02,きんでんトリニティーブリッツ,3,9,32,10,3,31.2,21.9,8,1,2,1,18,0,6,3,17,2,0,12.5,1.1,0.1,-4.2,11.8
明石良介,03,きんでんトリニティーブリッツ,3,6,34,12,5,35.3,20.6,14,0,4,1,18,1,8,4,12,11,0,0.0,2.0,0.2,0.0,91.7
明石良介,12,きんでんトリニティーブリッツ,3,4,9,4,0,44.4,44.4,2,2,0,1,8,0,5,2,9,1,0,100.0,1.0,0.2,-9.4,11.1
有薗亮平,01,近畿クラブスフィーダ,18,14,0,0,0,,,0,0,0,0,12,1,0,5,39,27,0,,0.0,0.0,18.8,69.2
有薗亮平,02,近畿クラブスフィーダ,18,16,0,0,0,,,0,0,0,0,22,0,1,9,1,1,0,,0.0,0.0,9.1,100.0
有薗亮平,03,近畿クラブスフィーダ,18,14,0,0,0,,,0,0,0,0,16,1,2,4,0,0,0,,0.0,0.0,9.4,
有薗亮平,12,近畿クラブスフィーダ,18,13,0,0,0,,,0,0,0,0,7,0,2,3,50,15,0,,0.0,0.0,3.6,30.0
木村友宣,01,トヨタ自動車サンホークス,15,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
木村友宣,02,トヨタ自動車サンホークス,15,7,0,0,0,,,0,0,0,0,7,0,0,3,3,0,0,,0.0,0.0,10.7,0.0
木村友宣,03,トヨタ自動車サンホークス,15,2,0,0,0,,,0,0,0,0,1,0,0,1,5,1,0,,0.0,0.0,25.0,20.0
木村友宣,12,トヨタ自動車サンホークス,15,2,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,,0.0
本多尚也,01,きんでんトリニティーブリッツ,17,19,79,29,10,36.7,24.1,5,1,3,6,41,0,4,4,156,94,0,20.0,1.5,0.3,0.0,60.3
本多尚也,02,きんでんトリニティーブリッツ,17,25,103,42,8,40.8,33.0,15,5,3,6,67,2,8,19,218,96,0,33.3,1.7,0.2,7.1,44.0
本多尚也,03,きんでんトリニティーブリッツ,17,15,73,23,9,31.5,19.2,10,3,1,6,36,0,5,10,123,76,0,30.0,1.5,0.4,3.5,61.8
本多尚也,12,きんでんトリニティーブリッツ,17,11,41,15,5,36.6,24.4,3,0,0,4,21,1,4,4,101,57,0,0.0,1.4,0.4,4.8,56.4
本多駿,01,近畿クラブスフィーダ,9,14,70,36,8,51.4,40.0,1,0,0,1,35,0,1,6,50,17,0,0.0,2.6,0.1,3.6,34.0
本多駿,02,近畿クラブスフィーダ,9,16,69,33,7,47.8,37.7,4,0,0,1,34,0,2,4,20,12,0,0.0,2.1,0.1,1.5,60.0
本多駿,03,近畿クラブスフィーダ,9,14,78,31,8,39.7,29.5,4,1,1,6,35,0,2,9,28,11,0,25.0,2.2,0.4,5.0,39.3
本多駿,12,近畿クラブスフィーダ,9,9,45,19,9,42.2,22.2,0,0,0,4,32,0,1,12,27,10,0,,2.1,0.4,8.6,37.0
東野晴輝,01,トヨタ自動車サンホークス,7,15,5,3,0,60.0,60.0,0,0,0,3,50,0,2,16,1,0,0,,0.2,0.2,7.0,0.0
東野晴輝,02,トヨタ自動車サンホークス,7,25,6,1,0,16.7,16.7,0,0,0,6,85,0,1,29,1,0,0,,0.0,0.2,8.2,0.0
東野晴輝,03,トヨタ自動車サンホークス,7,18,8,6,0,75.0,75.0,0,0,0,2,45,0,0,19,1,0,0,,0.3,0.1,10.6,0.0
東野晴輝,12,トヨタ自動車サンホークス,7,14,10,5,1,50.0,40.0,0,0,0,3,44,0,0,20,1,0,0,,0.4,0.2,11.4,0.0
松原広輔,01,ジェイテクトSTINGS,10,11,37,20,0,54.1,54.1,2,0,0,3,35,6,7,14,10,7,0,0.0,1.8,0.3,22.1,70.0
松原広輔,02,ジェイテクトSTINGS,10,16,56,29,5,51.8,42.9,9,3,1,2,50,8,13,12,18,10,0,33.3,1.8,0.1,15.5,55.6
松原広輔,03,ジェイテクトSTINGS,10,16,90,46,5,51.1,45.6,7,2,1,5,60,4,12,32,41,16,0,28.6,2.9,0.3,15.0,39.0
松原広輔,12,ジェイテクトSTINGS,10,6,14,11,1,78.6,71.4,0,0,0,1,15,5,4,1,27,17,0,,1.8,0.2,28.3,63.0
松崎良輔,01,ジェイテクトSTINGS,8,8,27,18,2,66.7,59.3,0,0,0,10,29,0,4,2,1,1,0,,2.2,1.2,-1.7,100.0
松崎良輔,02,ジェイテクトSTINGS,8,4,13,7,0,53.8,53.8,0,0,0,5,9,0,1,0,0,0,0,,1.8,1.2,-2.8,
松崎良輔,03,ジェイテクトSTINGS,8,9,19,9,3,47.4,31.6,0,0,0,2,23,0,1,8,0,0,0,,1.0,0.2,7.6,
松崎良輔,12,ジェイテクトSTINGS,8,12,26,17,0,65.4,65.4,0,0,0,7,42,1,3,6,1,0,0,,1.4,0.6,4.2,0.0
松本幸博,01,警視庁フォートファイターズ,6,21,124,60,16,48.4,35.5,11,2,5,7,69,2,5,20,167,110,0,18.2,2.9,0.3,8.3,65.9
松本幸博,02,警視庁フォートファイターズ,6,22,114,55,11,48.2,38.6,3,1,0,3,69,2,7,21,175,108,0,33.3,2.5,0.1,8.0,61.7
松本幸博,03,警視庁フォートファイターズ,6,17,87,45,6,51.7,44.8,2,1,0,2,71,1,4,35,104,62,0,50.0,2.6,0.1,12.3,59.6
松本幸博,12,警視庁フォートファイターズ,6,14,102,42,10,41.2,31.4,3,1,2,4,59,0,2,17,104,76,0,33.3,3.0,0.3,6.4,73.1
松本敬三,01,東京トヨペットグリーンスパークル,16,16,94,33,10,35.1,24.5,1,1,0,0,50,0,9,15,88,61,0,100.0,2.1,0.0,3.0,69.3
松本敬三,02,東京トヨペットグリーンスパークル,16,19,101,36,11,35.6,24.8,1,1,0,1,47,0,8,12,97,55,0,100.0,1.9,0.1,2.1,56.7
松本敬三,03,東京トヨペットグリーンスパークル,16,13,58,13,5,22.4,13.8,0,0,0,3,25,2,6,7,75,41,0,,1.0,0.2,9.0,54.7
松本敬三,12,東京トヨペットグリーンスパークル,16,12,45,14,3,31.1,24.4,1,0,0,0,29,1,3,9,53,35,0,0.0,1.2,0.0,8.6,66.0
松本永志,01,きんでんトリニティーブリッツ,10,20,186,78,27,41.9,27.4,53,19,10,6,74,6,14,17,3,3,0,35.8,3.9,0.3,9.1,100.0
松本永志,02,きんでんトリニティーブリッツ,10,25,231,108,26,46.8,35.5,71,30,12,9,99,9,21,29,12,5,0,42.3,4.3,0.4,11.1,41.7
