名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
岩井浩二,02,富士通カワサキレッドスピリッツ,14,6,37,23,3,62.2,54.1,4,3,0,0,32,1,3,9,30,23,0,75.0,3.8,0.0,7.8,76.7
岩井浩二,12,富士通カワサキレッドスピリッツ,14,6,31,19,1,61.3,58.1,4,1,0,2,20,2,0,8,12,6,0,25.0,3.2,0.3,20.0,50.0
岩田岳大,12,つくばユナイテッドSunGAIA,7,3,0,0,0,,,0,0,0,0,6,0,0,3,0,0,0,,0.0,0.0,12.5,
岩知道呂夫,01,警視庁フォートファイターズ,10,17,5,3,0,60.0,60.0,0,0,0,3,62,7,9,14,0,0,0,,0.2,0.2,13.3,
岩知道呂夫,02,警視庁フォートファイターズ,10,3,1,0,0,0.0,0.0,0,0,0,0,7,1,2,2,0,0,0,,0.0,0.0,14.3,
岩知道呂夫,12,警視庁フォートファイターズ,10,8,2,2,0,100.0,100.0,0,0,0,1,33,3,2,11,0,0,0,,0.2,0.1,15.9,
川北陽介,01,トヨタ自動車サンホークス,5,9,23,7,2,30.4,21.7,0,0,0,4,25,0,0,9,1,0,0,,0.8,0.4,9.0,0.0
川北陽介,02,トヨタ自動車サンホークス,5,8,20,6,3,30.0,15.0,0,0,0,7,23,0,1,7,1,1,0,,0.8,0.9,6.5,100.0
川北陽介,12,トヨタ自動車サンホークス,5,8,24,9,2,37.5,29.2,0,0,0,0,16,0,3,2,1,1,0,,1.1,0.0,-1.6,100.0
川口一貴,01,大同特殊鋼レッドスター,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川口一貴,02,大同特殊鋼レッドスター,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川口一貴,12,大同特殊鋼レッドスター,16,1,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
川波博次,01,大同特殊鋼レッドスター,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川波博次,02,大同特殊鋼レッドスター,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川波博次,12,大同特殊鋼レッドスター,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平井銀次,01,大同特殊鋼レッドスター,11,19,0,0,0,,,0,0,0,0,0,0,0,0,98,73,0,,0.0,0.0,,74.5
平井銀次,02,大同特殊鋼レッドスター,11,4,0,0,0,,,0,0,0,0,0,0,0,0,16,12,0,,0.0,0.0,,75.0
平井銀次,12,大同特殊鋼レッドスター,11,6,0,0,0,,,0,0,0,0,0,0,0,0,25,20,0,,0.0,0.0,,80.0
平尾真也,01,兵庫デルフィーノ,14,7,0,0,0,,,0,0,0,0,0,0,0,0,36,16,0,,0.0,0.0,,44.4
平尾真也,02,兵庫デルフィーノ,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平林康裕,01,警視庁フォートファイターズ,5,8,20,9,4,45.0,25.0,0,0,0,1,10,1,0,3,2,1,0,,1.1,0.1,17.5,50.0
平林康裕,02,警視庁フォートファイターズ,5,3,21,5,2,23.8,14.3,0,0,0,2,4,0,1,2,3,2,0,,1.7,0.7,6.2,66.7
平林康裕,12,警視庁フォートファイターズ,5,3,0,0,0,,,0,0,0,0,3,0,0,3,0,0,0,,0.0,0.0,25.0,
平澤徹,01,富士通カワサキレッドスピリッツ,9,22,43,28,0,65.1,65.1,0,0,0,11,69,1,5,17,0,0,0,,1.3,0.5,5.8,
平澤徹,02,富士通カワサキレッドスピリッツ,9,5,13,8,0,61.5,61.5,0,0,0,1,16,0,1,2,1,1,0,,1.6,0.2,1.6,100.0
平澤徹,12,富士通カワサキレッドスピリッツ,9,5,11,7,1,63.6,54.5,0,0,0,2,9,0,1,5,0,0,0,,1.4,0.4,11.1,
平田英貴,01,近畿クラブスフィーダ,14,13,36,16,3,44.4,36.1,0,0,0,3,26,2,4,2,4,3,0,,1.2,0.2,5.8,75.0
平田英貴,02,近畿クラブスフィーダ,14,4,9,7,0,77.8,77.8,0,0,0,0,15,1,3,2,0,0,0,,1.8,0.0,5.0,
平田英貴,12,近畿クラブスフィーダ,14,11,40,19,3,47.5,40.0,0,0,0,3,30,1,3,10,3,1,0,,1.7,0.3,9.2,33.3
平野晃多,01,大同特殊鋼レッドスター,5,23,70,31,0,44.3,44.3,1,0,0,28,74,0,2,24,1,1,0,0.0,1.3,1.2,7.4,100.0
平野晃多,02,大同特殊鋼レッドスター,5,4,7,1,0,14.3,14.3,0,0,0,2,16,0,1,5,0,0,0,,0.2,0.5,6.2,
平野晃多,12,大同特殊鋼レッドスター,5,7,14,9,0,64.3,64.3,1,1,0,12,23,1,1,8,0,0,0,100.0,1.3,1.7,12.0,
当間重泰,01,警視庁フォートファイターズ,3,10,0,0,0,,,0,0,0,0,14,1,4,8,0,0,0,,0.0,0.0,14.3,
当間重泰,02,警視庁フォートファイターズ,3,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
当間重泰,12,警視庁フォートファイターズ,3,8,4,4,0,100.0,100.0,0,0,0,1,23,2,4,6,0,0,0,,0.5,0.1,10.9,
徳尾直哉,01,トヨタ自動車サンホークス,6,12,125,43,22,34.4,16.8,42,16,9,1,45,5,8,13,37,24,0,38.1,3.6,0.1,13.9,64.9
徳尾直哉,02,トヨタ自動車サンホークス,6,9,84,33,9,39.3,28.6,30,13,3,3,32,6,4,14,13,9,0,43.3,3.7,0.3,26.6,69.2
徳尾直哉,12,トヨタ自動車サンホークス,6,10,111,36,13,32.4,20.7,42,9,7,2,28,4,7,3,34,23,0,21.4,3.6,0.2,10.7,67.6
折井拓也,01,近畿クラブスフィーダ,5,9,0,0,0,,,0,0,0,0,0,0,0,0,68,38,0,,0.0,0.0,,55.9
折井拓也,12,近畿クラブスフィーダ,5,14,0,0,0,,,0,0,0,0,0,0,0,0,121,79,0,,0.0,0.0,,65.3
早川紘司,01,東京トヨペットグリーンスパークル,2,10,0,0,0,,,0,0,0,0,4,0,2,0,44,22,0,,0.0,0.0,-12.5,50.0
早川紘司,02,東京トヨペットグリーンスパークル,2,5,0,0,0,,,0,0,0,0,0,0,0,0,48,23,0,,0.0,0.0,,47.9
早川紘司,12,東京トヨペットグリーンスパークル,2,9,0,0,0,,,0,0,0,0,0,0,0,0,65,34,0,,0.0,0.0,,52.3
明石良介,01,きんでんトリニティーブリッツ,3,22,193,90,22,46.6,35.2,39,19,3,5,86,3,21,23,1,0,0,48.7,4.1,0.2,4.1,0.0
明石良介,12,きんでんトリニティーブリッツ,3,16,127,66,12,52.0,42.5,35,13,5,4,66,5,12,13,1,0,0,37.1,4.1,0.2,8.0,0.0
有薗亮平,01,近畿クラブスフィーダ,18,5,0,0,0,,,0,0,0,0,4,0,0,1,2,2,0,,0.0,0.0,6.2,100.0
有薗亮平,02,近畿クラブスフィーダ,18,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
有薗亮平,12,近畿クラブスフィーダ,18,4,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
木村友宣,01,トヨタ自動車サンホークス,15,12,0,0,0,,,0,0,0,0,0,0,0,0,101,75,0,,0.0,0.0,,74.3
木村友宣,02,トヨタ自動車サンホークス,15,9,0,0,0,,,0,0,0,0,0,0,0,0,98,60,0,,0.0,0.0,,61.2
木村友宣,12,トヨタ自動車サンホークス,15,10,0,0,0,,,0,0,0,0,0,0,0,0,65,39,0,,0.0,0.0,,60.0
本多尚也,01,きんでんトリニティーブリッツ,17,22,122,48,14,39.3,27.9,11,5,1,5,78,4,9,15,162,108,0,45.5,2.2,0.2,7.1,66.7
本多尚也,12,きんでんトリニティーブリッツ,17,16,98,44,9,44.9,35.7,7,4,0,9,54,3,7,6,95,77,0,57.1,2.8,0.6,5.1,81.1
李博,01,つくばユナイテッドSunGAIA,5,19,73,44,2,60.3,57.5,1,0,0,15,61,2,3,17,5,4,0,0.0,2.3,0.8,9.0,80.0
李博,02,つくばユナイテッドSunGAIA,5,7,30,14,3,46.7,36.7,0,0,0,7,22,0,1,5,0,0,0,,2.0,1.0,4.5,
李博,12,つくばユナイテッドSunGAIA,5,7,22,14,2,63.6,54.5,0,0,0,4,17,1,3,0,1,1,0,,2.0,0.6,1.5,100.0
東條航,12,警視庁フォートファイターズ,1,2,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
松原広輔,01,ジェイテクトSTINGS,10,15,50,29,3,58.0,52.0,6,3,2,7,48,5,11,23,55,32,0,50.0,1.9,0.5,16.7,58.2
松原広輔,02,ジェイテクトSTINGS,10,4,21,12,2,57.1,47.6,2,1,1,2,15,2,4,8,15,8,0,50.0,3.0,0.5,20.0,53.3
松原広輔,12,ジェイテクトSTINGS,10,5,33,16,0,48.5,48.5,6,1,0,5,16,1,3,10,16,13,0,16.7,3.2,1.0,17.2,81.2
松崎良輔,01,ジェイテクトSTINGS,8,4,12,3,1,25.0,16.7,0,0,0,1,9,0,0,1,0,0,0,,0.8,0.2,2.8,
松崎良輔,02,ジェイテクトSTINGS,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松崎良輔,12,ジェイテクトSTINGS,8,6,18,12,1,66.7,61.1,0,0,0,6,27,0,1,8,0,0,0,,2.0,1.0,6.5,
松本幸博,01,警視庁フォートファイターズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松本幸博,02,警視庁フォートファイターズ,6,2,5,4,0,80.0,80.0,0,0,0,0,4,0,1,0,7,6,0,,2.0,0.0,-6.2,85.7
松本幸博,12,警視庁フォートファイターズ,6,15,73,29,11,39.7,24.7,10,4,1,2,65,4,4,19,116,81,0,40.0,1.9,0.1,11.9,69.8
松本敬三,01,東京トヨペットグリーンスパークル,16,12,77,27,8,35.1,24.7,7,2,2,1,29,1,4,7,52,38,0,28.6,2.2,0.1,6.0,73.1
松本敬三,02,東京トヨペットグリーンスパークル,16,8,39,13,6,33.3,17.9,3,1,1,0,23,0,2,9,22,9,0,33.3,1.6,0.0,7.6,40.9
松本敬三,12,東京トヨペットグリーンスパークル,16,12,65,16,8,24.6,12.3,1,0,1,0,26,1,5,6,65,42,0,0.0,1.3,0.0,4.8,64.6
松枝寿明,01,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松枝寿明,12,東京トヨペットグリーンスパークル,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松田将大,01,東京ヴェルディ,32,4,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,,0.0,0.0,-6.2,
松田将大,02,東京ヴェルディ,32,4,0,0,0,,,0,0,0,0,5,0,0,3,0,0,0,,0.0,0.0,15.0,
松田将大,12,東京ヴェルディ,32,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
松田祐和,01,きんでんトリニティーブリッツ,18,15,56,20,11,35.7,16.1,0,0,0,1,38,1,5,8,2,1,0,,1.3,0.1,4.6,50.0
松田祐和,12,きんでんトリニティーブリッツ,18,16,60,29,5,48.3,40.0,0,0,0,3,44,1,8,4,0,0,0,,1.8,0.2,0.0,
松野昭博,01,富士通カワサキレッドスピリッツ,19,8,34,17,6,50.0,32.4,13,6,3,0,13,0,3,5,0,0,0,46.2,2.1,0.0,3.8,
松野昭博,02,富士通カワサキレッドスピリッツ,19,5,17,9,1,52.9,47.1,4,3,0,0,8,0,1,3,0,0,0,75.0,1.8,0.0,6.2,
松野昭博,12,富士通カワサキレッドスピリッツ,19,4,11,5,2,45.5,27.3,2,2,0,1,4,0,1,0,0,0,0,100.0,1.2,0.2,-6.2,
柴田恭平,01,つくばユナイテッドSunGAIA,3,10,34,12,0,35.3,35.3,2,0,0,8,35,5,6,7,55,39,0,0.0,1.2,0.8,15.0,70.9
柴田恭平,02,つくばユナイテッドSunGAIA,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
柴田恭平,12,つくばユナイテッドSunGAIA,3,7,34,14,2,41.2,35.3,3,1,0,3,22,2,5,4,55,43,0,33.3,2.0,0.4,8.0,78.2
栗栖徹,01,兵庫デルフィーノ,12,17,0,0,0,,,0,0,0,0,0,0,0,0,138,81,0,,0.0,0.0,,58.7
栗栖徹,02,兵庫デルフィーノ,12,4,0,0,0,,,0,0,0,0,0,0,0,0,19,11,0,,0.0,0.0,,57.9
栗栖徹,12,兵庫デルフィーノ,12,7,0,0,0,,,0,0,0,0,0,0,0,0,100,63,0,,0.0,0.0,,63.0
根岸慎紘,01,東京ヴェルディ,5,7,0,0,0,,,0,0,0,0,0,0,0,0,18,10,0,,0.0,0.0,,55.6
根岸慎紘,02,東京ヴェルディ,5,7,0,0,0,,,0,0,0,0,0,0,0,0,25,15,0,,0.0,0.0,,60.0
根岸慎紘,12,東京ヴェルディ,5,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
梶野喜宏,01,近畿クラブスフィーダ,2,11,3,1,0,33.3,33.3,0,0,0,1,25,0,1,8,0,0,0,,0.1,0.1,7.0,
梶野喜宏,02,近畿クラブスフィーダ,2,2,0,0,0,,,0,0,0,1,3,0,0,1,0,0,0,,0.0,0.5,8.3,
梶野喜宏,12,近畿クラブスフィーダ,2,13,16,4,0,25.0,25.0,0,0,0,4,49,0,1,13,1,1,0,,0.3,0.3,6.1,100.0
椿山竜介,01,つくばユナイテッドSunGAIA,20,16,69,35,4,50.7,44.9,0,0,0,18,65,6,16,32,3,1,0,,2.2,1.1,15.4,33.3
椿山竜介,02,つくばユナイテッドSunGAIA,20,7,34,17,4,50.0,38.2,1,0,1,3,17,0,7,5,0,0,0,0.0,2.4,0.4,-2.9,
椿山竜介,12,つくばユナイテッドSunGAIA,20,3,13,9,0,69.2,69.2,0,0,0,1,13,2,3,4,0,0,0,,3.0,0.3,17.3,
横村益典,01,東京ヴェルディ,4,11,8,2,0,25.0,25.0,0,0,0,1,14,0,6,5,0,0,0,,0.2,0.1,-1.8,
横村益典,02,東京ヴェルディ,4,7,38,16,2,42.1,36.8,9,6,1,3,18,1,8,2,7,1,0,66.7,2.3,0.4,-2.8,14.3
横村益典,12,東京ヴェルディ,4,3,3,2,0,66.7,66.7,0,0,0,0,5,0,1,2,2,0,0,,0.7,0.0,5.0,0.0
橋丘矩宗,01,兵庫デルフィーノ,7,15,24,9,5,37.5,16.7,0,0,0,0,28,0,0,10,0,0,0,,0.6,0.0,8.9,
橋丘矩宗,02,兵庫デルフィーノ,7,4,9,6,0,66.7,66.7,0,0,0,1,12,0,1,5,0,0,0,,1.5,0.2,8.3,
橋丘矩宗,12,兵庫デルフィーノ,7,6,13,5,0,38.5,38.5,0,0,0,3,22,1,1,7,1,0,0,,0.8,0.5,11.4,0.0
橋本和浩,01,東京トヨペットグリーンスパークル,12,15,82,35,5,42.7,36.6,0,0,0,4,26,1,1,5,2,2,0,,2.3,0.3,7.7,100.0
橋本和浩,02,東京トヨペットグリーンスパークル,12,8,37,21,0,56.8,56.8,0,0,0,5,32,0,1,8,0,0,0,,2.6,0.6,5.5,
橋本和浩,12,東京トヨペットグリーンスパークル,12,11,49,14,4,28.6,20.4,1,0,1,6,19,1,1,5,1,1,0,0.0,1.3,0.5,10.5,100.0
橋本峻介,01,きんでんトリニティーブリッツ,19,10,53,21,3,39.6,34.0,0,0,0,2,32,1,3,6,1,0,0,,2.1,0.2,5.5,0.0
橋本峻介,12,きんでんトリニティーブリッツ,19,4,3,2,0,66.7,66.7,0,0,0,0,12,1,1,1,0,0,0,,0.5,0.0,8.3,
毛利光生,01,きんでんトリニティーブリッツ,20,18,11,6,0,54.5,54.5,0,0,0,1,41,0,2,14,2,0,0,,0.3,0.1,7.3,0.0
毛利光生,12,きんでんトリニティーブリッツ,20,11,12,3,0,25.0,25.0,0,0,0,4,26,0,3,6,0,0,0,,0.3,0.4,2.9,
池田正一,01,東京トヨペットグリーンスパークル,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池田正一,02,東京トヨペットグリーンスパークル,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
池田正一,12,東京トヨペットグリーンスパークル,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
浅岡遥太,01,東京ヴェルディ,2,13,0,0,0,,,0,0,0,0,0,0,0,0,38,27,0,,0.0,0.0,,71.1
浅岡遥太,02,東京ヴェルディ,2,7,0,0,0,,,0,0,0,0,0,0,0,0,7,5,0,,0.0,0.0,,71.4
浅岡遥太,12,東京ヴェルディ,2,10,0,0,0,,,0,0,0,0,0,0,0,0,86,54,0,,0.0,0.0,,62.8
浅見冬樹,01,東京トヨペットグリーンスパークル,5,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
浅見冬樹,02,東京トヨペットグリーンスパークル,5,4,2,2,0,100.0,100.0,0,0,0,0,8,0,1,3,0,0,0,,0.5,0.0,6.2,
浅見冬樹,12,東京トヨペットグリーンスパークル,5,12,2,2,0,100.0,100.0,0,0,0,0,22,0,1,3,1,0,0,,0.2,0.0,2.3,0.0
浅野晶,01,東京ヴェルディ,33,6,7,3,0,42.9,42.9,1,0,0,0,5,0,0,3,1,0,0,0.0,0.5,0.0,15.0,0.0
浅野晶,02,東京ヴェルディ,33,6,40,20,2,50.0,45.0,1,0,0,3,20,0,1,8,62,40,0,0.0,3.3,0.5,8.8,64.5
浜田翔太,01,東京ヴェルディ,34,10,42,19,2,45.2,40.5,0,0,0,4,22,2,4,4,62,48,0,,1.9,0.4,9.1,77.4
浜田翔太,02,東京ヴェルディ,34,5,3,2,1,66.7,33.3,1,0,1,1,17,0,1,7,0,0,0,0.0,0.4,0.2,8.8,
浜田翔太,12,東京ヴェルディ,34,4,18,9,1,50.0,44.4,0,0,0,1,12,2,1,1,35,19,0,,2.2,0.2,16.7,54.3
浦田哲平,01,兵庫デルフィーノ,19,6,1,1,0,100.0,100.0,0,0,0,0,10,1,1,1,0,0,0,,0.2,0.0,10.0,
浦田哲平,02,兵庫デルフィーノ,19,5,0,0,0,,,0,0,0,1,10,1,0,2,0,0,0,,0.0,0.2,15.0,
浦田哲平,12,兵庫デルフィーノ,19,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
淡田智行,01,大同特殊鋼レッドスター,9,18,4,2,1,50.0,25.0,0,0,0,2,68,1,3,21,1,0,0,,0.1,0.1,8.1,0.0
淡田智行,02,大同特殊鋼レッドスター,9,2,1,0,1,0.0,-100.0,0,0,0,0,6,0,0,2,0,0,0,,0.0,0.0,8.3,
淡田智行,12,大同特殊鋼レッドスター,9,7,2,1,0,50.0,50.0,0,0,0,1,35,1,3,9,0,0,0,,0.1,0.1,7.1,
清水大輔,01,警視庁フォートファイターズ,2,14,51,21,4,41.2,33.3,1,1,0,11,40,1,1,10,0,0,0,100.0,1.5,0.8,8.1,
清水大輔,02,警視庁フォートファイターズ,2,3,10,5,0,50.0,50.0,0,0,0,2,10,0,0,1,0,0,0,,1.7,0.7,2.5,
清水大輔,12,警視庁フォートファイターズ,2,15,48,17,3,35.4,29.2,0,0,0,15,30,1,3,4,1,0,0,,1.1,1.0,4.2,0.0
清野真一,01,ジェイテクトSTINGS,4,7,0,0,0,,,0,0,0,0,10,0,5,3,0,0,0,,0.0,0.0,-5.0,
清野真一,12,ジェイテクトSTINGS,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
渡辺聖太,01,富士通カワサキレッドスピリッツ,13,19,3,0,0,0.0,0.0,0,0,0,2,34,0,5,9,0,0,0,,0.0,0.1,2.9,
渡辺聖太,02,富士通カワサキレッドスピリッツ,13,6,3,0,0,0.0,0.0,0,0,0,0,11,0,2,3,0,0,0,,0.0,0.0,2.3,
渡辺聖太,12,富士通カワサキレッドスピリッツ,13,6,1,1,0,100.0,100.0,0,0,0,0,11,1,1,4,0,0,0,,0.2,0.0,15.9,
渡邉敬太,01,トヨタ自動車サンホークス,4,12,85,35,6,41.2,34.1,10,4,3,2,40,1,4,14,88,46,0,40.0,2.9,0.2,8.8,52.3
渡邉敬太,02,トヨタ自動車サンホークス,4,9,52,23,6,44.2,32.7,9,4,2,0,25,0,2,11,32,23,0,44.4,2.6,0.0,9.0,71.9
渡邉敬太,12,トヨタ自動車サンホークス,4,10,57,17,7,29.8,17.5,4,1,0,1,28,0,5,8,65,32,0,25.0,1.7,0.1,2.7,49.2
溝口信二,01,東京ヴェルディ,21,12,32,13,2,40.6,34.4,0,0,0,11,24,0,6,2,0,0,0,,1.1,0.9,-4.2,
溝口信二,02,東京ヴェルディ,21,7,18,9,1,50.0,44.4,0,0,0,5,11,0,2,1,1,0,0,,1.3,0.7,-2.3,0.0
溝口信二,12,東京ヴェルディ,21,10,29,15,2,51.7,44.8,0,0,0,4,31,3,7,7,4,0,0,,1.5,0.4,9.7,0.0
濱口純一,01,東京ヴェルディ,1,13,12,5,1,41.7,33.3,1,0,0,2,35,1,1,11,90,60,0,0.0,0.4,0.2,10.0,66.7
濱口純一,02,東京ヴェルディ,1,6,1,1,0,100.0,100.0,0,0,0,0,13,0,0,4,11,4,0,,0.2,0.0,7.7,36.4
濱口純一,12,東京ヴェルディ,1,7,24,5,2,20.8,12.5,0,0,0,5,29,1,1,8,56,43,0,,0.7,0.7,9.5,76.8
片渕貴史,01,近畿クラブスフィーダ,11,6,3,0,0,0.0,0.0,1,0,0,0,9,0,0,3,0,0,0,0.0,0.0,0.0,8.3,
片渕貴史,12,近畿クラブスフィーダ,11,5,11,5,0,45.5,45.5,0,0,0,1,12,0,1,4,0,0,0,,1.0,0.2,6.2,
田中佑輔,01,近畿クラブスフィーダ,12,3,0,0,0,,,0,0,0,0,4,0,2,1,0,0,0,,0.0,0.0,-6.2,
田中淳一,01,東京トヨペットグリーンスパークル,9,6,4,0,2,0.0,-50.0,0,0,0,1,3,0,0,0,4,3,0,,0.0,0.2,0.0,75.0
田中淳一,02,東京トヨペットグリーンスパークル,9,5,0,0,0,,,0,0,0,0,1,0,0,0,4,1,0,,0.0,0.0,0.0,25.0
田中淳一,12,東京トヨペットグリーンスパークル,9,5,0,0,0,,,0,0,0,0,4,0,1,0,3,3,0,,0.0,0.0,-6.2,100.0
田中紀幸,01,富士通カワサキレッドスピリッツ,3,13,59,22,8,37.3,23.7,6,2,1,0,30,2,8,5,72,48,0,33.3,1.7,0.0,4.2,66.7
田中紀幸,02,富士通カワサキレッドスピリッツ,3,2,8,4,0,50.0,50.0,1,0,0,1,5,0,1,1,9,5,0,0.0,2.0,0.5,0.0,55.6
田中紀幸,12,富士通カワサキレッドスピリッツ,3,3,11,6,3,54.5,27.3,1,1,0,2,7,1,0,3,9,5,0,100.0,2.0,0.7,25.0,55.6
田中紳太,01,大同特殊鋼レッドスター,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
田中紳太,12,大同特殊鋼レッドスター,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
田口譲治,01,東京ヴェルディ,31,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
田端久貴,01,東京トヨペットグリーンスパークル,14,7,32,14,5,43.8,28.1,0,0,0,2,18,1,0,2,1,1,0,,2.0,0.3,8.3,100.0
田端久貴,02,東京トヨペットグリーンスパークル,14,5,19,6,2,31.6,21.1,0,0,0,2,7,0,0,2,2,1,0,,1.2,0.4,7.1,50.0
田端久貴,12,東京トヨペットグリーンスパークル,14,5,14,6,2,42.9,28.6,0,0,0,1,20,1,1,5,0,0,0,,1.2,0.2,10.0,
白川佑樹,01,兵庫デルフィーノ,2,14,92,34,12,37.0,23.9,16,6,2,1,53,2,10,21,7,4,0,37.5,2.4,0.1,9.0,57.1
白川佑樹,02,兵庫デルフィーノ,2,3,7,3,0,42.9,42.9,3,0,0,0,4,0,1,0,4,2,0,0.0,1.0,0.0,-6.2,50.0
白川佑樹,12,兵庫デルフィーノ,2,7,79,31,2,39.2,36.7,15,6,0,3,36,3,7,7,5,2,0,40.0,4.4,0.4,8.3,40.0
白川雅貴,01,兵庫デルフィーノ,20,20,3,1,0,33.3,33.3,0,0,0,3,61,1,5,11,0,0,0,,0.0,0.2,4.1,
白川雅貴,02,兵庫デルフィーノ,20,6,2,1,0,50.0,50.0,0,0,0,0,16,0,1,5,0,0,0,,0.2,0.0,6.2,
白川雅貴,12,兵庫デルフィーノ,20,7,3,1,0,33.3,33.3,0,0,0,0,20,0,1,2,1,0,0,,0.1,0.0,1.2,0.0
矢島優一,12,きんでんトリニティーブリッツ,23,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
矢野諒介,01,つくばユナイテッドSunGAIA,15,7,0,0,0,,,0,0,0,1,12,0,0,6,0,0,0,,0.0,0.1,12.5,
矢野諒介,02,つくばユナイテッドSunGAIA,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
矢野諒介,12,つくばユナイテッドSunGAIA,15,3,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
石川俊輔,01,警視庁フォートファイターズ,8,17,0,0,0,,,0,0,0,0,0,0,0,0,85,73,0,,0.0,0.0,,85.9
石川俊輔,02,警視庁フォートファイターズ,8,3,0,0,0,,,0,0,0,0,0,0,0,0,20,14,0,,0.0,0.0,,70.0
石川俊輔,12,警視庁フォートファイターズ,8,15,0,0,0,,,0,0,0,0,0,0,0,0,77,60,0,,0.0,0.0,,77.9
石木裕也,01,兵庫デルフィーノ,18,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
石木裕也,02,兵庫デルフィーノ,18,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
石木裕也,12,兵庫デルフィーノ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
石田敬喜,01,ジェイテクトSTINGS,9,9,55,23,5,41.8,32.7,9,3,2,2,30,0,2,8,68,46,0,33.3,2.6,0.2,5.0,67.6
石田敬喜,02,ジェイテクトSTINGS,9,1,4,1,0,25.0,25.0,0,0,0,0,5,1,0,2,5,3,0,,1.0,0.0,30.0,60.0
石田敬喜,12,ジェイテクトSTINGS,9,5,39,17,3,43.6,35.9,10,4,1,3,29,0,0,11,22,14,0,40.0,3.4,0.6,9.5,63.6
石田裕矢,01,トヨタ自動車サンホークス,3,6,8,2,2,25.0,0.0,0,0,0,7,14,0,0,2,1,0,0,,0.3,1.2,3.6,0.0
石田裕矢,02,トヨタ自動車サンホークス,3,1,1,0,0,0.0,0.0,0,0,0,1,2,0,0,0,0,0,0,,0.0,1.0,0.0,
石田裕矢,12,トヨタ自動車サンホークス,3,4,8,2,1,25.0,12.5,0,0,0,1,8,1,1,1,1,1,0,,0.5,0.2,12.5,100.0
神山哲郎,01,富士通カワサキレッドスピリッツ,4,4,13,6,2,46.2,30.8,3,1,2,1,10,0,0,3,19,10,0,33.3,1.5,0.2,7.5,52.6
神山哲郎,02,富士通カワサキレッドスピリッツ,4,5,21,13,2,61.9,52.4,0,0,0,2,19,0,2,5,30,18,0,,2.6,0.4,3.9,60.0
神山哲郎,12,富士通カワサキレッドスピリッツ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
